Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
2468e58c-c623-11e3-bf01-24c6515278c0	1138	0.996	172.302	15.141%	25.726	8.367%	0.04118	0.996
248fd0ed-f14c-40b8-9f14-e9c7adf16e22	455	1.0	31.031	6.82%	8.796	2.729%	0.03341	1.0
24badf07-8615-48a3-8d6e-45c3d783f18d	824	0.988	180.122	21.859%	48.765	15.392%	0.17316	0.987
24f887e1-ce82-40f3-9674-11102bd076c0	465	1.0	28.91	6.217%	5.523	1.722%	0.04447	1.0
25103371-28ac-4f43-b0e2-2d376d0dcb84	970	0.995	172.96	17.831%	31.538	10.521%	0.07276	0.994
25224aa0-cfdd-48ec-92e5-8f3992a3e574	3417	0.983	613.406	17.952%	131.482	18.249%	0.06785	0.977
252a1c43-f954-44d7-8e31-6bcd0157a05c	477	1.0	42.056	8.817%	9.053	2.785%	0.04213	1.0
2564a262-03e8-467b-9ea2-f3ab38d75ae1	972	0.987	231.4	23.807%	51.95	16.016%	0.14768	0.985
2572b0bc-c622-11e3-bf01-24c6515278c0	542	1.0	60.403	11.144%	11.285	3.718%	0.05128	1.0
2584b428-c623-11e3-bf01-24c6515278c0	1591	0.974	395.933	24.886%	84.451	22.939%	0.11203	0.966
25bee010-cc99-4af0-ba2f-fe4dd308be33	509	1.0	57.401	11.277%	11.575	3.576%	0.05943	0.999
25c002f7-e972-421a-b32d-7dd675d81931	456	1.0	30.639	6.719%	8.08	2.508%	0.03046	1.0
25c32aca-6738-43ef-a103-243f2f9a3b43	1387	0.989	268.343	19.347%	50.465	14.879%	0.08247	0.986
25c76a8f-77c0-4650-bddf-45ed0c10a2e6	871	0.996	140.318	16.11%	24.713	8.486%	0.07612	0.996
25c99312-bf63-4654-a73a-03c3c1cd50b6	615	0.999	86.446	14.056%	15.756	4.901%	0.10009	0.999
25cf7449-8c5b-403e-aa75-e2af158598e8	856	0.997	133.911	15.644%	23.737	7.646%	0.08381	0.997
25e20393-752b-4796-9001-0e22ee04c586	554	1.0	52.363	9.452%	9.425	2.983%	0.04578	1.0
25e4cad7-2403-4992-9cbc-433574673549	631	0.998	105.894	16.782%	20.739	6.832%	0.09465	0.998
25e68b09-7d62-4449-a14a-8d09edd96db6	464	1.0	25.452	5.485%	5.688	1.783%	0.03194	1.0
25f07374-313a-4100-9a60-3d21d2988fca	1624	0.994	202.687	12.481%	41.178	10.581%	0.0468	0.993
25f73b03-4ba8-47ba-ad80-6ccb82105c98	1423	0.985	341.36	23.989%	63.802	17.463%	0.07498	0.982
2660825c-68f0-4631-948e-6da158edbe9e	610	0.999	81.294	13.327%	15.369	4.999%	0.05963	0.999
267a9862-17bd-4056-ba4a-1f373736ffbb	473	1.0	41.489	8.771%	9.107	2.885%	0.0535	1.0
26c301a6-a597-4c24-9f6c-2293e5ae41c7	494	1.0	34.098	6.902%	6.171	1.961%	0.04512	1.0
26de406e-c623-11e3-bf01-24c6515278c0	552	0.999	60.763	11.008%	12.865	4.046%	0.07697	0.999
274723ac-2bc1-4e2c-b31a-1907217b9f84	486	1.0	29.947	6.162%	4.974	1.532%	0.04232	1.0
27847313-3b1e-47f2-84f1-acadaf265cf3	589	0.999	77.841	13.216%	13.303	4.31%	0.0504	0.999
278b2498-1d64-493b-ac43-3489ec86f313	545	0.999	71.997	13.21%	14.034	4.483%	0.07518	0.999
2790b964-63e3-49aa-bf8c-9a00d3448c25	617	0.999	74.367	12.053%	12.73	4.163%	0.05051	0.999
27b56bf2-7a9d-4061-98d4-61fe2761578c	1455	0.972	374.452	25.736%	87.299	23.624%	0.13291	0.965
27f87d1e-2c32-4beb-9677-62f7a286673d	3398	0.987	653.451	19.23%	115.662	15.898%	0.0573	0.983
27fcccdc-c622-11e3-bf01-24c6515278c0	625	0.999	87.221	13.955%	15.843	5.09%	0.0656	0.999
280a069c-38e5-4300-a15c-2612301b70e3	601	0.999	59.472	9.896%	10.742	3.529%	0.05509	0.999
2828e5e6-c623-11e3-bf01-24c6515278c0	529	1.0	47.087	8.901%	9.092	2.893%	0.04068	1.0
282b45ee-4af2-4c61-9acc-286eaf8d661a	974	0.997	128.827	13.227%	21.847	7.422%	0.0452	0.997
28839c75-90a8-493f-b658-8c63e0ebd324	1197	0.997	145.404	12.147%	29.346	8.191%	0.05096	0.996
289790a5-77bd-49a9-a1ec-478a8ecacd7f	610	0.999	70.222	11.512%	12.931	4.145%	0.04942	0.999
28e81540-4744-4865-b627-c7c9d8a3c2b8	1416	0.989	263.021	18.575%	48.981	14.516%	0.05086	0.986
28f41a20-b6d6-4ecc-888f-72f779ad9af7	737	0.999	114.258	15.503%	19.797	6.224%	0.07294	0.999
28f8d45f-4763-472e-9c4d-6787ba00164b	477	1.0	21.455	4.498%	4.103	1.258%	0.03158	1.0
29127cde-548f-4c42-96cf-6f0020c3db9a	546	1.0	61.014	11.175%	12.806	4.01%	0.0564	1.0
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	1153	0.989	234.646	20.351%	50.985	14.943%	0.11251	0.987
29548b5f-c88a-4908-8c46-e86483e75067	549	1.0	51.087	9.305%	8.958	2.95%	0.04446	1.0
