MutationType	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T
CNCP[3]	1.3308890012275754e-08	1.3404679464201763e-08	0.0030187152408813578	8.194160045604803e-08	1.2540045020159595e-08	0.039142434997484085	2.2671851095585894e-05	0.025810112742037747	0.10357317931950093	0.001273917003286158	0.0003038209121726254	0.002178260647533534	0.0015546929046585944	0.0024801439349223385	0.00039069390490681144	0.0017963954923399693	0.0004345828797795098	0.0001491694275841837	0.0027853576244269364	0.0013140979298646015
CNCP[4]	1.1565330435558962e-07	2.4860658243142096e-09	1.5094057889655233e-05	0.0	9.725108760960666e-08	0.016049117961083537	2.703526824632263e-10	0.031877304166555404	0.05007406201213598	0.00026643617695821576	2.802596928649634e-47	0.00038633476129355413	0.0003441351917621205	0.0004935774787645642	5.012098306792723e-05	0.00043251616248198845	2.3038917631197365e-05	7.119867956362214e-07	0.00034637623925446413	0.0002852355726610334
CNCP[>4 & <=8]	1.1862922274730181e-07	5.551132593595298e-09	1.6469212800376256e-08	0.0	5.087104970158407e-08	0.0012181412659953317	0.0	0.09155377328395843	0.05479210277100719	5.748342264411121e-09	1.044392803351002e-09	0.0004194897390266306	2.4590013341594387e-05	2.3944410742871014e-06	2.661062114501619e-08	8.731540113316782e-05	6.709648019409542e-08	3.9761231273582886e-08	9.587132780097818e-08	3.6863426687432365e-05
CNCP[>8]	1.9343073635269547e-07	2.735507718654162e-07	1.5507310102691464e-10	5.065450658925385e-10	8.12854499321336e-08	0.0	1.2914600887503625e-06	0.08749542109668255	1.1762184103153828e-07	5.838614889619453e-09	3.3165170520987888e-09	7.050516440898492e-08	9.093191535747368e-08	1.7629006379138446e-08	4.573893683357255e-08	6.673850187155495e-08	1.327634113579279e-07	0.0	3.2674056313908296e-08	6.540158210555091e-09
OsCN[0]	0.043722300076625024	0.00032912395894527433	0.041668970916293346	0.01280633746262651	0.0020195088076773483	0.10934173212852329	0.0022269368348734678	0.18502842344343662	0.009849143995088525	0.00537109465819073	0.001212986933533103	0.0032099021188696495	0.05132422944530966	0.04922246732640348	0.02954811091243467	0.013617433179174404	0.006790016833692804	0.0322318025169359	0.08901456800289452	0.05007568346732455
OsCN[1]	4.4496083152978375e-05	0.0515741259418428	0.02673257093574648	0.013720225836877945	0.004750317715734127	0.03566252812743187	8.27956385910511e-05	0.022289445525966584	0.10848988063633441	0.04627196554094553	0.025203125055413694	0.022814910340530334	0.01779388614951671	0.023783630948164502	0.011733287804573174	0.026648014485253953	0.027257999919820575	0.002870826100697741	0.01691184690920636	0.018101106561552716
OsCN[2]	3.811596380742799e-09	0.00019873441662639378	0.01227306610730011	0.006934506703400984	0.0033263789466582237	0.008980284994468093	0.000760317119133757	0.004273439055832568	5.7171956068486904e-05	0.0027821647402606685	0.0007527412601336038	0.009732991720957216	0.0018194100732945894	0.004336753594994889	0.007091728256890198	0.002880820258235417	0.002150386354382665	0.003793250651826365	0.005645453833421925	0.003020241185055941
OsCN[3]	2.860381997926709e-09	0.008651454623322934	0.006047185060451738	0.008798286793753505	0.0	0.0022861317572824193	0.001254836866427098	2.517592834919924e-05	0.0032173166547727304	0.014551216219551862	0.0009964268984003865	0.013727913117036224	0.0017057199018578474	0.002275345179660917	0.0009155793144100244	0.0013349578000531157	0.0024708330019916503	0.00019431243249016462	0.0003098349172594794	0.0004097727124008088
OsCN[4]	2.5075855578649e-08	2.6559351827017963e-05	0.003312680018134415	0.004549211242701859	0.0002572385556413792	0.0010862641135463492	0.0016652214967621704	5.07782373460941e-06	0.0	0.0004692147878245123	0.0004292102095839088	0.003161327905836515	0.00025216045765017375	0.0006886998870362504	0.0007747732470720337	0.00010077736097173329	0.00026243672608188717	0.0006196378539041803	0.000574438025606696	0.00027915403544284353
OsCN[>4 & <=10]	1.0661011764501182e-08	0.0005761596822306104	0.0027004237741141426	0.013702342361211777	0.0	0.0001626248723397339	0.0064612888494355045	0.0	1.52856316708494e-05	0.005384612930938602	0.000623946676471867	0.008152820054092444	0.0005103655179398813	0.0002471521385390929	9.120129456277937e-05	0.00024231846415204928	0.0007186284074008853	0.0	0.0001070619051461108	9.764726747192754e-05
OsCN[>10]	4.028520841359295e-08	0.0	6.219728172408345e-05	0.0029698852100409566	1.764731993869617e-10	6.846438083130124e-10	0.002273971225577043	1.5055963498156189e-09	0.0	2.425664861981369e-05	4.048052569398663e-06	0.001072910576919881	3.8543286139436364e-05	1.2730638407507655e-05	2.4562398539273998e-06	6.110348689070122e-07	0.00017140044858572346	1.7636173765822604e-09	1.7698777696750767e-08	5.301982497485369e-10
SS[<=2]	7.724807081999074e-08	1.0455167294765033e-06	0.0	7.894701002442162e-05	9.236222865922627e-06	0.0013846712314989418	5.102609873119946e-07	0.0013346799107966944	0.0019506365299457684	3.896379086654633e-05	8.12539395155909e-05	0.0046709547015780116	0.00025191441627539274	7.476690242469886e-05	0.00026496115752571825	0.0002142294938556826	0.0003909686366927545	3.3361859050842215e-05	0.0006236166413546584	0.00011283028313982868
