MutationType	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R
CN[3]	9.110271337098297e-08	7.093708779311255e-38	0.03516571849351749	0.12011505008777526	0.0001350416589878964	0.02003924684510661	0.0	0.0019191823972332855	0.03483593533048406	0.00026211569085717203	0.17303999742238696	0.01450298519136526	0.03288870061953333	0.06802555275160747	0.07266786318841696	0.06863123770156562	0.04881671706680209	0.047383101202538
CN[4]	8.299907300335363e-10	0.0	0.0020589064812202196	0.005296219717650672	0.10056268586893566	0.0009997741295620433	0.0	0.0024629632372944214	0.006904076892722768	0.023506926296002165	0.24366446873183847	0.006932956571155557	0.007639954525672947	0.030650011048793172	0.036750738279544636	0.021520933846088247	0.04944422665198203	0.03618599496708498
CN[>4 & <=8]	1.4210816640137879e-08	0.0	3.3487247103374886e-07	8.903792331693694e-07	0.22292962975800037	1.614884297396202e-09	0.0	0.057650553472340105	0.06026887732848991	1.401298464324817e-47	0.03716661579073179	0.008977819153996052	4.426714703242851e-06	1.7195577776999328e-07	1.1285273613452773e-05	0.0034586459715740354	0.0010765173499511713	0.0019303706548066657
CN[>8]	1.263853773414425e-07	1.8113366104799412e-08	2.3677267835253703e-09	3.741340606211452e-09	0.0023122342244681704	5.327527338541986e-09	1.113793191009904e-09	0.18487684860825537	1.897176717379878e-05	1.0497865177150346e-08	3.4474383167726333e-07	6.44671335035385e-05	8.772826755265584e-08	1.3651617063459299e-08	3.5972406653428377e-08	6.131590100209537e-05	1.0648538292912235e-07	9.050815718004475e-08
CNCP[0]	0.04673934858292341	1.9017558514633492e-08	1.0203417133425318e-09	8.698658238159851e-11	0.0	0.0002312682033456781	5.033587058278499e-09	0.0	0.000435316961020078	0.00029204008418453497	2.1451348438858985e-05	0.0	0.00012028722858076435	9.96762625163683e-06	0.0	2.807917771860957e-05	0.0	2.848857780918479e-05
CNCP[1]	0.0	0.06477936499286444	0.19007668116129936	0.3242441643029451	0.010616605151444674	0.03524862420395948	0.21514333944011357	5.245200281814223e-43	0.003585567371919751	0.000994812697172165	0.010287789403421208	0.29291159991174937	0.04705176250077785	0.04336831735988926	0.016036127690982192	0.0367036208759003	0.023854103652385616	0.015701724676182513
CNCP[2]	6.419600254159441e-09	1.3033235575221623e-07	0.0025478920609703095	1.8216880036222623e-46	0.13550446455626455	0.0001478216414151845	2.2045454350916316e-09	0.003298773397312906	0.022603882336989047	0.3293478439003229	0.06477309100775301	0.007723777892911736	0.01819669470703506	0.0032512435603551638	0.005315393639559147	0.005734936254852523	0.020448085546282756	0.010612254494573392
CNCP[3]	1.769351407165942e-08	3.241855555558004e-08	0.004749756855269425	3.3910963637140413e-09	0.040750935551113796	1.0103484413548358e-08	5.929873605037273e-08	0.027172884987667203	0.09618529301660601	0.0021307222019866854	0.0007523295285881381	0.00042199483779178595	0.0015442642933752638	0.0008389488039759385	0.0003933153681664692	0.0007042201547452009	0.0015226724584366026	0.002275751238837742
CNCP[4]	1.1023349578920261e-07	9.220346584015715e-09	0.00010782368606669479	8.221115845377658e-15	0.01701687423978001	7.737047195810476e-08	0.0	0.03205790596082807	0.046337512208847326	0.0006460789442454561	2.2499258641630603e-05	1.6118833491418628e-06	0.00025286944825609226	4.151438295480148e-05	1.5689503161553375e-06	6.709096276608762e-05	0.0003619984962369216	0.0005123165790059073
CNCP[>4 & <=8]	1.0659254464417955e-07	7.86726122470327e-09	2.4100803827185047e-05	0.0	0.0018438579002153553	3.134838181040322e-08	0.0	0.09079883180558682	0.05058738160416396	0.00020111275066749811	1.401298464324817e-47	5.7585358362644e-07	0.00017298700114002586	3.336823017674462e-08	3.901411308238067e-08	8.31775519685607e-06	1.0226804295574247e-05	5.679462258534329e-05
CNCP[>8]	1.9281331518072875e-07	2.742197576433014e-07	6.260278917480377e-10	7.248472004839357e-09	0.0	7.665184865945918e-08	1.2878650895054023e-07	0.08471118606626987	1.684203245089222e-07	4.782817760051484e-09	1.1626253719754232e-08	2.3763258466757975e-07	2.9987244914930767e-06	8.800153494803453e-09	0.0	1.1177351638025357e-07	4.1040813743009605e-08	4.511204721779904e-08
OsCN[0]	0.04560853715056454	9.80908925027372e-47	0.0469436656775362	0.012076801953371614	0.11110833834856748	0.0019008414109703165	0.0013967461854990993	0.18305770244449376	0.007446555855223298	0.010931750494200969	0.002276351060718298	0.0041218317835591736	0.05831695309607312	0.03272358401911333	0.04126914835898788	0.007889147567407237	0.07386487823093382	0.04733743471764365
OsCN[1]	0.00011110859760947278	0.052815954107791184	0.027525280765257776	0.01461888545396505	0.03593009034171701	0.004049221275782101	1.0778465366456658e-06	0.023709673695266248	0.10511525489389896	0.04346588521730155	0.02509896212955937	0.018956512860022486	0.025827436949807634	0.018043679110019705	0.004288958034297736	0.024122409498086403	0.01844077072193613	0.021579082700882015
OsCN[2]	3.2553050433037356e-09	1.1224225163459778e-05	0.010911610788316466	0.0065155057096853855	0.008572356704389677	0.0033622119924984874	0.0012363423369238192	0.0041610672773094845	0.00027956376870861275	0.00360433346018027	0.001383134829778921	0.008700582019228022	0.0034596998749862706	0.00819119962281986	0.00491126911889296	0.004294050455246233	0.005415854234888684	0.003938925896172805
OsCN[3]	1.0377894599233883e-09	0.008449261458590627	0.00543477541039465	0.008490011570975184	0.00232287524375577	0.0	0.0019150407564123384	4.7161590337054805e-05	0.0037880936631700026	0.013557614269666373	0.001278236599276461	0.012064015429932623	0.003073136608288083	0.0018216705117663423	0.000327455647411814	0.0018084929761548096	0.0009814529257710092	0.0007385146882734261
OsCN[4]	2.3571607838945852e-08	1.3009767098992597e-06	0.0027335405684425496	0.004442211396526546	0.001074293883430073	0.0003204210172407329	0.0018806057611413963	0.0	1.5785249415785075e-05	0.0005076880133526629	0.0004163457667789316	0.002848206042544916	0.0006189178881657043	0.001130569506988195	0.0008069640689427615	0.0003367729389060514	0.00041915646746929267	0.00035010541514907345
OsCN[>4 & <=10]	1.315647292332578e-08	0.0003492939597607503	0.002073654610385249	0.013211520025506615	0.00020897471480168405	0.0	0.00721211557808715	0.0	4.459933734324295e-05	0.005397296346491203	0.0003407906916420167	0.007656387404222187	0.000791447016822089	0.00015036271288408897	3.605858772061765e-05	0.00022509212431728542	9.320792154994706e-05	0.00017455210552725476
OsCN[>10]	4.208075052858362e-08	0.0	1.804706761578956e-05	0.0027399768715622307	4.173998480183627e-11	9.936372835639418e-10	0.0023241174237614358	1.3459316461350567e-09	0.0	5.8137354482301615e-05	5.887477490507109e-07	0.0009868244907499247	4.061926371512925e-05	3.0681437372948036e-08	1.238968684678099e-05	2.2018291117582577e-05	3.1431824269247954e-05	1.2709412207243531e-05
SS[<=2]	7.97255829099175e-08	1.5059786377946692e-08	0.0	7.075625216430127e-05	0.0012921215993992518	1.2803094136799587e-05	3.039128423552029e-06	0.001373988589621149	0.0021718627039444983	8.88455943442068e-05	0.00012137966214312624	0.004184515509841731	0.0003410826186752822	0.00029343267463900703	0.00012463771747893784	0.00029867729339457585	0.0005876762284674442	0.0001968111670004191
SS[>2 & <=3]	1.088020397155276e-07	1.5942980269301188e-10	0.0	0.0001525960161328044	0.0003871009270307013	3.6446657247779513e-10	0.0	0.0025309438499971294	0.02833519766131083	0.00039399930448054426	4.139031279635219e-06	0.022351720077140556	0.0031538114329742405	0.0010775220100958905	0.00010102649339387426	0.00023376546167611423	0.0003101410235674405	0.0002605122042851413
SS[>3 & <=4]	7.212601428940868e-08	0.0	2.3284595904726756e-08	0.0010946687902890061	0.0005796424651066445	5.354102583510212e-10	8.864573679296938e-05	0.0011837747390322285	0.10635598787139088	0.001803898619325157	5.429139916302006e-08	0.11785392684655903	0.013370558781457476	0.00427691861987114	0.0011087008105080897	0.001275654173862133	5.542959873139353e-07	0.001529957230251
SS[>4 & <=5]	1.790125070399995e-10	0.003604109874522692	5.670313789039483e-05	0.042320406991057095	0.003617053977695832	0.0	0.010123304356587322	0.052757568918168546	0.01211437139834743	0.060620469265559224	0.003835653029644277	0.24520759604871273	0.025268755452812642	0.006457301610021204	0.006589224306128472	0.023021618063366986	0.01221179914613363	0.03130780197312532
SS[>5 & <=6]	1.1583552783633878e-10	0.002306134277023376	0.002614272078499198	0.17206648871302604	0.1057330216281116	0.0009559258007834615	0.07815337329347281	0.10462898306548596	0.0005862275727577071	0.06031917499378323	0.004137022738476723	0.01393459845567122	0.0017580224243016612	0.011025847651431846	0.015172875274787287	0.0009621524577960376	0.019887119919642374	0.005820074602551131
SS[>6 & <=7]	0.0	0.00013288212941414075	0.22030983105301857	0.07615333930589259	0.04850592606700957	0.003435377883726759	0.030300915599800648	0.02595840362540912	0.06172588334163368	0.05924551025032997	0.011137831577839541	0.0036714953370392323	0.027584818137980277	0.047413287721576595	0.02746887565653651	0.02810259057994699	0.026509987191457186	0.02715470732560334
SS[>7 & <=8]	0.01587330464273691	0.13570087119936944	0.07313286546617746	0.0034397136703385373	0.0026726950348177295	0.09294420888647437	0.008874946076127216	0.00028216057095571185	0.0433704905770719	0.03248109242618739	0.027699047087226064	0.007710582811851071	0.044723965939484564	0.03043301723675507	0.020266656133168314	0.0323702206031885	0.017314695448216268	0.027172045015946045
SS[>8]	0.03619639229029417	0.0013383707664386256	0.0	4.359351013505375e-09	2.796949249983527e-10	0.011805453935816246	0.0	5.601524133425073e-11	0.0	3.2487131207403765e-10	5.748026765672876e-10	1.8904311220868663e-08	7.020142289704267e-09	2.812388241402175e-08	0.0	1.0491183743965849e-08	3.785847169979206e-08	6.487891432982451e-09
NC50[<=2]	0.0013126114255283027	0.0	0.0	1.11473207560997e-06	3.64854386702973e-10	1.2151166739471365e-10	6.789780737648243e-10	9.181139663512639e-05	0.0	3.386595169807549e-07	1.245490275323391e-06	1.1900848363666228e-07	3.4667641231944656e-06	9.927220272487602e-08	5.4941151823584277e-08	8.660032824465702e-06	9.782840428309569e-06	2.3554609342646416e-06
NC50[3]	0.0005337178043555469	1.5076196471509595e-05	0.0	4.011050724941345e-06	1.6222280610378447e-06	0.0004609713737954735	2.7621904828833975e-05	7.974104243089641e-05	0.0	1.5475567124667578e-07	0.0	6.07220057633917e-06	1.1005445623517574e-05	4.384655541116444e-06	1.3768880759315038e-05	2.4117247812682762e-06	5.596620005239306e-06	8.51363521682913e-06
NC50[4]	0.00011843057564576043	0.00024331818421160278	0.0	3.601230455387849e-06	1.4909432284859238e-06	0.0011519605330977357	0.00014100497857270965	1.9397796870310736e-05	3.0578011234183576e-11	8.340821659658105e-07	0.0	1.7856868043963914e-05	1.2984316526853946e-07	6.236667832126841e-07	0.00040205284222501805	1.409959077136591e-06	8.62791250256123e-06	6.447859325930949e-05
NC50[5]	1.6721987945338413e-05	0.0006645042814488988	1.1655917789177294e-06	1.6720390891689086e-06	1.8625188544613924e-05	0.0008510183962653173	1.4627096334152156e-09	0.0	3.7738409730536657e-10	1.7362597729546625e-05	2.1336167282795526e-05	9.365675164367815e-06	9.20680926515871e-06	1.2778874400396489e-05	0.0	2.0034986821109157e-05	7.883037590250552e-06	1.303155457200944e-05
NC50[6]	5.370711510366277e-06	0.000659699244715739	0.00012590827809180638	4.889176634605974e-06	8.200762240448966e-06	0.000282055372481409	7.953326885967726e-11	0.0	0.0001210136229928871	4.868324426752224e-05	0.0005447732271932181	9.378844770253637e-06	7.39407061047359e-05	0.00010323254458413089	0.0	4.848233853483208e-05	8.60111122278795e-05	4.602486862156141e-05
NC50[7]	5.499681891620866e-06	2.0459569220143692e-05	0.00029069654392701596	1.670462206603496e-05	1.401298464324817e-47	4.535027193465879e-05	8.54542326127472e-07	0.0	0.0002767553395291422	0.0001285831195133369	0.0005688733924398548	6.730056288137831e-06	0.00011056985136388425	9.130529109067531e-05	2.2636230667671952e-10	5.145087457478326e-05	3.557564702759919e-05	4.060124588342262e-05
NC50[>7]	2.0527964484244876e-05	4.078710175292599e-07	4.736593275251444e-05	1.4167156595090713e-06	0.0	1.4606802477770131e-05	5.158320470382005e-06	2.6529769492356083e-11	9.595477393002483e-05	5.856661229671545e-05	0.00010195672566337243	6.404533761106279e-09	2.0173196088044688e-05	2.64159947103515e-05	1.8038080584759086e-09	2.1206331730856397e-05	5.247248225234813e-05	1.957975304411441e-05
BoChr[1]	9.384348502816664e-07	0.00123960961751024	0.008232384797892811	0.0024736493980007435	0.005486686679020849	0.0004982945769336311	0.001841527113684398	0.0016868520919448475	0.008129599276463208	0.00220186141647396	0.011212427938238258	0.012479691645262126	0.001180595175715346	0.0010281040332086632	0.009624870963748698	0.41450660281814633	0.0002911320258536583	9.476233484889462e-05
BoChr[2]	2.4253235325430444e-05	0.00474743219299765	0.027608542369296173	0.0035185313646388747	0.01300555722414657	0.00010409221635200083	0.003534372955436176	0.0	0.0029330360736275905	0.0033161374975304624	0.025354306441249717	0.00940879945148481	0.00973201890476048	0.01684983937069774	8.619153079052921e-05	0.01096229260903783	0.011119059508924351	7.632684195414185e-05
BoChr[3]	5.278710720322266e-05	0.0026345214988475617	0.013529297749755642	0.0023933396571887934	0.01843871187859804	0.0007316693755279858	0.007137636309017239	0.00014729016913065608	0.0023035583238860185	0.005206797638163678	0.009145320396876287	0.01662318433492544	0.011144915280052316	0.030167278425294056	1.554765272885561e-05	0.02181190564413555	0.03609784270730415	0.0023607736333315188
BoChr[4]	1.2195097534584142e-08	0.0007789402528914025	0.004812745698217356	0.0013760199127400342	0.0029106730381321753	0.0006253123145012296	0.006465582258987155	0.0023579014425013155	0.004915505004829556	0.00485075905751799	0.034881792983031804	0.013677322730181914	0.0029658635015595153	0.012572674005331805	0.02766344182013654	0.01939637415973266	0.012147602828852086	0.006984504820284201
BoChr[5]	2.5543685053575072e-06	0.0004718799417688757	0.004406977757203339	0.004687010450847993	0.0016116197160954472	0.0009624662491398794	0.001915621078006815	0.0058667594620104065	0.0012489999684717646	0.0032847466909677082	0.029405407194768713	0.03293294987506288	0.020712914538197538	0.008177955443970859	3.2640554090459515e-05	0.02600334205628041	0.04609797172248364	0.035218280536875
BoChr[6]	8.410069481522563e-06	0.0017185601932825456	0.004182832700469514	0.0028414924144989726	0.005828962651447227	0.00038384002722466446	0.0043364366722200036	0.0015010940039808806	0.0034337942848505004	0.0030257879974929713	0.04351893875748139	0.0007638517816466717	0.0011863724836768475	0.11615875196632942	0.011464134511768267	0.03121988857282588	0.021457504477269504	0.03153051711082583
BoChr[7]	3.8839390445102314e-05	0.000970936398369524	0.003554280484312642	0.001267840212359772	0.006910502144086621	0.0009151831411625722	0.0009008504993784427	0.0004461304896404883	0.0012000521783750173	0.003109515229124784	0.02837039156851887	0.01572520143654632	0.010987800851303164	0.028723240878063053	0.010863256226643898	0.043562999845153175	0.03319436949524004	0.07489657350851515
BoChr[8]	6.492732528684541e-07	2.845716944932519e-07	0.0031727554481718436	8.655566444500732e-06	0.0007243895564639879	7.200370155118208e-06	7.122571528732756e-05	3.326714173170228e-05	0.00031050498301454294	0.00013298381716005591	0.00026275182337933653	0.0004370294461994595	0.00013601507033163116	2.081296447903891e-06	0.5085469897091389	9.97696871545628e-05	3.817872222811054e-07	1.5781798739623142e-07
BoChr[9]	1.4185817652923037e-06	0.0005334659272676845	0.0010421695812061766	0.004155039211682005	0.00638456005168905	0.004120098861953032	0.004766718240586698	0.00017814218132116365	0.006498287601572074	0.006249828506208814	0.009435618512592328	0.000553461417022163	0.0022108824057890785	0.0870614760927856	4.362521162413202e-05	0.004549404510968315	0.008352237961239552	0.0024842665354165485
BoChr[10]	1.0873500046711948e-05	0.0014205403351308476	0.020091140621807425	0.001350672484321933	0.004336016361764905	0.0012739033044181268	0.005548949331278015	4.788519436260686e-07	0.006155133952774747	0.005198282729961079	0.02210376039873509	0.0010752375617137488	0.0010152622016698842	0.011518856242182664	0.017522906321291883	0.0034941755898762494	0.0003936674166470766	0.003782649282128432
BoChr[11]	4.383701731835998e-07	0.0008415037331436206	0.0020302118731752115	0.001057677787818449	0.0018927640152274835	8.307083314623042e-05	0.00024980987322034134	0.00156255978061	0.001768764746313609	0.0015276472468291323	9.9111728155487e-05	0.0003846536426388436	0.00020953775681395114	0.00025758197884249767	0.008800363874178952	0.025275440706752833	0.00013844744602109228	0.39582678007176925
BoChr[12]	9.027790883298081e-08	0.00029282666729056215	0.0033454446019346305	0.007406597226735982	1.9152693683430754e-05	0.0009947189782482369	0.002881577677861271	0.03723133297460407	0.0002841531023372523	0.008407936745618657	0.027291867016677285	0.010436959673897945	0.08069275371165333	0.010319500260257061	5.468274366648984e-10	0.0438740210424789	0.007137538903784868	0.03361671612521715
BoChr[13]	5.796213723430199e-08	0.00046671893650909626	0.0037699172498992083	0.002743680447783845	0.001856570512700719	0.0037031495778197154	0.006927099454956078	4.180657935237697e-05	0.006198685488488991	0.001120483046179288	0.02306572696221792	0.0007494758348912001	0.0003754701495728341	0.018941823089526223	0.0003964148652767108	0.0038671670828455264	0.0025992803950362032	0.0003126665111631155
BoChr[14]	0.0001432512695484167	0.0014137128560531664	0.007223260550185842	0.004532605814310955	0.005962708856421421	0.003639395454447367	0.0011825960853457218	0.0012376188878988614	0.005627854890844901	0.0022238100574043075	0.00844992219354026	0.00018272982561882146	0.0015378727961797268	0.014033354717630573	0.00014666842645965516	0.0038790823627641914	0.01138082888093777	0.0009220834429288516
BoChr[15]	3.4035303743129574e-08	0.0006590316244029459	0.004521177688729949	0.0037264237025152625	0.005036902431086787	0.001936480220540062	0.0007110644614906292	0.0004698776332138266	0.009620767937740311	0.00101894510925149	0.005465210256484439	0.0005268417786616198	0.0013291295125441138	0.012266366742700256	4.203895392974451e-47	0.002627698862849357	0.013953107729530529	0.001389730093496837
BoChr[16]	3.8068376968514176e-08	0.004266270593798254	0.003920511888807141	0.005628170545533067	0.005609951500082389	0.004162874335906963	0.00014805271350269323	0.000595754289679462	0.0055182899783540055	0.005571916134795174	0.010367823146516457	0.00044186521401801246	0.0017498531006276607	0.00645176286475671	3.381512709893286e-05	0.0012768989359028637	0.009579495902681857	0.005782161689802929
BoChr[17]	4.045043480545019e-06	1.863403222266413e-06	4.0150273619936e-05	0.001150308008117984	0.00010481383913231248	0.0006951081679882951	4.912599751267498e-05	0.0013520488958457632	0.0016925351012798862	5.273714143029906e-05	0.0003664363182018171	0.0001868624508738603	4.313585392437397e-06	6.071760810191415e-05	0.047897673188000825	0.006296091562335131	0.28888229677480015	0.03539001241753656
