MutationType	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y
SS[>8]	0.03705431969663096	0.018274011102039366	0.00027736554362146394	5.853352751383767e-09	2.9692554193161414e-10	3.1632216179744435e-10	0.0007224548484641957	0.0	4.764682870472825e-10	0.0	0.0	6.155536453888999e-09	1.8471277085652105e-09	4.876759174265999e-10	1.721098883855632e-08	0.0	9.352422267738802e-09	0.0	0.0	0.0	0.0	2.802596928649634e-47	5.328777706758991e-08	1.507135003464555e-08	1.0749463552173211e-07
NC50[<=2]	0.0014296912215650082	1.8370255129411818e-05	0.0	1.162017845575125e-06	0.0	9.578546269040089e-08	0.0	0.0	1.5096558325655707e-09	0.0	0.00010496949380589982	0.0	0.0	0.0	1.4461436655399673e-06	9.612883877707645e-07	6.867316556267156e-06	2.6435769541421904e-07	1.935102638981334e-06	0.0	2.0723769821984206e-07	7.493227830224215e-07	4.116724733144395e-05	2.1985244746502985e-05	0.0
NC50[3]	0.0005101187020773068	0.0007254520905019035	9.811458876356482e-06	3.970569717433037e-06	0.0	1.7623379910958192e-07	7.245818585016828e-05	0.0	1.3038551978136192e-05	0.0	7.042586984850275e-05	6.730156542289478e-08	0.0	1.2258110473339911e-08	8.407984010716519e-07	1.1348998923210729e-06	7.027690003269526e-09	6.1111784489753514e-06	2.6021962185041047e-09	9.855307489559096e-07	3.973699494963512e-06	2.740467453037354e-06	1.919777989570548e-05	0.0	2.119744760420872e-05
NC50[4]	7.552005841127141e-05	0.0015602220367873087	8.597711126938634e-05	2.7499859920183667e-05	0.0	0.0	8.218565322749782e-05	0.0	7.23201304651866e-05	0.0	2.4419894669245323e-05	5.901929689571262e-06	1.3084468082524836e-06	0.0	1.775649014234659e-05	1.8766252770205936e-05	1.65729018044658e-05	0.0005371717445768809	0.0	4.851744124607649e-06	9.392166120392177e-09	0.00012050384610120091	1.4548223407473416e-06	0.0	4.828834644285962e-06
NC50[5]	1.936433755012956e-05	0.0009061552569787068	0.0004983731782397171	1.6415982366879689e-06	1.401298464324817e-47	3.2345752903200075e-05	0.0003028916472175336	0.0	1.717187281258248e-10	1.1643335853932513e-05	0.0	3.4706291326074276e-05	1.4210033107469045e-05	5.380757551716187e-06	8.157732918334659e-06	4.659334021647865e-05	3.765279581138259e-05	0.0	0.00012120207831486595	2.421595172478419e-05	2.153836459001468e-05	1.1555562741705216e-05	3.185387067787815e-06	1.572489447426051e-05	2.3131983816711e-05
NC50[6]	1.2764596819856422e-05	9.522351110803128e-05	0.0008325161866378039	0.0	5.096848082757788e-05	3.3956637342491546e-05	0.0006146651862702868	9.203028521966417e-05	6.716539502349406e-10	7.215923005787772e-05	0.0	7.5736148619398595e-06	0.00012212378831780057	0.00040525400424222367	6.893194903767608e-11	6.204188818770718e-05	9.843948064371943e-06	0.0	4.3658503564074636e-05	8.898502646871976e-05	1.0103480365550866e-05	4.203895392974451e-47	3.7610774161294106e-05	0.0001175431128055493	0.00017445933339274689
NC50[7]	5.619093643325357e-06	5.8877927518041776e-06	0.00010258360909574548	1.1332714408140988e-06	0.00018343751546095354	2.8879401252197568e-05	0.00021335175279096674	0.00019018053141621748	7.981705228132796e-07	0.0003670546612671899	0.0	4.227159927410185e-05	0.0002768437739398044	0.0005909307838464883	0.0	0.00021999503537529109	3.837227704934776e-06	1.7090307835587738e-10	9.29801375605166e-06	0.0001745296847613531	8.965708257164807e-06	1.401298464324817e-47	5.8631201973184943e-05	0.00014658195024821907	4.869749300709714e-05
NC50[>7]	2.6620814674060965e-05	3.573738893205558e-06	9.270934838312428e-07	1.5969365927737122e-07	3.235191219479239e-05	2.0037807857420376e-10	7.024249929048487e-06	7.01286577958371e-05	2.918740615236448e-06	0.00016529581170289021	0.0	9.53337591652198e-06	8.533083019252486e-05	8.092594531380116e-05	0.0	0.00014819219958001284	0.0	2.0351679452801364e-10	1.541759647826879e-05	4.3519600466055406e-05	1.7424228787881192e-05	1.979279184993743e-10	1.549907495139724e-05	5.452470977077795e-05	6.57805060083838e-05
BoChr[1]	2.1452693052581574e-06	0.00018510561107512732	0.000736520510498151	5.797013189078423e-05	0.0033110423001485325	0.003871836767809284	2.5317430994586247e-05	0.0025641132537790588	0.00032380188557361625	0.0011863547367241072	0.00014092948348306148	4.387914011393911e-08	0.0007098245611191082	0.0008774688110420884	0.003772699763963785	3.939435691812855e-05	0.7328710102138575	0.000155988493450131	8.979308566324118e-05	0.0005596932220038166	2.2972801729679325e-05	0.0005171717353340828	0.0003472317187958055	0.000267703236201523	0.0001786707911342679
BoChr[2]	4.623758285156044e-06	8.194648941099558e-05	0.010301128445116632	0.0005351572993047886	0.013861147699379898	0.016932260356938685	0.009763695868427647	0.0008666721312986425	0.0020500767020435796	0.005460126819659468	5.156748583701187e-10	0.0001272310978697283	0.033779911330830574	0.021476775851419418	0.00017533911476806275	0.012989281757124865	0.010427346282308464	0.00016114431255601864	0.0028895343616296997	0.14736194390534194	0.01415796657288681	0.004694304466247559	0.012949930561644578	0.012328910569850108	0.016822946963368092
BoChr[3]	1.3020105460856967e-05	0.00025263107959474953	0.0009272563439681925	0.0015890477437534934	0.004764936846067932	0.01201838217310768	0.0010863197994796536	0.0008916492314222959	0.00379366961826519	0.0038861214071809337	2.1684163692166082e-05	0.00020959877233864223	0.003913009038808976	0.006099601029823749	0.0018310528376601634	0.0003430284018809382	4.063524464473229e-08	1.7553316673968312e-07	0.02428935407547192	0.3797911598905921	0.012182432245608901	0.00010653770345238511	0.000514129688833091	0.00067944287641998	0.0006941594399150297
BoChr[4]	2.669429923485289e-07	4.151839115458244e-05	0.0007683684586496043	0.0024620581741685932	0.0015922736879918184	0.0047275290835563765	0.005885785233638623	0.004575393109369008	0.0038173295158788305	0.012416212580304276	0.001097667130407236	0.005268932530739789	0.021227968462573167	0.017899765999453247	0.004387961064757242	0.004412652500877675	0.02159263147621326	0.004677592301122679	0.0630680397749617	0.025723368324604996	0.06954936129391566	0.0024894173313906964	0.027540844177466255	0.012861950802280581	0.009781759052106195
BoChr[5]	2.154776440381201e-06	0.00011532440460959136	0.00019943681256883393	0.0012325826762029676	0.002028829826545778	0.0008019809834802238	0.0003002286133832756	0.001291030136373103	0.0006343713827768926	0.007921348201615181	0.0014980593764575478	0.005734074107772039	0.004677429511603322	0.015305937870483378	0.01821053252656173	0.004649373569450681	0.008553054282545536	2.5821501720528773e-05	0.040088443690711816	0.0347412779844899	0.15735791112503122	0.00987908453572539	0.11077609150937029	0.0063710591971313036	0.024562491790803307
BoChr[6]	4.0239038890954595e-06	0.00014944891588268837	4.421699173892009e-05	0.0007774012334118652	0.001940120726517911	0.0006886452628740925	5.252544965472339e-05	0.001121205854367201	0.000522721009099351	0.0010738267998271834	0.0001860784366411774	1.2390037408003927e-05	0.0030722197232819705	0.005166974367701611	4.867730887833072e-05	0.0003318277131620854	0.007287875200945628	0.0002934375923244234	0.5387838735942109	0.0004441644691641412	1.077975338397317e-05	0.02784132095573185	5.019520099569519e-09	0.004192664631232756	0.0007312135572765132
BoChr[7]	2.003887268235971e-06	0.00012491127454588913	0.00024359337130867688	0.00047135166768033464	0.0004095397046312949	0.006022363749779816	0.00039677393331000844	0.0006969076697680472	0.0003859902660052672	0.002434075203348449	6.556191442028957e-05	4.407208765382835e-06	0.0002837784312136165	0.006127639704843212	0.001418437502813994	4.222841864859189e-05	0.00010729561567459711	0.0034226608612436056	0.008472277645671142	0.009836432395897201	0.4722570004872978	0.010421216896410002	0.00026229833102747876	0.004243908165021603	4.585708296858158e-06
BoChr[8]	7.015752737848935e-07	1.3880216824802006e-07	7.132717648854481e-06	1.1154506544796635e-07	0.001057475304174008	0.0003787805475181934	1.1695479216733417e-06	3.436081672741914e-05	9.885674283166267e-06	9.809193344420527e-06	8.01543752637703e-07	2.049102240075203e-08	0.00014236698234712546	1.2018817597234368e-05	1.0981261624652684e-06	1.41559006223e-06	3.003900884846906e-06	0.7075369256734848	6.434610951799788e-05	0.00024083203228341201	1.1193481049410356e-06	3.603304714030651e-06	2.32840070732826e-05	0.0006411540876344442	1.3048453818008008e-06
BoChr[9]	8.599453096766463e-08	0.0004340737746790424	0.0005196554697446487	0.002498859593219187	0.0006685163104435787	0.003282432833589852	0.025211157865919348	0.0032080302237535428	0.0020752863688072716	0.00863622838089526	5.493565427478586e-05	0.004337883416143029	0.0065610186983127506	0.015285638661390129	0.0009482909998394007	0.034938279002869305	0.0003901009813426093	6.261208722246892e-06	0.027862194578721074	0.035998069132668745	0.010295906920487994	0.014961042006019318	0.002118661050459032	0.019168450018437398	0.08303869055855216
BoChr[10]	7.750778729160857e-06	0.00026258351523040347	0.0038655231472422714	0.0011402167079307035	0.008546463420271697	0.00505429874236782	0.017697785520999786	0.008471438953346283	0.0051406923056627465	0.005535839993500105	1.401298464324817e-47	0.0003599480631863815	0.037563635709973085	0.012171946221982352	6.056902464479208e-05	0.02267965611923003	9.093709699165231e-05	0.0077169264068157875	0.027277348901093318	0.03952331022624096	0.008815779626581062	0.0029661481972516413	0.0008927175398218523	0.005942526796599168	0.005489228746016579
BoChr[11]	1.7116770755443157e-07	2.3161155675133215e-07	1.4290637980427512e-05	1.1448273400742927e-05	0.0006701283687287692	0.0006890760632407043	4.758428748585786e-07	0.00023543284186247949	1.696569636607137e-05	0.0015879979139456068	0.00013093909659105574	5.061685007878741e-08	2.8870369801457332e-05	1.9167926232516446e-06	1.0687047136812567e-05	2.689919154307365e-05	0.010838909527198327	0.003178779368869846	4.61557814261236e-07	0.000689633309136681	6.504489014184464e-06	0.6577074663287931	4.987610932816189e-06	0.0033204140972141446	5.0128200584744064e-05
BoChr[12]	1.8712042216795232e-06	2.528356120116034e-05	0.00012712975485857926	0.000564568352108209	0.0010124359067246401	0.0005671957609848176	0.0002418448464759493	2.5075094220722468e-05	0.0017965653977899216	0.0024740823636392297	0.017792830951188877	1.1459395627870697e-08	0.0033936149938841535	0.011271307038522202	0.0029681155718349573	5.053225075206462e-06	0.004923016371955349	2.074085466984922e-06	1.452810286533321e-05	1.00345357953845e-08	4.4657343728948116e-06	6.13042629608247e-08	0.5367816488305107	9.972420605552975e-07	2.920555271961334e-06
BoChr[13]	2.147820490971952e-06	0.0008880522711052663	0.00028899613850967397	0.0021982014587550226	0.0008228005172417241	0.0022606585380708566	0.012737260729100513	0.0050894716402044085	0.005845751565258368	0.0017992337829076633	5.665822785605457e-08	0.009185685593883051	0.013429729609708119	0.010758530398081447	0.00041579707409255206	0.022131499031203886	0.002376070602663134	0.00011391877706550701	0.028799067599470332	0.0322187487303745	0.014946982179201597	4.869011718255933e-09	0.006376984568215782	0.010794587968990754	0.007180990464096624
BoChr[14]	2.6292512097105814e-05	0.0015595826153944614	0.0009373300919610017	0.001069048025463151	0.0049042055866549104	0.002380556430820455	0.004569674105336006	0.005925685547397563	0.0010252389517978776	0.0014170480509568507	0.00038531045170449513	0.016448439325402263	0.02390887945657032	0.01344191256758294	8.791276923147961e-07	0.03788733669188787	0.0006904805016597139	0.0003381439819892762	0.01415063991216016	0.016694979600642982	0.011840045995195397	7.035403046756983e-05	0.004590662231203168	0.0195817088181321	0.027835893301962643
BoChr[15]	3.168566707345555e-08	0.0007291009368901769	0.0003806873058010156	0.0004346672736753376	0.00458760053806202	0.0032763100092088847	0.004244640561452632	0.007258655483019539	0.0009560328815132379	0.0010089752200395808	0.00015772126401770949	0.007883622832596303	0.01553617313892346	0.010247928173958627	0.0010302119201105243	0.024779950241199913	0.00016226409793983264	5.605193857299268e-47	0.004376545246745565	0.008215679355386528	0.009502312145195901	0.0012432770953919104	0.003642036470482708	0.01658541710439124	0.02414761542287124
BoChr[16]	1.7142200693975874e-06	0.002704099627821961	0.004320917711884249	0.0024504055777141657	0.0026590273948846744	0.006301137198395281	0.012165427842487203	0.004937185163653339	0.0006710282358139353	0.007803232301471894	0.00023617723151206027	0.0022713581938296557	0.0037367567555872936	0.022615747908312188	6.867770338431e-05	0.005132613032581545	9.10762045532465e-05	6.0099271358922124e-05	0.002285892094951123	0.003967318867786958	6.663774693151935e-05	0.0056889656423485205	0.006435938105960428	0.008502250954941283	0.013175885481614387
BoChr[17]	7.493161645077962e-07	6.1625953333077635e-06	4.0959771418158653e-07	2.4033697218620473e-05	3.586767321955848e-08	1.0051483297107469e-07	1.1527674906749302e-07	8.020390839936095e-05	1.0021649559916008e-05	2.943364902914381e-07	2.8791158621200304e-05	6.335680967840741e-08	2.8993289133377896e-05	7.480416130604727e-06	3.7819569449666785e-06	2.547530102118973e-05	0.003612575859630761	0.020418908041920404	5.304507186569622e-06	3.4807451860378737e-07	2.4618337656917564e-06	0.0438479060617509	7.571738447513318e-06	0.5503543425785756	0.0003810038947980395
BoChr[18]	1.0657577249784111e-06	0.0008056807849950345	1.418690158516256e-05	0.0005576263194429742	0.0017794728986415139	0.003121018423221784	0.013318384968225842	0.0007648110434097966	0.0004849606255543293	0.00066836398963801	0.0002057507999639068	0.0035422633911446583	0.006213373229766148	0.0096773286228931	0.0005158105858741102	0.0220129297175879	1.0507275007398675e-07	9.80908925027372e-47	0.022970056507669253	0.019951009614087526	0.024217179117866222	0.007375370759672133	0.0038642515292453172	0.0055984933181795786	0.10463756243015623
BoChr[19]	5.980616445500075e-07	0.00016682185531251558	7.587122615335674e-05	8.044019402171995e-05	6.531393007424668e-05	0.006619612956237555	0.00013742103120407024	1.9514583549096185e-09	6.875114409355288e-05	0.00011411847640609984	0.00031763567982852396	6.271011805303317e-07	7.172176885129388e-05	0.0033783965397726234	0.00025676191937860525	8.273247225574209e-06	0.011757245632502774	7.288431456586863e-07	0.009250011336540638	0.006010220494420508	0.00731162965928668	0.009080342856611879	5.7058751546748e-05	0.020192055791285385	0.21417346876816082
BoChr[20]	6.333610768849418e-08	0.0002564960520974591	0.0005079625263962484	0.0006459580462836812	0.0011311396733156799	0.006928752540668199	0.012337487512654994	0.0006159989618622852	4.626984467677175e-05	0.00044987438734249706	0.0012485677679815942	1.1364984145245671e-05	0.0027972184584491087	0.022522669915772155	4.203895392974451e-47	0.0020061307780853354	0.002557813148596324	4.497497576494425e-07	0.012335217466900588	0.02018522591241104	0.004016662431948781	0.009817777538584451	0.002560955668876872	0.013570282777634049	0.08086217093020735
BoChr[21]	1.6932421081508054e-05	0.0014436010601833792	4.073984458135665e-05	0.0006265019066631794	0.0007739650058476854	0.0023630842280545038	0.017899338670617056	0.0013655435432838204	0.0021145728187991607	0.00029802682241040655	0.0009294708988091055	0.0016359488572925329	0.007450236788174005	0.002503337680009281	0.004104377732688818	0.024091991373189927	1.6154420734437736e-09	0.00010261109915063571	0.0051944853768699775	0.011973456920924228	0.0033548403104941824	0.0016301286966570077	0.0017597322387155145	0.007720311090762339	0.03072755518014668
BoChr[22]	1.3605564431589111e-05	0.0014695785191289749	9.302836597953501e-05	0.0004058676718541256	0.0006868655557848058	0.0013239335822709886	0.012495125752142117	0.00038284130933631603	0.0003438179004385744	0.0008181717704428593	2.6790800494609356e-05	0.003923186585100211	0.002210850431878993	0.0027396358751109063	6.892968114698306e-05	0.022309313034147637	0.00016032422513550414	1.401298464324817e-47	0.004559269900531717	0.0030098692099227264	0.0004269701343764609	0.003416707439756692	0.0009066853710100986	0.011740906196380366	0.07596909971791324
BoChr[23]	0.0008863930275830611	7.804347409944794e-05	1.6939065623446935e-05	0.00252586764275037	0.003407351229623554	0.001486077622441222	0.012781820238122634	0.016335652401789923	0.008000115647755006	0.0008324420979342407	0.0017029879221502143	0.004041374099369683	0.01913135294715829	0.00839915674522743	0.008236841103489177	0.09795135479622133	4.2517594522450964e-07	7.296497252752943e-05	0.010703105663760653	0.020817513327517786	0.006927932804833681	0.00029471786692738535	0.004077555354695619	0.007606528181349858	0.007129350155591965
