Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0009b464-b376-4fbc-8a56-da538269a02f	2673	0.994	426.099	15.941%	67.417	11.26%	0.05894	0.992
003819bc-c415-4e76-887c-931d60ed39e7	467	1.0	29.115	6.234%	7.285	2.284%	0.03201	1.0
0040b1b6-b07a-4b6e-90ef-133523eaf412	659	0.999	90.934	13.799%	14.918	4.964%	0.05449	0.999
00493087-9d9d-40ca-86d5-936f1b951c93	493	1.0	36.587	7.421%	5.92	1.878%	0.05421	1.0
00508f2b-36bf-44fc-b66b-97e1f3e40bfa	858	0.996	180.945	21.089%	32.333	9.925%	0.10985	0.996
005794f1-5a87-45b5-9811-83ddf6924568	486	1.0	44.843	9.227%	9.828	3.065%	0.06682	1.0
005e85a3-3571-462d-8dc9-2babfc7ace21	522	1.0	52.023	9.966%	10.584	3.393%	0.05544	1.0
007aab66-2f07-459d-8952-3041d6ea24a8	461	1.0	31.813	6.901%	7.396	2.311%	0.0395	1.0
008aef39-0c97-48ce-9dfd-f12d67116c59	825	0.997	156.072	18.918%	27.15	8.146%	0.09574	0.997
008bad10-d41b-4bbb-86fa-9976ecea46b1	723	0.999	90.05	12.455%	15.46	5.059%	0.06806	0.999
00aa769d-622c-433e-8a8a-63fb5c41ea42	471	1.0	43.956	9.332%	10.07	3.17%	0.0447	1.0
00b9d0e6-69dc-4345-bffd-ce32880c8eef	486	1.0	28.14	5.79%	5.141	1.586%	0.02976	1.0
00bf0350-8c7c-4b9e-8143-13ea2dc1122f	527	1.0	47.504	9.014%	8.221	2.56%	0.06552	1.0
00c27940-c623-11e3-bf01-24c6515278c0	611	0.999	75.276	12.32%	16.229	5.184%	0.08393	0.999
00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7	765	0.987	243.552	31.837%	52.565	17.237%	0.15276	0.986
00db4dc2-3ec7-4ff9-9233-d69c8c8a607f	1982	0.994	341.848	17.248%	56.591	12.095%	0.055	0.992
01658141-8398-4585-9f0f-8355dd9b0604	2422	0.987	391.814	16.177%	81.693	15.823%	0.07723	0.983
0168a2a6-c3af-4d58-a51c-d33f0fc7876d	517	1.0	45.62	8.824%	7.656	2.391%	0.05442	1.0
0176cf1d-0760-4769-a493-277f4bb7585e	975	0.992	209.415	21.478%	40.194	12.443%	0.12615	0.991
0192d529-7340-45d8-a5f0-249cbb11ca19	736	0.998	102.838	13.973%	17.697	5.652%	0.07694	0.998
01b0848c-ae36-4ade-a3da-d297b003c99f	2012	0.991	311.651	15.49%	60.621	13.788%	0.06222	0.987
