Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
04c09376-8756-41d9-bbca-f464170a8cfb	986	0.992	225.608	22.881%	41.901	12.846%	0.1492	0.991
04db8bef-8777-48ac-bc2e-3c9acb103f48	489	1.0	53.478	10.936%	9.571	3.046%	0.0606	1.0
05070acd-3ec1-44bb-9c32-26d3a483a72a	748	0.996	147.064	19.661%	27.375	8.955%	0.11133	0.996
051cb117-16fd-459e-81e5-002eca2b7eea	481	0.998	60.647	12.609%	18.0	5.633%	0.08486	0.998
052015bc-8c24-467c-8ff7-9e0dc4ad39fd	702	0.998	106.38	15.154%	16.748	5.597%	0.08323	0.998
052665d1-ab75-4f40-be5a-b88154c8beed	1860	0.97	477.117	25.651%	103.77	24.248%	0.12232	0.961
05486349-24a4-4931-bf5f-c9fefe369af2	611	0.999	71.68	11.732%	15.252	4.842%	0.07225	0.999
0554ffe5-31f7-43f5-8372-2b73c9cf3527	523	0.999	55.23	10.56%	12.291	3.856%	0.05623	0.999
05616329-e7ba-4efd-87b1-d79cd0f7af3d	610	0.998	96.749	15.86%	19.196	6.21%	0.08654	0.998
0567d3e6-6278-4d0a-81ae-c084d73c6dd3	455	1.0	26.316	5.784%	6.733	2.089%	0.02939	1.0
05780d48-80e7-4d70-b00c-081f8a9519f2	593	0.999	89.431	15.081%	14.499	4.78%	0.06833	0.999
05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	464	1.0	22.421	4.832%	4.948	1.546%	0.03726	1.0
05da3161-1444-4188-914d-19762de3a443	471	1.0	21.355	4.534%	5.014	1.532%	0.02357	1.0
06018aae-1107-4899-bd24-14e6b1f94709	461	1.0	26.92	5.839%	6.375	1.991%	0.03412	1.0
0609b182-0396-4755-b463-10f949c5b8bb	490	1.0	41.179	8.404%	6.746	2.153%	0.0465	1.0
0624eb1d-3aff-4037-a3c5-fc363a9edd02	472	1.0	37.506	7.946%	6.787	2.137%	0.04125	1.0
062e96d4-c623-11e3-bf01-24c6515278c0	738	0.997	129.951	17.609%	23.14	7.534%	0.08841	0.997
063cfacf-9933-4a2d-8921-0aeb76e12779	489	1.0	35.266	7.212%	6.146	1.938%	0.05049	1.0
0664753b-7566-41e0-8006-7009c6735406	1373	0.978	454.048	33.07%	89.582	22.402%	0.1151	0.975
068f4f69-d2fe-4f25-912e-ca7d4623efb6	544	1.0	50.37	9.259%	8.798	2.771%	0.04564	1.0
06dad93a-4b67-49b3-8fa5-f2546e22bae7	967	0.995	182.695	18.893%	30.888	10.15%	0.09014	0.994
06ecd127-6c24-422d-a7fb-bf5aee1b8b7b	685	0.997	118.118	17.244%	22.144	7.365%	0.11535	0.997
072f4146-c623-11e3-bf01-24c6515278c0	489	1.0	36.094	7.381%	6.232	1.934%	0.04124	1.0
074fd614-5d9c-4bcc-96ad-351aa14387e3	531	1.0	58.034	10.929%	9.496	3.084%	0.05682	1.0
07531318-87e8-4db8-aa61-9b93597d063b	574	0.999	76.89	13.395%	13.491	4.267%	0.08005	0.999
075fc96d-6742-4ef3-9369-482592ad3a2f	3758	0.96	1178.121	31.35%	232.755	28.114%	0.13347	0.945
07835447-5d7e-4828-80fd-89b063989c9a	671	0.997	113.418	16.903%	24.484	7.995%	0.12214	0.997
079bcb09-a075-4313-9a3e-dd67734a8c5d	848	0.994	187.148	22.069%	31.581	10.628%	0.1028	0.994
07a7c634-bd9a-4fc2-b9fe-87b060ec3d1f	557	0.999	66.515	11.942%	15.408	4.821%	0.10645	0.999
07b5141f-ac79-439b-883b-b0183bbe7ff5	911	0.998	122.799	13.48%	20.669	6.98%	0.04747	0.997
07d20658-3db4-47e7-877b-66536266edfc	726	0.997	123.788	17.051%	21.679	7.147%	0.07128	0.997
07e0e938-f61f-477a-92a2-5b7e74b78943	782	0.998	128.412	16.421%	21.374	7.02%	0.06312	0.997
07f16397-71bb-4594-ad4d-caa7d2baeabd	752	0.997	145.204	19.309%	25.922	8.18%	0.09791	0.997
080ecc31-756a-4a1b-a51e-d632ac8219f7	1484	0.963	456.548	30.765%	100.231	27.133%	0.13544	0.953
08227616-02a5-46e8-9db1-f2d1d691ab23	1217	0.99	229.442	18.853%	42.175	13.78%	0.06221	0.988
0831e45e-c623-11e3-bf01-24c6515278c0	730	0.998	126.146	17.28%	19.472	6.514%	0.07523	0.998
089be98d-c3c9-4fb4-aef2-7a8578a91d51	741	0.998	126.716	17.101%	19.915	6.535%	0.09129	0.998
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	836	0.997	149.0	17.823%	25.798	8.19%	0.08818	0.996
08b5d0e4-4661-460e-a9f7-f2e687414711	701	0.992	203.173	28.983%	42.133	13.589%	0.12896	0.992
08d2a566-8407-4e9b-836c-bf5e1e9f85b2	477	1.0	21.803	4.571%	4.245	1.301%	0.02946	1.0
08e1d976-6c39-428e-a4c2-f655b675683e	508	1.0	39.099	7.697%	7.17	2.231%	0.03637	1.0
08f7812b-0d74-42ba-985b-d0a027e8a80c	480	1.0	29.52	6.15%	5.718	1.758%	0.03407	1.0
09497b9b-6fca-48cb-af97-161a3e434a51	5123	0.981	1031.002	20.125%	212.537	19.389%	0.04597	0.974
09508a0d-ebe0-4fa1-b7b2-1710814181cd	6205	0.962	1941.552	31.29%	410.67	27.235%	0.08241	0.952
09537dce-c797-4b60-962a-d4c3cd6ab00a	475	1.0	43.505	9.159%	10.38	3.258%	0.05823	1.0
0972bfcf-c6c6-48cc-b820-cdfa6279a4f3	1421	0.983	285.3	20.077%	66.192	18.351%	0.09017	0.979
097a7d36-905b-72be-e050-11ac0d482c9a	595	0.999	85.789	14.418%	15.711	5.195%	0.08959	0.999
0980e7fd-051d-45e9-9ca6-2baf073da4e8	523	1.0	50.551	9.666%	9.123	2.868%	0.05321	1.0
09bc8542-4ea1-4599-91b3-d606425b37e2	1840	0.987	361.047	19.622%	65.521	15.925%	0.08692	0.983
09cb8bc5-13ac-44ac-9b7d-6de143373570	933	0.993	180.88	19.387%	37.133	12.065%	0.09056	0.992
09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523	933	0.991	230.058	24.658%	45.401	13.715%	0.12107	0.99
0a6be23a-d5a0-4e95-ada2-a61b2b5d9485	583	0.999	88.079	15.108%	15.167	5.004%	0.06852	0.999
0a9c9db0-c623-11e3-bf01-24c6515278c0	642	0.999	83.112	12.946%	13.19	4.409%	0.04643	0.999
0ab4d782-9a50-48b9-96e4-6ce42b2ea034	619	0.999	81.233	13.123%	15.251	4.891%	0.08301	0.999
0ae2193f-0d68-485a-b8c2-7568cbcce33e	546	0.999	67.839	12.425%	12.03	3.872%	0.06984	0.999
0b19bee7-5281-4915-9d98-c20eb3e84ecf	987	0.996	163.646	16.58%	27.591	8.78%	0.07473	0.996
0b29c893-03bf-4131-b192-c14a2788d411	579	0.997	111.813	19.311%	25.374	8.04%	0.08563	0.997
0b6cd7df-6970-4d60-b7b5-85002a7d8781	486	1.0	29.401	6.05%	4.561	1.404%	0.04043	1.0
0b811c6a-8f05-44bd-ac33-fb720d189e71	473	1.0	27.244	5.76%	5.71	1.745%	0.04876	1.0
0ba8f2e2-935a-4123-86aa-6e7f5de85bf4	475	1.0	39.935	8.407%	7.715	2.435%	0.04776	1.0
0bafd9ae-64b3-492d-a6fd-12aa8edefcbe	576	0.999	75.453	13.099%	14.237	4.454%	0.09391	0.999
0bbc7ede-5022-4084-925c-d65baaf7abc2	1283	0.991	221.678	17.278%	42.106	13.077%	0.0727	0.989
0bd3a230-531e-44aa-9999-b8ed8da0176b	624	0.998	116.897	18.733%	21.289	6.932%	0.08354	0.998
0be08326-c623-11e3-bf01-24c6515278c0	641	0.999	68.134	10.629%	10.785	3.583%	0.04121	0.999
0bfd1043-5142-3662-e050-11ac0c486501	1246	0.995	196.66	15.783%	32.837	9.792%	0.05034	0.995
0bfd1043-70fb-d2dc-e050-11ac0c4860cb	1124	0.994	210.955	18.768%	34.997	10.885%	0.06395	0.993
0bfd1043-7343-fdd0-e050-11ac0c484cab	2040	0.98	427.456	20.954%	83.33	19.685%	0.05967	0.972
0bfd1043-7344-fdd0-e050-11ac0c484cab	4052	0.978	1137.085	28.062%	258.085	22.631%	0.07888	0.975
0bfd1043-7346-fdd0-e050-11ac0c484cab	908	0.99	210.427	23.175%	44.112	14.46%	0.09307	0.988
0bfd1043-7ebf-aaec-e050-11ac0c482f39	2094	0.984	521.588	24.909%	90.797	17.88%	0.09067	0.98
0bfd1043-7ec1-aaec-e050-11ac0c482f39	1727	0.986	356.756	20.658%	72.525	16.452%	0.08289	0.983
0bfd1043-7ed6-9ccc-e050-11ac0c481957	887	0.985	259.98	29.31%	53.784	17.346%	0.13378	0.984
0bfd1043-816e-e3e4-e050-11ac0c4860c5	3624	0.979	1018.379	28.101%	221.863	21.914%	0.07212	0.976
0bfd1043-8170-e3e4-e050-11ac0c4860c5	1530	0.994	240.055	15.69%	40.009	11.186%	0.03556	0.992
0bfd1043-8172-e3e4-e050-11ac0c4860c5	1339	0.996	177.174	13.232%	29.82	9.243%	0.03062	0.995
0bfd1043-8173-e3e4-e050-11ac0c4860c5	1389	0.995	210.064	15.123%	33.589	10.251%	0.03701	0.993
0bfd1043-8175-e3e4-e050-11ac0c4860c5	1340	0.995	219.015	16.344%	33.435	10.394%	0.0576	0.993
0bfd1043-8177-e3e4-e050-11ac0c4860c5	704	0.997	127.162	18.063%	23.059	7.722%	0.10678	0.997
0bfd1043-817c-e3e4-e050-11ac0c4860c5	1503	0.991	277.002	18.43%	53.68	13.37%	0.07199	0.989
0bfd1043-817e-e3e4-e050-11ac0c4860c5	1628	0.991	341.069	20.95%	59.644	13.443%	0.07137	0.989
0bfd1043-8180-e3e4-e050-11ac0c4860c5	3431	0.994	625.455	18.23%	109.373	11.624%	0.04402	0.992
0bfd1043-8181-e3e4-e050-11ac0c4860c5	2875	0.994	472.992	16.452%	86.217	11.203%	0.04112	0.993
0bfd1043-8183-e3e4-e050-11ac0c4860c5	1515	0.994	269.353	17.779%	46.758	11.275%	0.06756	0.993
0bfd1043-8187-e3e4-e050-11ac0c4860c5	3091	0.974	893.451	28.905%	215.091	23.759%	0.08321	0.971
0bfd1043-8189-e3e4-e050-11ac0c4860c5	1154	0.995	209.648	18.167%	35.285	10.746%	0.05603	0.994
0bfd1068-3fc3-a95b-e050-11ac0c4860c3	1382	0.993	216.921	15.696%	38.236	11.535%	0.05528	0.991
0bfd1068-3fc5-a95b-e050-11ac0c4860c3	1062	0.993	200.11	18.843%	38.462	11.632%	0.10165	0.992
0bfd1068-3fca-a95b-e050-11ac0c4860c3	669	0.997	122.737	18.346%	22.81	7.494%	0.1085	0.997
0bfd1068-3fcd-a95b-e050-11ac0c4860c3	1243	0.986	315.217	25.359%	57.744	16.693%	0.13533	0.983
0bfd1068-3fcf-a95b-e050-11ac0c4860c3	1918	0.986	412.748	21.52%	77.747	17.019%	0.08169	0.981
0bfd1068-3fd3-a95b-e050-11ac0c4860c3	1736	0.98	392.501	22.61%	72.927	19.665%	0.07338	0.973
0bfd1068-3fd5-a95b-e050-11ac0c4860c3	1747	0.976	408.399	23.377%	96.081	21.903%	0.12033	0.97
0bfd1068-3fd8-a95b-e050-11ac0c4860c3	2279	0.982	591.059	25.935%	106.244	19.097%	0.10319	0.977
0bfd1068-3fdd-a95b-e050-11ac0c4860c3	2138	0.984	519.376	24.293%	91.317	17.693%	0.1027	0.98
0bfd1068-3fdf-a95b-e050-11ac0c4860c3	3507	0.993	635.164	18.111%	116.01	12.109%	0.04985	0.992
0bfd1068-3fe1-a95b-e050-11ac0c4860c3	3370	0.993	605.163	17.957%	109.884	11.961%	0.04478	0.992
0bfd1068-3fe4-a95b-e050-11ac0c4860c3	1228	0.994	237.986	19.38%	38.639	11.479%	0.0614	0.993
0bfd1068-3fe6-a95b-e050-11ac0c4860c3	3082	0.973	897.913	29.134%	218.934	24.259%	0.08589	0.97
0bfe2ac9-0aec-c248-e050-11ac0d487e1c	1020	0.978	309.202	30.314%	67.751	21.056%	0.15861	0.974
0bfe2ac9-0aee-c248-e050-11ac0d487e1c	883	0.988	223.561	25.318%	48.472	15.582%	0.1182	0.987
0bfe2ac9-0af3-c248-e050-11ac0d487e1c	1493	0.994	248.846	16.668%	45.891	11.121%	0.05966	0.993
0bfe2ac9-0af5-c248-e050-11ac0d487e1c	2469	0.983	641.058	25.964%	109.898	18.409%	0.10347	0.978
0bfe2ac9-0af8-c248-e050-11ac0d487e1c	2121	0.987	519.72	24.504%	85.679	16.368%	0.09436	0.983
0bfe2ac9-0afa-c248-e050-11ac0d487e1c	1147	0.993	232.461	20.267%	39.598	12.127%	0.07833	0.991
0bfe2ac9-0afd-c248-e050-11ac0d487e1c	1303	0.995	221.746	17.018%	35.577	10.261%	0.05301	0.994
0bfe2ac9-0aff-c248-e050-11ac0d487e1c	1202	0.994	213.897	17.795%	37.14	11.348%	0.05668	0.993
0bfebf9f-c779-e57d-e050-11ac0d487827	2157	0.978	592.372	27.463%	109.964	21.05%	0.10804	0.971
0bfebf9f-c77d-e57d-e050-11ac0d487827	3464	0.993	645.312	18.629%	114.595	12.142%	0.0465	0.992
0bfebf9f-c77f-e57d-e050-11ac0d487827	2547	0.967	726.664	28.53%	131.879	25.356%	0.10344	0.953
0bfebf9f-c781-e57d-e050-11ac0d487827	1206	0.995	213.534	17.706%	34.096	10.338%	0.05584	0.994
0bfebf9f-c783-e57d-e050-11ac0d487827	1285	0.994	249.582	19.423%	40.11	11.788%	0.06053	0.992
0c0038ff-6cc4-b0b0-e050-11ac0d483d73	2232	0.983	604.709	27.093%	101.518	18.702%	0.10554	0.978
0c0038ff-6cc6-b0b0-e050-11ac0d483d73	2128	0.986	534.8	25.132%	88.461	16.745%	0.09843	0.982
0c0038ff-6cc8-b0b0-e050-11ac0d483d73	1313	0.992	246.079	18.742%	45.007	13.208%	0.05768	0.99
0c18a8b7-bad1-4aa4-a6df-472f89d9761c	455	1.0	26.316	5.784%	6.733	2.089%	0.02939	1.0
0c39c03a-ec84-42c6-be69-8e98bc7a9f5a	1912	0.979	467.998	24.477%	82.416	20.377%	0.07299	0.971
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	1858	0.992	293.294	15.785%	50.346	12.778%	0.0549	0.989
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	481	1.0	38.75	8.056%	7.668	2.357%	0.04001	1.0
0c9a5dbc-f7f3-43e7-83d1-77b9fb4b8b54	513	1.0	44.754	8.724%	8.124	2.545%	0.04497	1.0
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	1102	0.991	233.283	21.169%	44.465	13.664%	0.08333	0.989
0cd60b96-eb2d-4687-9709-d1455ec45de7	865	0.997	143.218	16.557%	23.42	8.029%	0.06455	0.996
0cdbabf2-c623-11e3-bf01-24c6515278c0	755	0.997	134.499	17.814%	22.103	7.27%	0.06909	0.997
0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	468	1.0	37.945	8.108%	7.732	2.426%	0.04066	1.0
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	829	0.991	209.176	25.232%	40.758	13.395%	0.12665	0.99
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	2207	0.988	424.543	19.236%	72.583	15.721%	0.04122	0.983
0d259ac2-03d1-4814-9b0b-d05e3a6029b7	582	0.999	66.215	11.377%	11.728	3.789%	0.0617	0.999
0d31a44f-1fc5-43a2-9633-36c4e650d3d2	559	0.999	71.962	12.873%	13.22	4.24%	0.094	0.999
0d569bd5-418d-4d72-87ca-8e14668c2119	537	0.999	71.158	13.251%	13.606	4.417%	0.06135	0.999
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	615	0.999	79.751	12.968%	13.924	4.539%	0.08029	0.999
0dd0718d-5ddf-4c59-8c47-0f51303daeb5	743	0.993	178.411	24.012%	34.905	11.585%	0.11121	0.993
0dd39eca-c623-11e3-bf01-24c6515278c0	560	0.999	72.612	12.966%	13.849	4.574%	0.05284	0.999
0e1e628b-823a-4861-aa95-bed2fada7349	475	1.0	24.4	5.137%	5.203	1.59%	0.02879	1.0
0e54cea2-d568-4a33-b9db-b698844e6ad9	840	0.992	211.296	25.154%	38.689	12.859%	0.10945	0.991
0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f	1218	0.993	218.876	17.97%	37.693	11.812%	0.05931	0.991
0e6ca8dc-0f31-4675-95b1-5920576daeff	612	0.999	84.602	13.824%	15.241	4.875%	0.08395	0.999
0e7ac212-0469-4f17-9432-205ab1831257	563	0.998	90.51	16.076%	18.845	6.058%	0.07011	0.998
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	533	0.999	68.45	12.842%	12.103	3.929%	0.0668	0.999
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	1069	0.983	302.111	28.261%	56.092	18.148%	0.11782	0.98
0ead45d8-d785-4404-8319-2ef951e02e03	2729	0.989	493.395	18.08%	84.316	15.121%	0.04713	0.984
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	1604	0.953	611.332	38.113%	132.708	30.861%	0.16953	0.944
0ed63d84-d3fe-4289-9255-35f4a03b703b	482	1.0	27.328	5.67%	4.773	1.464%	0.03406	1.0
0eeafcd6-c623-11e3-bf01-24c6515278c0	613	0.999	91.132	14.867%	15.513	5.057%	0.06558	0.999
0ef92ff8-829f-425a-91d8-c594b6e22a2b	1146	0.991	200.939	17.534%	41.095	13.019%	0.06866	0.99
0efb6e20-236d-4640-9373-6fc03e67d090	456	1.0	30.775	6.749%	7.289	2.263%	0.02928	1.0
0efee3f3-313b-44eb-b3b0-af975a1ded82	729	0.994	159.87	21.93%	34.427	10.981%	0.11662	0.994
0f53e757-1823-409f-a0ea-249270728e15	972	0.956	375.725	38.655%	109.188	29.762%	0.31255	0.952
0f6b355e-3898-4be6-be97-da0c3840a4ed	769	0.997	138.767	18.045%	21.676	7.396%	0.07641	0.997
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	1094	0.991	204.285	18.673%	39.555	13.133%	0.07039	0.99
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	557	1.0	58.472	10.498%	9.633	3.063%	0.06486	1.0
0fbd94b1-bb34-4620-841b-861a0b5e0c12	985	0.99	246.159	24.991%	44.476	14.452%	0.1174	0.988
0fc63b79-7fff-441d-88fc-922d53c787ab	1156	0.949	410.268	35.49%	104.021	31.814%	0.1745	0.939
10136472-c623-11e3-bf01-24c6515278c0	474	1.0	24.829	5.238%	5.055	1.549%	0.03354	1.0
1021b60d-f7b2-43b0-b2cc-f282d619d533	2924	0.997	382.158	13.07%	60.35	8.048%	0.03067	0.996
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	1297	0.992	296.697	22.876%	48.128	13.428%	0.07348	0.99
108749d2-5c62-4ef1-92df-aec6941ba53b	526	1.0	57.941	11.015%	9.598	3.015%	0.06286	1.0
108b67d4-5d66-46da-8675-6acae643b76f	651	0.999	104.605	16.068%	17.415	5.605%	0.07877	0.999
10ad692b-4c3d-42de-9b5e-4968441388b3	585	1.0	52.889	9.041%	8.921	2.918%	0.05705	1.0
10bb1a92-901e-4a14-80f4-5e88f997754b	741	0.995	129.661	17.498%	30.729	9.837%	0.09778	0.995
10cb8ac6-c622-11e3-bf01-24c6515278c0	732	0.999	102.132	13.952%	15.512	5.27%	0.05141	0.999
10d15b7a-16d1-4953-aaef-f193ffa97f42	746	0.994	173.902	23.311%	35.153	11.526%	0.1004	0.993
10db2142-c623-11e3-bf01-24c6515278c0	622	0.996	118.752	19.092%	28.81	9.229%	0.12721	0.996
110b5f05-ded7-45ec-b0f6-a941c92d77dd	4418	0.971	1173.679	26.566%	231.729	23.993%	0.08336	0.962
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	511	1.0	47.505	9.296%	8.809	2.751%	0.04676	1.0
11473a98-d953-45f9-abf5-709b68a4bae8	531	0.999	76.303	14.37%	13.225	4.363%	0.0799	0.999
1157a548-6770-4c89-a84c-bcf6f0e96ea8	509	1.0	49.934	9.81%	8.43	2.712%	0.0547	1.0
1168944c-5451-4a18-8758-88bf5723bdd9	701	0.998	98.198	14.008%	17.512	5.917%	0.05699	0.998
1193a9c4-5aab-4cd7-a690-60c96bd1172d	484	1.0	35.992	7.436%	6.054	1.918%	0.04462	1.0
11ae45fb-05f6-425a-9295-d50d13407006	455	1.0	26.316	5.784%	6.733	2.089%	0.02939	1.0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	2029	0.99	395.966	19.515%	77.535	14.365%	0.08386	0.987
122bf0a9-8052-49da-a9d7-0e5de9ab7032	507	1.0	51.194	10.097%	9.002	2.798%	0.04953	1.0
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	836	0.996	154.0	18.421%	25.393	8.77%	0.0814	0.996
124d5b04-4588-44c3-9c00-61e064cf1bdb	902	0.995	181.045	20.072%	30.916	10.457%	0.10015	0.994
126ee433-d345-4cac-882a-c91831a24690	969	0.994	214.522	22.138%	37.036	11.955%	0.093	0.993
127b0f7d-d24e-48b7-ac25-d3f14a43952d	1224	0.991	251.081	20.513%	48.202	13.979%	0.06267	0.989
12874085-a596-41ae-b4cd-817cb1ebb278	1798	0.981	465.486	25.889%	84.585	19.607%	0.08536	0.976
1292e13b-d7c6-447b-a227-9a8113215580	1478	0.991	268.696	18.18%	47.59	13.458%	0.06031	0.988
