Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0192d529-7340-45d8-a5f0-249cbb11ca19	736	0.999	89.966	12.224%	15.66	5.002%	0.06762	0.999
01b0848c-ae36-4ade-a3da-d297b003c99f	2012	0.992	259.219	12.884%	54.129	12.311%	0.05287	0.99
01c8e465-2b4e-4519-bdef-c3ac06b43eeb	521	1.0	36.935	7.089%	5.971	1.87%	0.0447	1.0
01dc6872-c623-11e3-bf01-24c6515278c0	672	0.999	89.376	13.3%	16.088	5.184%	0.0722	0.999
01df36af-3617-40fc-9892-f54ce433cf71	1700	0.998	180.384	10.611%	27.629	6.781%	0.03224	0.997
02078f77-2b35-4fa3-ab02-2c017181295e	461	1.0	28.527	6.188%	7.514	2.347%	0.03408	1.0
020fab36-c7de-4933-b2bf-dc7b019a1326	1718	0.995	229.04	13.332%	42.515	10.695%	0.05475	0.993
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	1392	0.99	261.722	18.802%	50.752	14.491%	0.05602	0.987
02706819-bcab-4c49-a569-a4a8c60db1c0	474	1.0	28.162	5.941%	6.277	1.923%	0.03173	1.0
02917220-6a7a-46a1-8656-907e96bef88e	533	1.0	40.705	7.637%	6.705	2.187%	0.03667	1.0
0292a46f-a282-4b7f-a7d6-ac55cc7324fb	464	1.0	28.871	6.222%	7.218	2.263%	0.03315	1.0
02c6a893-49c5-49d1-8eb1-195021e70d52	603	0.999	84.871	14.075%	15.039	4.809%	0.067	0.999
02c97e2b-914e-4afc-bf50-78f0cfbfa67b	724	0.998	125.969	17.399%	19.412	6.6%	0.07545	0.998
02e5c36f-5bec-45e2-a048-875653b85ca1	775	0.997	125.855	16.239%	22.151	7.263%	0.08858	0.997
030695f6-c623-11e3-bf01-24c6515278c0	883	0.998	121.904	13.806%	20.717	6.735%	0.0621	0.998
031962d6-fc7d-4c6c-9d47-ffa45997b249	487	1.0	33.209	6.819%	7.455	2.291%	0.03555	1.0
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	605	0.999	83.166	13.746%	16.599	5.305%	0.05657	0.999
0363fe2c-d765-450e-8b1a-d13a23d9af2a	476	1.0	30.934	6.499%	6.15	1.88%	0.04184	1.0
0385961e-ea99-40b2-ad79-6872bc30d8a1	479	1.0	34.578	7.219%	7.398	2.328%	0.03598	1.0
03ad38a6-0902-4aaa-84a3-91ea88fa9883	518	1.0	33.369	6.442%	5.873	1.868%	0.04384	1.0
03b5268e-881e-49e7-824f-170c3fc8b11b	631	0.999	84.159	13.337%	15.611	5.136%	0.04697	0.999
03c3c692-8a86-4843-85ae-e045f0fa6f88	1705	0.995	222.85	13.07%	34.852	9.766%	0.03763	0.994
03c88506-d72e-4a44-a34e-a7f0564f1799	666	1.0	55.624	8.352%	8.827	2.837%	0.04187	1.0
03ced0ce-186a-4349-8d98-572c2bc90382	1711	0.995	216.134	12.632%	38.886	10.397%	0.0445	0.993
03cff38d-7e29-4409-a508-749bddb1b3df	1419	0.998	143.039	10.08%	23.461	6.814%	0.02911	0.997
041e3b42-c623-11e3-bf01-24c6515278c0	767	0.999	80.754	10.529%	13.537	4.458%	0.04521	0.999
04339769-517c-448d-a7ca-951f83608c60	697	0.999	111.559	16.006%	20.685	6.648%	0.08598	0.999
0448206f-3ade-4087-b1a9-4fb2d14e1367	3796	0.998	417.138	10.989%	64.497	7.198%	0.02866	0.997
046d7386-95c8-4501-9e55-c85bec272a7a	1187	0.994	178.009	14.997%	38.644	10.696%	0.06169	0.993
047f9e4d-86b5-4943-aef5-68199bf29e8c	985	0.997	162.989	16.547%	26.747	8.657%	0.07189	0.996
04aa6b77-8074-480c-872e-a1a47afa5314	883	0.999	81.817	9.266%	13.395	4.542%	0.04149	0.999
04b570c2-3224-4e9b-81cc-089b4a7ff07a	486	1.0	25.654	5.279%	4.801	1.481%	0.03117	1.0
04b9837e-9ab5-4eb9-9a9c-ef49e3a62662	568	0.999	68.884	12.127%	12.569	4.096%	0.0347	0.999
04c09376-8756-41d9-bbca-f464170a8cfb	986	0.994	166.254	16.861%	35.146	10.775%	0.08047	0.993
04db8bef-8777-48ac-bc2e-3c9acb103f48	489	1.0	43.476	8.891%	8.265	2.63%	0.04638	1.0
05070acd-3ec1-44bb-9c32-26d3a483a72a	748	0.999	89.992	12.031%	16.115	5.272%	0.07051	0.999
051cb117-16fd-459e-81e5-002eca2b7eea	481	1.0	48.51	10.085%	13.306	4.164%	0.047	1.0
052015bc-8c24-467c-8ff7-9e0dc4ad39fd	702	0.999	100.035	14.25%	15.867	5.302%	0.06482	0.999
052665d1-ab75-4f40-be5a-b88154c8beed	1860	0.983	394.846	21.228%	80.166	18.732%	0.08547	0.978
05486349-24a4-4931-bf5f-c9fefe369af2	611	0.999	57.671	9.439%	13.677	4.342%	0.06131	0.999
0554ffe5-31f7-43f5-8372-2b73c9cf3527	523	1.0	42.097	8.049%	6.974	2.188%	0.04186	1.0
05616329-e7ba-4efd-87b1-d79cd0f7af3d	610	0.999	67.601	11.082%	12.76	4.128%	0.05072	0.999
0567d3e6-6278-4d0a-81ae-c084d73c6dd3	455	1.0	30.703	6.748%	9.498	2.947%	0.03394	1.0
05780d48-80e7-4d70-b00c-081f8a9519f2	593	1.0	58.321	9.835%	9.799	3.231%	0.04704	0.999
05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	464	1.0	28.146	6.066%	6.419	2.006%	0.03886	1.0
05da3161-1444-4188-914d-19762de3a443	471	1.0	27.06	5.745%	6.638	2.028%	0.03313	1.0
06018aae-1107-4899-bd24-14e6b1f94709	461	1.0	28.527	6.188%	7.514	2.347%	0.03408	1.0
0609b182-0396-4755-b463-10f949c5b8bb	490	1.0	36.318	7.412%	6.154	1.964%	0.04029	1.0
0624eb1d-3aff-4037-a3c5-fc363a9edd02	472	1.0	41.682	8.831%	10.635	3.349%	0.04186	1.0
062e96d4-c623-11e3-bf01-24c6515278c0	738	0.998	97.19	13.169%	19.863	6.467%	0.07218	0.998
063cfacf-9933-4a2d-8921-0aeb76e12779	489	1.0	33.443	6.839%	6.639	2.093%	0.04308	1.0
0664753b-7566-41e0-8006-7009c6735406	1373	0.995	218.506	15.914%	41.431	10.361%	0.04795	0.995
068f4f69-d2fe-4f25-912e-ca7d4623efb6	544	1.0	44.527	8.185%	6.744	2.124%	0.04226	1.0
06dad93a-4b67-49b3-8fa5-f2546e22bae7	967	0.997	140.933	14.574%	23.987	7.882%	0.0683	0.997
06ecd127-6c24-422d-a7fb-bf5aee1b8b7b	685	0.998	92.825	13.551%	19.88	6.612%	0.09408	0.998
072f4146-c623-11e3-bf01-24c6515278c0	489	1.0	34.068	6.967%	5.711	1.772%	0.04224	1.0
074fd614-5d9c-4bcc-96ad-351aa14387e3	531	1.0	43.154	8.127%	7.349	2.386%	0.05016	1.0
07531318-87e8-4db8-aa61-9b93597d063b	574	0.999	70.682	12.314%	12.506	3.955%	0.07201	0.999
075fc96d-6742-4ef3-9369-482592ad3a2f	3758	0.985	754.923	20.088%	144.63	17.469%	0.08611	0.981
07835447-5d7e-4828-80fd-89b063989c9a	671	0.999	101.346	15.104%	18.962	6.192%	0.0708	0.998
079bcb09-a075-4313-9a3e-dd67734a8c5d	848	0.997	151.186	17.829%	24.518	8.251%	0.06172	0.997
07a7c634-bd9a-4fc2-b9fe-87b060ec3d1f	557	0.999	61.928	11.118%	15.161	4.744%	0.10681	0.999
07b5141f-ac79-439b-883b-b0183bbe7ff5	911	0.999	94.519	10.375%	14.991	5.062%	0.03145	0.999
07d20658-3db4-47e7-877b-66536266edfc	726	1.0	63.993	8.814%	9.712	3.202%	0.03194	1.0
07e0e938-f61f-477a-92a2-5b7e74b78943	782	0.999	66.149	8.459%	11.067	3.635%	0.03551	0.999
07f16397-71bb-4594-ad4d-caa7d2baeabd	752	0.999	111.126	14.777%	21.359	6.74%	0.06402	0.999
080ecc31-756a-4a1b-a51e-d632ac8219f7	1484	0.991	265.592	17.897%	50.252	13.603%	0.06986	0.989
08227616-02a5-46e8-9db1-f2d1d691ab23	1217	0.995	172.513	14.175%	31.236	10.206%	0.04277	0.994
0831e45e-c623-11e3-bf01-24c6515278c0	730	0.999	91.808	12.576%	14.484	4.845%	0.05689	0.999
089be98d-c3c9-4fb4-aef2-7a8578a91d51	741	0.998	108.279	14.613%	18.544	6.085%	0.07312	0.998
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	836	0.998	93.69	11.207%	17.373	5.515%	0.0584	0.998
08b5d0e4-4661-460e-a9f7-f2e687414711	701	0.997	127.042	18.123%	25.56	8.244%	0.08873	0.996
08d2a566-8407-4e9b-836c-bf5e1e9f85b2	477	1.0	23.134	4.85%	4.608	1.413%	0.03604	1.0
08e1d976-6c39-428e-a4c2-f655b675683e	508	1.0	36.934	7.27%	6.953	2.164%	0.03601	1.0
08f7812b-0d74-42ba-985b-d0a027e8a80c	480	1.0	33.456	6.97%	7.446	2.289%	0.03713	1.0
09497b9b-6fca-48cb-af97-161a3e434a51	5123	0.988	905.222	17.67%	172.559	15.742%	0.04298	0.984
09508a0d-ebe0-4fa1-b7b2-1710814181cd	6205	0.98	1454.873	23.447%	304.834	20.216%	0.08402	0.975
09537dce-c797-4b60-962a-d4c3cd6ab00a	475	1.0	30.042	6.325%	6.085	1.91%	0.03492	1.0
0972bfcf-c6c6-48cc-b820-cdfa6279a4f3	1421	0.994	239.648	16.865%	42.011	11.647%	0.06164	0.993
097a7d36-905b-72be-e050-11ac0d482c9a	595	0.999	75.561	12.699%	14.475	4.786%	0.0861	0.999
0980e7fd-051d-45e9-9ca6-2baf073da4e8	523	1.0	49.671	9.497%	10.628	3.341%	0.04258	1.0
09bc8542-4ea1-4599-91b3-d606425b37e2	1840	0.995	238.819	12.979%	43.019	10.456%	0.05098	0.993
09cb8bc5-13ac-44ac-9b7d-6de143373570	933	0.994	152.677	16.364%	34.906	11.342%	0.07192	0.993
09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523	933	0.996	142.099	15.23%	31.396	9.484%	0.06268	0.996
0a6be23a-d5a0-4e95-ada2-a61b2b5d9485	583	1.0	59.558	10.216%	9.64	3.18%	0.05274	1.0
0a9c9db0-c623-11e3-bf01-24c6515278c0	642	0.999	72.228	11.25%	11.834	3.955%	0.04563	0.999
0ab4d782-9a50-48b9-96e4-6ce42b2ea034	619	0.999	58.453	9.443%	12.149	3.896%	0.05866	0.999
0ae2193f-0d68-485a-b8c2-7568cbcce33e	546	1.0	56.753	10.394%	11.016	3.545%	0.05222	1.0
0b19bee7-5281-4915-9d98-c20eb3e84ecf	987	0.998	122.837	12.445%	20.854	6.636%	0.05037	0.997
0b29c893-03bf-4131-b192-c14a2788d411	579	0.999	66.491	11.484%	12.391	3.926%	0.04366	0.999
0b6cd7df-6970-4d60-b7b5-85002a7d8781	486	1.0	26.939	5.543%	4.936	1.519%	0.03312	1.0
0b811c6a-8f05-44bd-ac33-fb720d189e71	473	1.0	29.511	6.239%	6.62	2.023%	0.03531	1.0
0ba8f2e2-935a-4123-86aa-6e7f5de85bf4	475	1.0	36.137	7.608%	6.992	2.207%	0.0434	1.0
0bafd9ae-64b3-492d-a6fd-12aa8edefcbe	576	0.999	52.512	9.117%	10.845	3.393%	0.06944	0.999
0bbc7ede-5022-4084-925c-d65baaf7abc2	1283	0.996	180.924	14.102%	31.081	9.653%	0.05022	0.994
0bd3a230-531e-44aa-9999-b8ed8da0176b	624	0.999	68.367	10.956%	11.864	3.863%	0.05043	0.999
0be08326-c623-11e3-bf01-24c6515278c0	641	0.999	65.1	10.156%	10.334	3.433%	0.03705	0.999
0bfd1043-5142-3662-e050-11ac0c486501	1246	0.998	144.815	11.622%	22.918	6.834%	0.03042	0.998
0bfd1043-70fb-d2dc-e050-11ac0c4860cb	1124	0.998	143.59	12.775%	22.823	7.099%	0.03648	0.998
0bfd1043-7343-fdd0-e050-11ac0c484cab	2040	0.993	275.296	13.495%	49.002	11.576%	0.03623	0.991
0bfd1043-7344-fdd0-e050-11ac0c484cab	4052	0.996	576.894	14.237%	113.014	9.91%	0.03375	0.995
0bfd1043-7346-fdd0-e050-11ac0c484cab	908	0.996	145.767	16.054%	29.748	9.752%	0.06582	0.995
0bfd1043-7ebf-aaec-e050-11ac0c482f39	2094	0.991	355.943	16.998%	67.256	13.244%	0.058	0.989
0bfd1043-7ec1-aaec-e050-11ac0c482f39	1727	0.995	229.17	13.27%	45.414	10.302%	0.04315	0.994
0bfd1043-7ed6-9ccc-e050-11ac0c481957	887	0.995	149.71	16.878%	30.958	9.984%	0.08244	0.994
0bfd1043-816e-e3e4-e050-11ac0c4860c5	3624	0.996	461.445	12.733%	90.204	8.91%	0.02763	0.996
0bfd1043-8170-e3e4-e050-11ac0c4860c5	1530	0.998	153.52	10.034%	25.034	6.999%	0.02277	0.997
0bfd1043-8172-e3e4-e050-11ac0c4860c5	1339	0.998	131.256	9.803%	22.071	6.841%	0.02502	0.997
0bfd1043-8173-e3e4-e050-11ac0c4860c5	1389	0.998	143.743	10.349%	23.397	7.141%	0.02532	0.997
0bfd1043-8175-e3e4-e050-11ac0c4860c5	1340	0.997	154.831	11.555%	26.371	8.198%	0.03249	0.996
0bfd1043-8177-e3e4-e050-11ac0c4860c5	704	0.998	115.672	16.431%	19.731	6.608%	0.08919	0.998
0bfd1043-817c-e3e4-e050-11ac0c4860c5	1503	0.996	183.695	12.222%	34.049	8.481%	0.04501	0.996
0bfd1043-817e-e3e4-e050-11ac0c4860c5	1628	0.998	181.483	11.148%	29.027	6.542%	0.03445	0.998
0bfd1043-8180-e3e4-e050-11ac0c4860c5	3431	0.995	473.961	13.814%	95.555	10.156%	0.03708	0.994
0bfd1043-8181-e3e4-e050-11ac0c4860c5	2875	0.995	384.517	13.375%	76.837	9.984%	0.03336	0.994
0bfd1043-8183-e3e4-e050-11ac0c4860c5	1515	0.999	140.258	9.258%	22.457	5.415%	0.02624	0.998
0bfd1043-8187-e3e4-e050-11ac0c4860c5	3091	0.996	443.396	14.345%	88.477	9.773%	0.03466	0.995
0bfd1043-8189-e3e4-e050-11ac0c4860c5	1154	0.998	130.801	11.335%	19.649	5.984%	0.03228	0.998
0bfd1068-3fc3-a95b-e050-11ac0c4860c3	1382	0.996	159.791	11.562%	28.214	8.512%	0.03023	0.995
0bfd1068-3fc5-a95b-e050-11ac0c4860c3	1062	0.994	170.613	16.065%	35.038	10.597%	0.08488	0.994
0bfd1068-3fca-a95b-e050-11ac0c4860c3	669	0.999	112.413	16.803%	20.056	6.589%	0.08696	0.999
0bfd1068-3fcd-a95b-e050-11ac0c4860c3	1243	0.995	222.917	17.934%	36.729	10.618%	0.0817	0.994
0bfd1068-3fcf-a95b-e050-11ac0c4860c3	1918	0.992	282.663	14.737%	57.083	12.495%	0.05432	0.991
0bfd1068-3fd3-a95b-e050-11ac0c4860c3	1736	0.991	275.132	15.849%	49.896	13.455%	0.046	0.987
0bfd1068-3fd5-a95b-e050-11ac0c4860c3	1747	0.985	317.323	18.164%	75.315	17.169%	0.07802	0.981
0bfd1068-3fd8-a95b-e050-11ac0c4860c3	2279	0.992	385.974	16.936%	68.963	12.396%	0.06095	0.99
0bfd1068-3fdd-a95b-e050-11ac0c4860c3	2138	0.993	312.053	14.596%	60.004	11.626%	0.05106	0.992
0bfd1068-3fdf-a95b-e050-11ac0c4860c3	3507	0.994	515.957	14.712%	102.822	10.733%	0.041	0.993
0bfd1068-3fe1-a95b-e050-11ac0c4860c3	3370	0.995	466.515	13.843%	90.084	9.806%	0.03384	0.995
0bfd1068-3fe4-a95b-e050-11ac0c4860c3	1228	0.998	155.192	12.638%	25.082	7.452%	0.03795	0.997
0bfd1068-3fe6-a95b-e050-11ac0c4860c3	3082	0.995	437.063	14.181%	91.315	10.118%	0.03354	0.995
0bfe2ac9-0aec-c248-e050-11ac0d487e1c	1020	0.989	204.36	20.035%	46.82	14.551%	0.1051	0.988
0bfe2ac9-0aee-c248-e050-11ac0d487e1c	883	0.994	154.256	17.47%	34.041	10.943%	0.08413	0.994
0bfe2ac9-0af3-c248-e050-11ac0d487e1c	1493	0.999	130.082	8.713%	21.354	5.175%	0.02351	0.999
0bfe2ac9-0af5-c248-e050-11ac0d487e1c	2469	0.993	390.296	15.808%	70.267	11.771%	0.05168	0.991
0bfe2ac9-0af8-c248-e050-11ac0d487e1c	2121	0.994	318.797	15.031%	55.976	10.694%	0.05031	0.993
0bfe2ac9-0afa-c248-e050-11ac0d487e1c	1147	0.998	142.711	12.442%	23.024	7.051%	0.04832	0.997
0bfe2ac9-0afd-c248-e050-11ac0d487e1c	1303	0.997	179.172	13.751%	27.435	7.913%	0.03905	0.997
0bfe2ac9-0aff-c248-e050-11ac0d487e1c	1202	0.998	131.449	10.936%	20.462	6.252%	0.03124	0.998
0bfebf9f-c779-e57d-e050-11ac0d487827	2157	0.99	392.137	18.18%	72.346	13.849%	0.06318	0.988
0bfebf9f-c77d-e57d-e050-11ac0d487827	3464	0.996	473.641	13.673%	91.381	9.682%	0.03449	0.995
0bfebf9f-c77f-e57d-e050-11ac0d487827	2547	0.992	353.649	13.885%	67.421	12.963%	0.04313	0.988
0bfebf9f-c781-e57d-e050-11ac0d487827	1206	0.998	166.852	13.835%	26.164	7.933%	0.04075	0.997
0bfebf9f-c783-e57d-e050-11ac0d487827	1285	0.997	165.12	12.85%	26.891	7.903%	0.04059	0.997
0c0038ff-6cc4-b0b0-e050-11ac0d483d73	2232	0.992	377.957	16.934%	68.291	12.581%	0.0573	0.99
0c0038ff-6cc6-b0b0-e050-11ac0d483d73	2128	0.994	340.761	16.013%	59.681	11.297%	0.05644	0.992
0c0038ff-6cc8-b0b0-e050-11ac0d483d73	1313	0.997	180.31	13.733%	30.314	8.896%	0.03911	0.996
0c18a8b7-bad1-4aa4-a6df-472f89d9761c	455	1.0	30.703	6.748%	9.498	2.947%	0.03394	1.0
0c39c03a-ec84-42c6-be69-8e98bc7a9f5a	1912	0.992	304.993	15.952%	52.174	12.9%	0.04618	0.989
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	1858	0.994	209.626	11.282%	41.512	10.536%	0.04142	0.992
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	481	1.0	41.972	8.726%	10.726	3.297%	0.04316	1.0
0c9a5dbc-f7f3-43e7-83d1-77b9fb4b8b54	513	1.0	32.179	6.273%	5.98	1.873%	0.0343	1.0
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	1102	0.997	147.117	13.35%	27.29	8.386%	0.04878	0.996
0cd60b96-eb2d-4687-9709-d1455ec45de7	865	0.998	112.763	13.036%	17.482	5.993%	0.04896	0.998
0cdbabf2-c623-11e3-bf01-24c6515278c0	755	0.999	92.041	12.191%	15.41	5.068%	0.04362	0.999
0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	468	1.0	33.413	7.14%	7.966	2.5%	0.03721	1.0
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	829	0.996	160.825	19.4%	28.089	9.231%	0.06988	0.996
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	2207	0.994	296.756	13.446%	51.147	11.078%	0.02785	0.992
0d259ac2-03d1-4814-9b0b-d05e3a6029b7	582	1.0	52.131	8.957%	9.042	2.921%	0.03853	1.0
0d31a44f-1fc5-43a2-9633-36c4e650d3d2	559	0.999	57.411	10.27%	11.732	3.763%	0.07387	0.999
0d569bd5-418d-4d72-87ca-8e14668c2119	537	1.0	59.034	10.993%	10.355	3.362%	0.05687	1.0
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	615	1.0	55.967	9.1%	9.923	3.235%	0.05215	1.0
0dd0718d-5ddf-4c59-8c47-0f51303daeb5	743	0.998	115.802	15.586%	18.621	6.18%	0.06155	0.998
0dd39eca-c623-11e3-bf01-24c6515278c0	560	1.0	49.819	8.896%	8.847	2.922%	0.04012	1.0
0e1e628b-823a-4861-aa95-bed2fada7349	475	1.0	25.38	5.343%	5.499	1.68%	0.02713	1.0
0e54cea2-d568-4a33-b9db-b698844e6ad9	840	0.998	114.162	13.591%	20.353	6.764%	0.05575	0.998
0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f	1218	0.996	177.955	14.61%	28.501	8.932%	0.04607	0.996
0e6ca8dc-0f31-4675-95b1-5920576daeff	612	0.999	69.626	11.377%	13.677	4.375%	0.07119	0.999
0e7ac212-0469-4f17-9432-205ab1831257	563	0.999	61.199	10.87%	11.225	3.608%	0.0493	0.999
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	533	1.0	51.809	9.72%	9.028	2.931%	0.05605	1.0
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	1069	0.995	172.07	16.096%	30.528	9.877%	0.05275	0.994
0ead45d8-d785-4404-8319-2ef951e02e03	2729	0.994	343.127	12.573%	61.123	10.962%	0.03884	0.992
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	1604	0.983	359.349	22.403%	79.772	18.551%	0.08828	0.979
0ed63d84-d3fe-4289-9255-35f4a03b703b	482	1.0	27.173	5.638%	5.261	1.613%	0.03404	1.0
0eeafcd6-c623-11e3-bf01-24c6515278c0	613	0.999	71.779	11.709%	13.801	4.499%	0.04935	0.999
0ef92ff8-829f-425a-91d8-c594b6e22a2b	1146	0.996	172.48	15.051%	29.413	9.318%	0.05101	0.995
0efb6e20-236d-4640-9373-6fc03e67d090	456	1.0	36.388	7.98%	10.768	3.342%	0.03706	1.0
0efee3f3-313b-44eb-b3b0-af975a1ded82	729	0.999	82.663	11.339%	12.725	4.059%	0.04726	0.999
0f53e757-1823-409f-a0ea-249270728e15	972	0.991	281.473	28.958%	62.929	17.153%	0.13855	0.991
0f6b355e-3898-4be6-be97-da0c3840a4ed	769	0.998	103.5	13.459%	16.186	5.523%	0.0486	0.998
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	1094	0.998	133.318	12.186%	20.52	6.813%	0.03929	0.997
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	557	1.0	52.997	9.515%	9.068	2.883%	0.05401	1.0
0fbd94b1-bb34-4620-841b-861a0b5e0c12	985	0.995	176.853	17.955%	30.191	9.81%	0.07059	0.995
0fc63b79-7fff-441d-88fc-922d53c787ab	1156	0.982	274.442	23.741%	61.318	18.754%	0.07881	0.979
10136472-c623-11e3-bf01-24c6515278c0	474	1.0	30.387	6.411%	7.62	2.335%	0.03589	1.0
1021b60d-f7b2-43b0-b2cc-f282d619d533	2924	0.998	284.188	9.719%	48.844	6.514%	0.02271	0.997
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	1297	0.998	147.221	11.351%	22.66	6.322%	0.04218	0.998
108749d2-5c62-4ef1-92df-aec6941ba53b	526	1.0	38.449	7.31%	6.573	2.065%	0.04394	1.0
108b67d4-5d66-46da-8675-6acae643b76f	651	0.999	80.437	12.356%	14.269	4.592%	0.06125	0.999
10ad692b-4c3d-42de-9b5e-4968441388b3	585	1.0	40.428	6.911%	7.492	2.451%	0.04168	1.0
10bb1a92-901e-4a14-80f4-5e88f997754b	741	0.999	94.833	12.798%	18.583	5.949%	0.05075	0.999
10cb8ac6-c622-11e3-bf01-24c6515278c0	732	0.999	71.865	9.818%	10.86	3.689%	0.03763	0.999
10d15b7a-16d1-4953-aaef-f193ffa97f42	746	0.996	137.966	18.494%	28.278	9.272%	0.0886	0.995
10db2142-c623-11e3-bf01-24c6515278c0	622	1.0	65.267	10.493%	11.888	3.808%	0.04158	1.0
110b5f05-ded7-45ec-b0f6-a941c92d77dd	4418	0.99	792.784	17.944%	140.07	14.503%	0.04885	0.987
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	511	1.0	36.286	7.101%	6.508	2.033%	0.03801	1.0
11473a98-d953-45f9-abf5-709b68a4bae8	531	1.0	66.352	12.496%	13.224	4.363%	0.05581	1.0
1157a548-6770-4c89-a84c-bcf6f0e96ea8	509	1.0	40.405	7.938%	7.432	2.391%	0.0367	1.0
1168944c-5451-4a18-8758-88bf5723bdd9	701	0.999	84.22	12.014%	15.14	5.115%	0.0438	0.999
1193a9c4-5aab-4cd7-a690-60c96bd1172d	484	1.0	34.491	7.126%	6.898	2.185%	0.03749	1.0
11ae45fb-05f6-425a-9295-d50d13407006	455	1.0	30.703	6.748%	9.498	2.947%	0.03394	1.0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	2029	0.997	292.386	14.41%	44.786	8.298%	0.04731	0.996
122bf0a9-8052-49da-a9d7-0e5de9ab7032	507	1.0	41.356	8.157%	8.282	2.575%	0.03659	1.0
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	836	0.998	99.261	11.873%	18.687	6.454%	0.06008	0.998
124d5b04-4588-44c3-9c00-61e064cf1bdb	902	0.996	130.618	14.481%	25.103	8.491%	0.06958	0.996
126ee433-d345-4cac-882a-c91831a24690	969	0.997	135.641	13.998%	24.92	8.044%	0.06278	0.996
127b0f7d-d24e-48b7-ac25-d3f14a43952d	1224	0.997	166.912	13.637%	27.715	8.037%	0.0372	0.997
12874085-a596-41ae-b4cd-817cb1ebb278	1798	0.995	252.832	14.062%	44.934	10.416%	0.05458	0.993
1292e13b-d7c6-447b-a227-9a8113215580	1478	0.997	184.973	12.515%	30.306	8.57%	0.03446	0.996
129459c1-38be-45da-bb87-18848c97c544	926	0.999	92.634	10.004%	15.601	5.013%	0.04373	0.999
