NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
74	257.933	22.376	51.601	13.249	0.101	0.985	70000.0
75	257.201	22.272	51.087	13.108	0.101	0.986	40000.0
76	257.334	22.282	51.068	13.124	0.101	0.986	50000.0
77	258.19	22.352	51.552	13.244	0.101	0.985	80000.0
78	257.73	22.312	51.499	13.232	0.1	0.986	40000.0
79	257.368	22.274	51.204	13.151	0.1	0.986	40000.0
80	256.994	22.289	51.051	13.118	0.101	0.986	40000.0
81	257.662	22.35	51.484	13.235	0.101	0.985	50000.0
82	257.639	22.303	51.199	13.164	0.101	0.986	50000.0
83	257.798	22.316	51.423	13.199	0.101	0.986	30000.0
84	257.32	22.296	51.416	13.222	0.1	0.986	40000.0
85	257.471	22.306	51.129	13.15	0.101	0.986	50000.0
86	258.068	22.337	51.465	13.229	0.101	0.986	50000.0
87	257.385	22.292	51.369	13.194	0.101	0.986	40000.0
88	257.706	22.273	51.185	13.107	0.101	0.986	60000.0
89	257.956	22.383	51.154	13.145	0.101	0.986	50000.0
90	257.873	22.34	51.495	13.231	0.101	0.986	50000.0
91	257.789	22.33	51.225	13.144	0.101	0.986	60000.0
92	257.824	22.3	51.48	13.206	0.1	0.986	50000.0
93	258.608	22.409	51.642	13.273	0.101	0.985	60000.0
94	258.886	22.391	51.702	13.269	0.101	0.985	80000.0
95	258.465	22.426	51.392	13.232	0.101	0.986	30000.0
96	257.024	22.261	51.402	13.205	0.1	0.986	30000.0
97	257.728	22.273	51.267	13.154	0.101	0.986	40000.0
98	258.042	22.33	51.499	13.224	0.101	0.985	60000.0
99	258.728	22.4	51.37	13.2	0.101	0.986	40000.0
100	257.546	22.271	51.396	13.192	0.1	0.986	70000.0
