Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0009b464-b376-4fbc-8a56-da538269a02f	2673	0.982	642.446	24.035%	113.236	18.913%	0.06134	0.976
003819bc-c415-4e76-887c-931d60ed39e7	467	1.0	34.594	7.408%	7.561	2.37%	0.03671	1.0
0040b1b6-b07a-4b6e-90ef-133523eaf412	659	0.999	98.722	14.981%	16.457	5.476%	0.05397	0.999
00493087-9d9d-40ca-86d5-936f1b951c93	493	1.0	38.015	7.711%	6.191	1.964%	0.05913	1.0
00508f2b-36bf-44fc-b66b-97e1f3e40bfa	858	0.994	182.917	21.319%	34.322	10.535%	0.1429	0.994
005794f1-5a87-45b5-9811-83ddf6924568	486	1.0	41.977	8.637%	8.682	2.708%	0.0623	1.0
005e85a3-3571-462d-8dc9-2babfc7ace21	522	1.0	47.714	9.141%	8.662	2.777%	0.05025	1.0
007aab66-2f07-459d-8952-3041d6ea24a8	461	1.0	30.567	6.631%	6.756	2.111%	0.04401	1.0
008aef39-0c97-48ce-9dfd-f12d67116c59	825	0.997	151.613	18.377%	26.34	7.903%	0.10259	0.997
008bad10-d41b-4bbb-86fa-9976ecea46b1	723	0.999	88.413	12.229%	15.489	5.068%	0.0691	0.999
00aa769d-622c-433e-8a8a-63fb5c41ea42	471	1.0	41.356	8.78%	8.051	2.534%	0.04296	1.0
00b9d0e6-69dc-4345-bffd-ce32880c8eef	486	1.0	29.533	6.077%	5.654	1.744%	0.03228	1.0
00bf0350-8c7c-4b9e-8143-13ea2dc1122f	527	1.0	49.667	9.424%	8.548	2.662%	0.07662	1.0
00c27940-c623-11e3-bf01-24c6515278c0	611	0.999	76.789	12.568%	16.356	5.225%	0.08311	0.999
00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7	765	0.986	259.487	33.92%	54.49	17.869%	0.16447	0.985
00db4dc2-3ec7-4ff9-9233-d69c8c8a607f	1982	0.992	372.693	18.804%	62.383	13.333%	0.05622	0.991
01658141-8398-4585-9f0f-8355dd9b0604	2422	0.982	519.257	21.439%	96.651	18.72%	0.09006	0.976
