Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	605	0.998	91.717	15.16%	18.249	5.832%	0.06355	0.998
0363fe2c-d765-450e-8b1a-d13a23d9af2a	476	1.0	33.403	7.017%	6.168	1.886%	0.05006	1.0
0385961e-ea99-40b2-ad79-6872bc30d8a1	479	1.0	30.821	6.434%	6.345	1.996%	0.03229	1.0
03ad38a6-0902-4aaa-84a3-91ea88fa9883	518	1.0	34.75	6.708%	5.951	1.893%	0.04621	1.0
03b5268e-881e-49e7-824f-170c3fc8b11b	631	0.999	89.169	14.131%	15.984	5.259%	0.05048	0.999
03c3c692-8a86-4843-85ae-e045f0fa6f88	1705	0.992	239.631	14.055%	44.62	12.503%	0.03833	0.989
03c88506-d72e-4a44-a34e-a7f0564f1799	666	1.0	62.569	9.395%	9.777	3.142%	0.04795	1.0
03ced0ce-186a-4349-8d98-572c2bc90382	1711	0.994	233.964	13.674%	41.441	11.08%	0.0456	0.992
03cff38d-7e29-4409-a508-749bddb1b3df	1419	0.998	152.136	10.721%	24.17	7.02%	0.03119	0.997
041e3b42-c623-11e3-bf01-24c6515278c0	767	0.999	89.7	11.695%	15.906	5.238%	0.04656	0.999
04339769-517c-448d-a7ca-951f83608c60	697	0.999	105.306	15.108%	18.417	5.919%	0.08116	0.999
0448206f-3ade-4087-b1a9-4fb2d14e1367	3796	0.995	553.533	14.582%	89.891	10.033%	0.03827	0.994
046d7386-95c8-4501-9e55-c85bec272a7a	1187	0.993	195.238	16.448%	41.768	11.561%	0.07322	0.992
047f9e4d-86b5-4943-aef5-68199bf29e8c	985	0.996	172.827	17.546%	29.571	9.571%	0.07393	0.995
04aa6b77-8074-480c-872e-a1a47afa5314	883	0.999	94.59	10.712%	14.741	4.998%	0.08338	0.999
04b570c2-3224-4e9b-81cc-089b4a7ff07a	486	1.0	24.345	5.009%	4.576	1.412%	0.03178	1.0
04b9837e-9ab5-4eb9-9a9c-ef49e3a62662	568	0.999	60.103	10.582%	10.578	3.448%	0.03249	0.999
04c09376-8756-41d9-bbca-f464170a8cfb	986	0.994	180.809	18.338%	36.876	11.305%	0.08376	0.993
04db8bef-8777-48ac-bc2e-3c9acb103f48	489	1.0	46.485	9.506%	8.949	2.848%	0.04743	1.0
05070acd-3ec1-44bb-9c32-26d3a483a72a	748	0.999	110.999	14.839%	18.254	5.971%	0.07173	0.999
051cb117-16fd-459e-81e5-002eca2b7eea	481	0.999	52.322	10.878%	12.801	4.006%	0.054	0.999
052015bc-8c24-467c-8ff7-9e0dc4ad39fd	702	0.999	93.467	13.314%	14.423	4.82%	0.06457	0.999
052665d1-ab75-4f40-be5a-b88154c8beed	1860	0.974	421.109	22.64%	96.494	22.548%	0.11041	0.966
05486349-24a4-4931-bf5f-c9fefe369af2	611	0.999	65.564	10.731%	14.274	4.531%	0.07307	0.999
0554ffe5-31f7-43f5-8372-2b73c9cf3527	523	1.0	43.7	8.356%	7.931	2.488%	0.04155	1.0
05616329-e7ba-4efd-87b1-d79cd0f7af3d	610	0.999	78.179	12.816%	15.423	4.989%	0.05336	0.999
0567d3e6-6278-4d0a-81ae-c084d73c6dd3	455	1.0	24.072	5.291%	6.58	2.042%	0.02632	1.0
05780d48-80e7-4d70-b00c-081f8a9519f2	593	0.999	62.397	10.522%	10.583	3.489%	0.04986	0.999
05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	464	1.0	23.142	4.988%	4.48	1.4%	0.03036	1.0
05da3161-1444-4188-914d-19762de3a443	471	1.0	24.959	5.299%	5.455	1.666%	0.0327	1.0
06018aae-1107-4899-bd24-14e6b1f94709	461	1.0	22.223	4.821%	4.941	1.543%	0.02693	1.0
0609b182-0396-4755-b463-10f949c5b8bb	490	1.0	33.749	6.888%	5.419	1.729%	0.03826	1.0
0624eb1d-3aff-4037-a3c5-fc363a9edd02	472	1.0	38.001	8.051%	7.955	2.505%	0.03967	1.0
062e96d4-c623-11e3-bf01-24c6515278c0	738	0.997	120.774	16.365%	22.734	7.402%	0.08765	0.997
063cfacf-9933-4a2d-8921-0aeb76e12779	489	1.0	28.548	5.838%	5.315	1.676%	0.04122	1.0
0664753b-7566-41e0-8006-7009c6735406	1373	0.995	232.244	16.915%	44.368	11.095%	0.04828	0.994
068f4f69-d2fe-4f25-912e-ca7d4623efb6	544	1.0	47.47	8.726%	8.318	2.62%	0.0402	1.0
06dad93a-4b67-49b3-8fa5-f2546e22bae7	967	0.997	153.068	15.829%	25.584	8.407%	0.06707	0.996
06ecd127-6c24-422d-a7fb-bf5aee1b8b7b	685	0.998	95.863	13.995%	20.267	6.741%	0.10069	0.998
072f4146-c623-11e3-bf01-24c6515278c0	489	1.0	31.692	6.481%	5.354	1.662%	0.03409	1.0
074fd614-5d9c-4bcc-96ad-351aa14387e3	531	1.0	44.281	8.339%	7.189	2.334%	0.04973	1.0
07531318-87e8-4db8-aa61-9b93597d063b	574	0.999	67.085	11.687%	12.145	3.841%	0.07193	0.999
075fc96d-6742-4ef3-9369-482592ad3a2f	3758	0.978	937.776	24.954%	177.901	21.488%	0.09616	0.972
07835447-5d7e-4828-80fd-89b063989c9a	671	0.997	98.579	14.691%	23.43	7.651%	0.10412	0.997
079bcb09-a075-4313-9a3e-dd67734a8c5d	848	0.997	153.326	18.081%	24.741	8.326%	0.06617	0.996
07a7c634-bd9a-4fc2-b9fe-87b060ec3d1f	557	0.999	56.857	10.208%	14.389	4.503%	0.10387	0.999
07b5141f-ac79-439b-883b-b0183bbe7ff5	911	0.998	112.113	12.307%	20.445	6.904%	0.04084	0.997
07d20658-3db4-47e7-877b-66536266edfc	726	0.999	81.013	11.159%	13.654	4.501%	0.03699	0.999
07e0e938-f61f-477a-92a2-5b7e74b78943	782	0.999	76.081	9.729%	12.938	4.249%	0.03856	0.999
07f16397-71bb-4594-ad4d-caa7d2baeabd	752	0.998	128.046	17.027%	24.52	7.738%	0.07865	0.998
080ecc31-756a-4a1b-a51e-d632ac8219f7	1484	0.989	284.06	19.142%	55.184	14.939%	0.07455	0.986
08227616-02a5-46e8-9db1-f2d1d691ab23	1217	0.992	230.004	18.899%	38.733	12.655%	0.05549	0.99
0831e45e-c623-11e3-bf01-24c6515278c0	730	0.999	99.699	13.657%	15.867	5.308%	0.05978	0.999
089be98d-c3c9-4fb4-aef2-7a8578a91d51	741	0.998	101.883	13.749%	16.976	5.571%	0.07287	0.998
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	836	0.998	121.8	14.569%	20.309	6.447%	0.07242	0.998
08b5d0e4-4661-460e-a9f7-f2e687414711	701	0.997	135.644	19.35%	24.835	8.01%	0.08794	0.997
08d2a566-8407-4e9b-836c-bf5e1e9f85b2	477	1.0	23.365	4.898%	4.245	1.301%	0.03441	1.0
08e1d976-6c39-428e-a4c2-f655b675683e	508	1.0	36.278	7.141%	6.967	2.168%	0.03521	1.0
08f7812b-0d74-42ba-985b-d0a027e8a80c	480	1.0	25.512	5.315%	4.856	1.493%	0.03191	1.0
09497b9b-6fca-48cb-af97-161a3e434a51	5123	0.992	721.149	14.077%	141.935	12.948%	0.0333	0.989
09508a0d-ebe0-4fa1-b7b2-1710814181cd	6205	0.978	1689.65	27.23%	314.039	20.827%	0.09349	0.972
09537dce-c797-4b60-962a-d4c3cd6ab00a	475	1.0	33.448	7.042%	6.056	1.901%	0.04116	1.0
0972bfcf-c6c6-48cc-b820-cdfa6279a4f3	1421	0.993	252.683	17.782%	46.733	12.956%	0.06039	0.991
097a7d36-905b-72be-e050-11ac0d482c9a	595	0.999	72.126	12.122%	13.305	4.399%	0.08471	0.999
0980e7fd-051d-45e9-9ca6-2baf073da4e8	523	1.0	50.811	9.715%	10.389	3.266%	0.04743	1.0
09bc8542-4ea1-4599-91b3-d606425b37e2	1840	0.994	283.383	15.401%	48.648	11.824%	0.0544	0.992
09cb8bc5-13ac-44ac-9b7d-6de143373570	933	0.993	154.806	16.592%	35.175	11.429%	0.0784	0.993
09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523	933	0.994	180.735	19.371%	38.216	11.544%	0.08947	0.994
0a6be23a-d5a0-4e95-ada2-a61b2b5d9485	583	0.999	59.687	10.238%	10.178	3.358%	0.05377	0.999
0a9c9db0-c623-11e3-bf01-24c6515278c0	642	0.999	61.11	9.519%	9.685	3.237%	0.03864	0.999
0ab4d782-9a50-48b9-96e4-6ce42b2ea034	619	0.999	60.812	9.824%	12.749	4.088%	0.06334	0.999
0ae2193f-0d68-485a-b8c2-7568cbcce33e	546	1.0	55.176	10.105%	10.589	3.408%	0.04577	1.0
0b19bee7-5281-4915-9d98-c20eb3e84ecf	987	0.998	121.28	12.288%	20.589	6.552%	0.05008	0.998
0b29c893-03bf-4131-b192-c14a2788d411	579	0.999	73.945	12.771%	12.783	4.05%	0.04702	0.999
0b6cd7df-6970-4d60-b7b5-85002a7d8781	486	1.0	30.688	6.314%	5.119	1.576%	0.04093	1.0
0b811c6a-8f05-44bd-ac33-fb720d189e71	473	1.0	29.586	6.255%	5.829	1.781%	0.04047	1.0
0ba8f2e2-935a-4123-86aa-6e7f5de85bf4	475	1.0	35.238	7.419%	7.336	2.316%	0.04253	1.0
0bafd9ae-64b3-492d-a6fd-12aa8edefcbe	576	0.999	51.422	8.927%	10.718	3.353%	0.06969	0.999
0bbc7ede-5022-4084-925c-d65baaf7abc2	1283	0.995	174.9	13.632%	31.252	9.706%	0.04833	0.994
0bd3a230-531e-44aa-9999-b8ed8da0176b	624	0.999	86.31	13.832%	14.995	4.883%	0.07177	0.999
0be08326-c623-11e3-bf01-24c6515278c0	641	0.999	67.117	10.471%	10.806	3.59%	0.03922	0.999
0bfd1043-5142-3662-e050-11ac0c486501	1246	0.998	155.791	12.503%	24.688	7.362%	0.03234	0.998
0bfd1043-70fb-d2dc-e050-11ac0c4860cb	1124	0.998	159.806	14.218%	25.014	7.78%	0.04071	0.997
0bfd1043-7343-fdd0-e050-11ac0c484cab	2040	0.995	254.311	12.466%	43.321	10.234%	0.02947	0.993
0bfd1043-7344-fdd0-e050-11ac0c484cab	4052	0.993	686.092	16.932%	135.445	11.877%	0.04433	0.992
0bfd1043-7346-fdd0-e050-11ac0c484cab	908	0.996	134.051	14.763%	27.006	8.853%	0.06244	0.996
0bfd1043-7ebf-aaec-e050-11ac0c482f39	2094	0.991	373.155	17.82%	68.612	13.511%	0.06134	0.988
0bfd1043-7ec1-aaec-e050-11ac0c482f39	1727	0.994	241.161	13.964%	48.233	10.941%	0.04995	0.993
0bfd1043-7ed6-9ccc-e050-11ac0c481957	887	0.995	152.978	17.247%	29.627	9.555%	0.07775	0.995
0bfd1043-816e-e3e4-e050-11ac0c4860c5	3624	0.995	557.475	15.383%	109.195	10.786%	0.03524	0.994
0bfd1043-8170-e3e4-e050-11ac0c4860c5	1530	0.996	189.323	12.374%	31.016	8.671%	0.02513	0.995
0bfd1043-8172-e3e4-e050-11ac0c4860c5	1339	0.996	180.272	13.463%	30.236	9.372%	0.0303	0.994
0bfd1043-8173-e3e4-e050-11ac0c4860c5	1389	0.996	176.841	12.732%	28.099	8.576%	0.03032	0.995
0bfd1043-8175-e3e4-e050-11ac0c4860c5	1340	0.996	173.278	12.931%	29.152	9.063%	0.03534	0.995
0bfd1043-8177-e3e4-e050-11ac0c4860c5	704	0.998	122.872	17.453%	20.364	6.82%	0.09748	0.998
0bfd1043-817c-e3e4-e050-11ac0c4860c5	1503	0.996	181.669	12.087%	34.673	8.636%	0.0458	0.996
0bfd1043-817e-e3e4-e050-11ac0c4860c5	1628	0.997	200.544	12.318%	33.944	7.651%	0.03946	0.996
0bfd1043-8180-e3e4-e050-11ac0c4860c5	3431	0.993	609.509	17.765%	116.392	12.37%	0.04926	0.991
0bfd1043-8181-e3e4-e050-11ac0c4860c5	2875	0.993	474.415	16.501%	90.789	11.797%	0.04381	0.992
0bfd1043-8183-e3e4-e050-11ac0c4860c5	1515	0.998	169.775	11.206%	27.726	6.686%	0.03776	0.997
0bfd1043-8187-e3e4-e050-11ac0c4860c5	3091	0.994	524.775	16.978%	102.503	11.323%	0.04369	0.993
0bfd1043-8189-e3e4-e050-11ac0c4860c5	1154	0.998	149.983	12.997%	22.835	6.954%	0.03762	0.998
0bfd1068-3fc3-a95b-e050-11ac0c4860c3	1382	0.997	167.016	12.085%	27.658	8.344%	0.03146	0.996
0bfd1068-3fc5-a95b-e050-11ac0c4860c3	1062	0.995	168.75	15.89%	34.866	10.545%	0.08077	0.994
0bfd1068-3fca-a95b-e050-11ac0c4860c3	669	0.998	117.499	17.563%	20.663	6.788%	0.09277	0.998
0bfd1068-3fcd-a95b-e050-11ac0c4860c3	1243	0.994	254.963	20.512%	41.438	11.979%	0.0907	0.993
0bfd1068-3fcf-a95b-e050-11ac0c4860c3	1918	0.991	340.022	17.728%	63.734	13.951%	0.06726	0.988
0bfd1068-3fd3-a95b-e050-11ac0c4860c3	1736	0.989	296.118	17.057%	55.283	14.907%	0.05261	0.985
0bfd1068-3fd5-a95b-e050-11ac0c4860c3	1747	0.985	318.807	18.249%	76.079	17.343%	0.08212	0.981
0bfd1068-3fd8-a95b-e050-11ac0c4860c3	2279	0.991	436.357	19.147%	74.135	13.326%	0.07265	0.989
0bfd1068-3fdd-a95b-e050-11ac0c4860c3	2138	0.993	328.634	15.371%	61.712	11.957%	0.05693	0.991
0bfd1068-3fdf-a95b-e050-11ac0c4860c3	3507	0.992	644.262	18.371%	124.185	12.962%	0.05676	0.99
0bfd1068-3fe1-a95b-e050-11ac0c4860c3	3370	0.993	585.81	17.383%	111.525	12.14%	0.04755	0.992
0bfd1068-3fe4-a95b-e050-11ac0c4860c3	1228	0.997	170.591	13.892%	26.974	8.014%	0.04258	0.997
0bfd1068-3fe6-a95b-e050-11ac0c4860c3	3082	0.994	526.259	17.075%	105.139	11.65%	0.0436	0.993
0bfe2ac9-0aec-c248-e050-11ac0d487e1c	1020	0.99	209.494	20.539%	45.22	14.054%	0.10549	0.989
0bfe2ac9-0aee-c248-e050-11ac0d487e1c	883	0.995	149.576	16.94%	32.216	10.356%	0.08254	0.994
0bfe2ac9-0af3-c248-e050-11ac0d487e1c	1493	0.998	152.678	10.226%	24.645	5.973%	0.03342	0.998
0bfe2ac9-0af5-c248-e050-11ac0d487e1c	2469	0.993	423.986	17.172%	72.897	12.211%	0.05894	0.99
0bfe2ac9-0af8-c248-e050-11ac0d487e1c	2121	0.994	352.258	16.608%	58.715	11.217%	0.05677	0.992
0bfe2ac9-0afa-c248-e050-11ac0d487e1c	1147	0.997	167.644	14.616%	25.822	7.908%	0.05509	0.997
0bfe2ac9-0afd-c248-e050-11ac0d487e1c	1303	0.997	194.186	14.903%	30.406	8.77%	0.04024	0.996
0bfe2ac9-0aff-c248-e050-11ac0d487e1c	1202	0.998	144.071	11.986%	23.162	7.077%	0.03604	0.998
0bfebf9f-c779-e57d-e050-11ac0d487827	2157	0.989	426.043	19.752%	75.887	14.527%	0.06775	0.987
0bfebf9f-c77d-e57d-e050-11ac0d487827	3464	0.993	605.201	17.471%	113.98	12.077%	0.04557	0.992
0bfebf9f-c77f-e57d-e050-11ac0d487827	2547	0.992	390.643	15.337%	67.424	12.964%	0.04386	0.988
0bfebf9f-c781-e57d-e050-11ac0d487827	1206	0.997	187.955	15.585%	29.524	8.952%	0.04657	0.997
0bfebf9f-c783-e57d-e050-11ac0d487827	1285	0.997	185.775	14.457%	29.346	8.625%	0.0451	0.996
0c0038ff-6cc4-b0b0-e050-11ac0d483d73	2232	0.991	414.155	18.555%	71.337	13.142%	0.06318	0.989
0c0038ff-6cc6-b0b0-e050-11ac0d483d73	2128	0.993	372.296	17.495%	62.244	11.782%	0.06128	0.991
0c0038ff-6cc8-b0b0-e050-11ac0d483d73	1313	0.997	195.666	14.902%	31.057	9.114%	0.04128	0.996
0c18a8b7-bad1-4aa4-a6df-472f89d9761c	455	1.0	24.072	5.291%	6.58	2.042%	0.02632	1.0
0c39c03a-ec84-42c6-be69-8e98bc7a9f5a	1912	0.989	354.723	18.552%	58.822	14.543%	0.06038	0.985
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	1858	0.992	261.849	14.093%	49.155	12.476%	0.05017	0.989
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	481	1.0	35.629	7.407%	7.333	2.254%	0.03549	1.0
0c9a5dbc-f7f3-43e7-83d1-77b9fb4b8b54	513	1.0	32.607	6.356%	5.714	1.79%	0.03629	1.0
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	1102	0.995	177.654	16.121%	31.227	9.596%	0.06157	0.995
0cd60b96-eb2d-4687-9709-d1455ec45de7	865	0.999	103.552	11.971%	16.05	5.502%	0.04526	0.998
0cdbabf2-c623-11e3-bf01-24c6515278c0	755	0.998	107.171	14.195%	18.302	6.019%	0.05731	0.998
0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	468	1.0	31.215	6.67%	7.721	2.423%	0.03256	1.0
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	829	0.994	164.59	19.854%	32.666	10.735%	0.09404	0.994
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	2207	0.993	317.375	14.38%	54.821	11.874%	0.02998	0.99
0d259ac2-03d1-4814-9b0b-d05e3a6029b7	582	1.0	46.548	7.998%	7.56	2.442%	0.03897	1.0
0d31a44f-1fc5-43a2-9633-36c4e650d3d2	559	0.999	69.643	12.458%	13.368	4.287%	0.08573	0.999
0d569bd5-418d-4d72-87ca-8e14668c2119	537	1.0	54.278	10.108%	9.463	3.072%	0.05139	1.0
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	615	0.999	62.609	10.18%	10.562	3.443%	0.05444	0.999
0dd0718d-5ddf-4c59-8c47-0f51303daeb5	743	0.998	128.968	17.358%	20.196	6.703%	0.06365	0.998
0dd39eca-c623-11e3-bf01-24c6515278c0	560	1.0	53.938	9.632%	10.609	3.504%	0.0408	1.0
0e1e628b-823a-4861-aa95-bed2fada7349	475	1.0	23.577	4.964%	4.804	1.468%	0.02826	1.0
0e54cea2-d568-4a33-b9db-b698844e6ad9	840	0.998	126.726	15.086%	21.457	7.131%	0.06221	0.997
0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f	1218	0.995	188.341	15.463%	31.777	9.958%	0.04628	0.994
0e6ca8dc-0f31-4675-95b1-5920576daeff	612	0.999	77.773	12.708%	14.934	4.777%	0.08397	0.999
0e7ac212-0469-4f17-9432-205ab1831257	563	0.999	59.114	10.5%	10.87	3.494%	0.04781	0.999
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	533	1.0	53.301	10.0%	8.675	2.816%	0.0577	1.0
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	1069	0.993	211.515	19.786%	37.74	12.21%	0.07602	0.991
0ead45d8-d785-4404-8319-2ef951e02e03	2729	0.995	300.812	11.023%	55.886	10.022%	0.03516	0.993
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	1604	0.982	377.998	23.566%	80.828	18.797%	0.08953	0.979
0ed63d84-d3fe-4289-9255-35f4a03b703b	482	1.0	24.46	5.075%	4.446	1.363%	0.03095	1.0
0eeafcd6-c623-11e3-bf01-24c6515278c0	613	0.999	75.408	12.301%	14.519	4.733%	0.05166	0.999
0ef92ff8-829f-425a-91d8-c594b6e22a2b	1146	0.995	192.676	16.813%	32.368	10.254%	0.05356	0.994
0efb6e20-236d-4640-9373-6fc03e67d090	456	1.0	28.914	6.341%	7.432	2.307%	0.02904	1.0
0efee3f3-313b-44eb-b3b0-af975a1ded82	729	0.999	87.807	12.045%	14.55	4.641%	0.05007	0.999
0f53e757-1823-409f-a0ea-249270728e15	972	0.984	331.677	34.123%	77.438	21.108%	0.16009	0.984
0f6b355e-3898-4be6-be97-da0c3840a4ed	769	0.998	106.581	13.86%	16.734	5.71%	0.04889	0.998
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	1094	0.998	127.501	11.655%	19.194	6.373%	0.03901	0.998
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	557	1.0	50.244	9.02%	8.508	2.705%	0.0518	1.0
0fbd94b1-bb34-4620-841b-861a0b5e0c12	985	0.994	189.535	19.242%	32.625	10.601%	0.07895	0.994
0fc63b79-7fff-441d-88fc-922d53c787ab	1156	0.979	288.138	24.925%	67.933	20.777%	0.08551	0.975
10136472-c623-11e3-bf01-24c6515278c0	474	1.0	27.252	5.749%	5.652	1.732%	0.03712	1.0
1021b60d-f7b2-43b0-b2cc-f282d619d533	2924	0.998	320.137	10.949%	52.005	6.935%	0.02537	0.997
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	1297	0.998	160.419	12.368%	23.639	6.595%	0.04965	0.997
108749d2-5c62-4ef1-92df-aec6941ba53b	526	1.0	35.095	6.672%	6.191	1.945%	0.04536	1.0
108b67d4-5d66-46da-8675-6acae643b76f	651	0.999	75.942	11.665%	13.117	4.222%	0.06864	0.999
10ad692b-4c3d-42de-9b5e-4968441388b3	585	1.0	41.04	7.015%	7.671	2.51%	0.04762	1.0
10bb1a92-901e-4a14-80f4-5e88f997754b	741	0.998	103.413	13.956%	21.893	7.008%	0.05867	0.998
10cb8ac6-c622-11e3-bf01-24c6515278c0	732	0.999	79.599	10.874%	12.185	4.139%	0.04172	0.999
10d15b7a-16d1-4953-aaef-f193ffa97f42	746	0.996	142.266	19.071%	28.062	9.201%	0.0845	0.996
10db2142-c623-11e3-bf01-24c6515278c0	622	1.0	67.199	10.804%	12.967	4.154%	0.04406	1.0
110b5f05-ded7-45ec-b0f6-a941c92d77dd	4418	0.982	934.065	21.142%	189.257	19.596%	0.05498	0.976
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	511	1.0	35.694	6.985%	6.768	2.114%	0.03533	1.0
11473a98-d953-45f9-abf5-709b68a4bae8	531	0.999	67.269	12.668%	11.564	3.815%	0.06469	0.999
1157a548-6770-4c89-a84c-bcf6f0e96ea8	509	1.0	38.08	7.481%	6.626	2.132%	0.03504	1.0
1168944c-5451-4a18-8758-88bf5723bdd9	701	0.999	95.108	13.567%	15.737	5.317%	0.05028	0.999
1193a9c4-5aab-4cd7-a690-60c96bd1172d	484	1.0	33.643	6.951%	6.003	1.901%	0.03822	1.0
11ae45fb-05f6-425a-9295-d50d13407006	455	1.0	24.072	5.291%	6.58	2.042%	0.02632	1.0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	2029	0.994	339.764	16.745%	59.199	10.968%	0.06485	0.993
122bf0a9-8052-49da-a9d7-0e5de9ab7032	507	1.0	38.711	7.635%	6.775	2.106%	0.0382	1.0
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	836	0.998	107.612	12.872%	19.573	6.76%	0.06408	0.997
124d5b04-4588-44c3-9c00-61e064cf1bdb	902	0.996	145.959	16.182%	27.521	9.309%	0.08063	0.995
126ee433-d345-4cac-882a-c91831a24690	969	0.996	153.606	15.852%	27.985	9.034%	0.06714	0.996
127b0f7d-d24e-48b7-ac25-d3f14a43952d	1224	0.995	194.007	15.85%	35.682	10.348%	0.04172	0.994
12874085-a596-41ae-b4cd-817cb1ebb278	1798	0.993	270.263	15.031%	51.982	12.05%	0.06024	0.991
1292e13b-d7c6-447b-a227-9a8113215580	1478	0.994	216.333	14.637%	37.823	10.696%	0.03393	0.993
129459c1-38be-45da-bb87-18848c97c544	926	0.999	90.338	9.756%	14.916	4.793%	0.04232	0.999
