Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
01b0848c-ae36-4ade-a3da-d297b003c99f	2012	0.991	308.769	15.346%	58.205	13.238%	0.05844	0.988
01c8e465-2b4e-4519-bdef-c3ac06b43eeb	521	1.0	43.439	8.338%	7.961	2.493%	0.05097	1.0
01dc6872-c623-11e3-bf01-24c6515278c0	672	0.999	87.519	13.024%	15.677	5.052%	0.06964	0.999
01df36af-3617-40fc-9892-f54ce433cf71	1700	0.998	196.33	11.549%	30.189	7.41%	0.03259	0.997
02078f77-2b35-4fa3-ab02-2c017181295e	461	1.0	33.898	7.353%	9.156	2.86%	0.04124	1.0
020fab36-c7de-4933-b2bf-dc7b019a1326	1718	0.995	203.03	11.818%	40.397	10.162%	0.05238	0.993
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	1392	0.988	273.615	19.656%	53.491	15.273%	0.06615	0.986
02706819-bcab-4c49-a569-a4a8c60db1c0	474	1.0	33.233	7.011%	7.767	2.379%	0.03938	1.0
02917220-6a7a-46a1-8656-907e96bef88e	533	1.0	49.986	9.378%	7.924	2.584%	0.04458	1.0
0292a46f-a282-4b7f-a7d6-ac55cc7324fb	464	1.0	36.041	7.767%	8.938	2.802%	0.04217	1.0
02c6a893-49c5-49d1-8eb1-195021e70d52	603	0.999	88.68	14.706%	15.045	4.811%	0.07187	0.999
02c97e2b-914e-4afc-bf50-78f0cfbfa67b	724	0.997	142.055	19.621%	22.689	7.714%	0.0825	0.997
02e5c36f-5bec-45e2-a048-875653b85ca1	775	0.997	141.297	18.232%	24.226	7.943%	0.09468	0.997
030695f6-c623-11e3-bf01-24c6515278c0	883	0.998	115.143	13.04%	19.607	6.374%	0.06435	0.998
031962d6-fc7d-4c6c-9d47-ffa45997b249	487	1.0	39.394	8.089%	9.046	2.78%	0.04218	1.0
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	605	0.999	84.755	14.009%	17.145	5.48%	0.05082	0.999
0363fe2c-d765-450e-8b1a-d13a23d9af2a	476	1.0	40.77	8.565%	8.839	2.702%	0.0556	1.0
0385961e-ea99-40b2-ad79-6872bc30d8a1	479	1.0	40.607	8.477%	9.14	2.876%	0.04097	1.0
03ad38a6-0902-4aaa-84a3-91ea88fa9883	518	1.0	43.713	8.439%	7.944	2.527%	0.05389	1.0
03b5268e-881e-49e7-824f-170c3fc8b11b	631	0.999	80.171	12.705%	14.932	4.912%	0.04369	0.999
03c3c692-8a86-4843-85ae-e045f0fa6f88	1705	0.993	240.368	14.098%	42.861	12.01%	0.03629	0.99
03c88506-d72e-4a44-a34e-a7f0564f1799	666	1.0	62.796	9.429%	9.562	3.073%	0.04737	1.0
03ced0ce-186a-4349-8d98-572c2bc90382	1711	0.995	206.69	12.08%	35.965	9.616%	0.03774	0.994
03cff38d-7e29-4409-a508-749bddb1b3df	1419	0.997	159.429	11.235%	25.733	7.474%	0.03325	0.997
041e3b42-c623-11e3-bf01-24c6515278c0	767	0.999	83.057	10.829%	13.625	4.487%	0.04301	0.999
04339769-517c-448d-a7ca-951f83608c60	697	0.998	112.269	16.107%	19.586	6.295%	0.08382	0.998
0448206f-3ade-4087-b1a9-4fb2d14e1367	3796	0.994	588.988	15.516%	99.817	11.14%	0.04021	0.993
046d7386-95c8-4501-9e55-c85bec272a7a	1187	0.994	182.214	15.351%	38.826	10.747%	0.06515	0.993
047f9e4d-86b5-4943-aef5-68199bf29e8c	985	0.996	168.196	17.076%	27.823	9.005%	0.07245	0.996
04aa6b77-8074-480c-872e-a1a47afa5314	883	0.999	93.54	10.593%	15.189	5.15%	0.07756	0.999
04b570c2-3224-4e9b-81cc-089b4a7ff07a	486	1.0	32.463	6.68%	6.378	1.968%	0.04386	1.0
04b9837e-9ab5-4eb9-9a9c-ef49e3a62662	568	0.999	66.543	11.715%	12.17	3.966%	0.03622	0.999
04c09376-8756-41d9-bbca-f464170a8cfb	986	0.994	184.586	18.721%	36.625	11.228%	0.09279	0.993
04db8bef-8777-48ac-bc2e-3c9acb103f48	489	1.0	48.664	9.952%	9.947	3.166%	0.04946	1.0
05070acd-3ec1-44bb-9c32-26d3a483a72a	748	0.999	101.807	13.611%	17.701	5.791%	0.06779	0.999
051cb117-16fd-459e-81e5-002eca2b7eea	481	1.0	47.434	9.862%	9.96	3.117%	0.04915	1.0
052015bc-8c24-467c-8ff7-9e0dc4ad39fd	702	0.999	95.732	13.637%	15.167	5.068%	0.05942	0.999
052665d1-ab75-4f40-be5a-b88154c8beed	1860	0.976	452.724	24.34%	94.727	22.135%	0.10521	0.968
05486349-24a4-4931-bf5f-c9fefe369af2	611	0.999	62.672	10.257%	14.357	4.557%	0.06905	0.999
0554ffe5-31f7-43f5-8372-2b73c9cf3527	523	1.0	50.624	9.68%	9.766	3.064%	0.04569	1.0
05616329-e7ba-4efd-87b1-d79cd0f7af3d	610	0.999	71.106	11.657%	13.833	4.475%	0.04973	0.999
0567d3e6-6278-4d0a-81ae-c084d73c6dd3	455	1.0	34.628	7.611%	9.999	3.103%	0.03928	1.0
05780d48-80e7-4d70-b00c-081f8a9519f2	593	0.999	65.608	11.064%	10.985	3.622%	0.05228	0.999
05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	464	1.0	33.124	7.139%	7.774	2.43%	0.04151	1.0
05da3161-1444-4188-914d-19762de3a443	471	1.0	35.71	7.582%	9.12	2.786%	0.04546	1.0
06018aae-1107-4899-bd24-14e6b1f94709	461	1.0	33.898	7.353%	9.156	2.86%	0.04124	1.0
0609b182-0396-4755-b463-10f949c5b8bb	490	1.0	34.448	7.03%	5.693	1.817%	0.03788	1.0
0624eb1d-3aff-4037-a3c5-fc363a9edd02	472	1.0	43.837	9.288%	10.763	3.389%	0.04533	1.0
062e96d4-c623-11e3-bf01-24c6515278c0	738	0.997	122.577	16.609%	23.532	7.661%	0.09445	0.997
063cfacf-9933-4a2d-8921-0aeb76e12779	489	1.0	38.673	7.909%	7.806	2.461%	0.04939	1.0
0664753b-7566-41e0-8006-7009c6735406	1373	0.997	204.753	14.913%	35.017	8.757%	0.0471	0.996
068f4f69-d2fe-4f25-912e-ca7d4623efb6	544	1.0	51.253	9.422%	8.931	2.813%	0.04377	1.0
06dad93a-4b67-49b3-8fa5-f2546e22bae7	967	0.997	150.582	15.572%	25.63	8.422%	0.0698	0.996
06ecd127-6c24-422d-a7fb-bf5aee1b8b7b	685	0.998	89.139	13.013%	19.926	6.627%	0.10021	0.998
072f4146-c623-11e3-bf01-24c6515278c0	489	1.0	37.222	7.612%	6.949	2.157%	0.03989	1.0
074fd614-5d9c-4bcc-96ad-351aa14387e3	531	1.0	46.165	8.694%	7.511	2.439%	0.05193	1.0
07531318-87e8-4db8-aa61-9b93597d063b	574	0.999	72.03	12.549%	12.344	3.904%	0.07017	0.999
075fc96d-6742-4ef3-9369-482592ad3a2f	3758	0.98	851.845	22.668%	168.829	20.392%	0.08966	0.974
07835447-5d7e-4828-80fd-89b063989c9a	671	0.997	108.136	16.116%	22.845	7.46%	0.08709	0.997
079bcb09-a075-4313-9a3e-dd67734a8c5d	848	0.997	137.404	16.203%	21.854	7.355%	0.05929	0.997
07a7c634-bd9a-4fc2-b9fe-87b060ec3d1f	557	0.999	61.635	11.066%	15.023	4.701%	0.10779	0.999
07b5141f-ac79-439b-883b-b0183bbe7ff5	911	0.997	127.15	13.957%	23.383	7.896%	0.0397	0.996
07d20658-3db4-47e7-877b-66536266edfc	726	0.999	69.552	9.58%	11.448	3.774%	0.03279	0.999
07e0e938-f61f-477a-92a2-5b7e74b78943	782	0.999	73.949	9.456%	12.268	4.029%	0.03549	0.999
07f16397-71bb-4594-ad4d-caa7d2baeabd	752	0.998	125.12	16.638%	24.882	7.852%	0.0692	0.998
080ecc31-756a-4a1b-a51e-d632ac8219f7	1484	0.992	237.57	16.009%	47.871	12.959%	0.06714	0.989
08227616-02a5-46e8-9db1-f2d1d691ab23	1217	0.992	228.546	18.779%	39.105	12.777%	0.0567	0.99
0831e45e-c623-11e3-bf01-24c6515278c0	730	0.999	86.21	11.81%	13.326	4.458%	0.05531	0.999
089be98d-c3c9-4fb4-aef2-7a8578a91d51	741	0.998	104.462	14.097%	17.197	5.643%	0.0678	0.998
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	836	0.998	106.06	12.687%	17.351	5.508%	0.06305	0.998
08b5d0e4-4661-460e-a9f7-f2e687414711	701	0.997	130.699	18.645%	23.225	7.491%	0.08446	0.997
08d2a566-8407-4e9b-836c-bf5e1e9f85b2	477	1.0	31.057	6.511%	7.204	2.208%	0.04033	1.0
08e1d976-6c39-428e-a4c2-f655b675683e	508	1.0	41.005	8.072%	8.55	2.661%	0.03885	1.0
08f7812b-0d74-42ba-985b-d0a027e8a80c	480	1.0	35.168	7.327%	7.246	2.227%	0.04459	1.0
09497b9b-6fca-48cb-af97-161a3e434a51	5123	0.99	818.238	15.972%	162.053	14.783%	0.04229	0.986
09508a0d-ebe0-4fa1-b7b2-1710814181cd	6205	0.971	1821.107	29.349%	366.393	24.299%	0.10684	0.963
09537dce-c797-4b60-962a-d4c3cd6ab00a	475	1.0	39.627	8.343%	7.645	2.399%	0.04698	1.0
0972bfcf-c6c6-48cc-b820-cdfa6279a4f3	1421	0.992	261.575	18.408%	47.959	13.296%	0.06563	0.991
097a7d36-905b-72be-e050-11ac0d482c9a	595	0.999	79.447	13.352%	13.676	4.522%	0.08217	0.999
0980e7fd-051d-45e9-9ca6-2baf073da4e8	523	1.0	49.741	9.511%	10.18	3.2%	0.04554	1.0
09bc8542-4ea1-4599-91b3-d606425b37e2	1840	0.992	316.074	17.178%	52.962	12.873%	0.06002	0.99
09cb8bc5-13ac-44ac-9b7d-6de143373570	933	0.996	156.06	16.727%	29.663	9.638%	0.05776	0.995
09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523	933	0.996	150.679	16.15%	32.836	9.919%	0.06759	0.995
0a6be23a-d5a0-4e95-ada2-a61b2b5d9485	583	1.0	56.073	9.618%	9.448	3.117%	0.05043	1.0
0a9c9db0-c623-11e3-bf01-24c6515278c0	642	0.999	63.68	9.919%	10.613	3.547%	0.0408	0.999
0ab4d782-9a50-48b9-96e4-6ce42b2ea034	619	0.999	56.754	9.169%	12.014	3.853%	0.05829	0.999
0ae2193f-0d68-485a-b8c2-7568cbcce33e	546	1.0	62.538	11.454%	12.224	3.934%	0.05388	1.0
0b19bee7-5281-4915-9d98-c20eb3e84ecf	987	0.997	142.587	14.447%	24.23	7.711%	0.05779	0.997
0b29c893-03bf-4131-b192-c14a2788d411	579	0.999	66.056	11.409%	12.977	4.112%	0.04609	0.999
0b6cd7df-6970-4d60-b7b5-85002a7d8781	486	1.0	36.643	7.54%	8.312	2.558%	0.0453	1.0
0b811c6a-8f05-44bd-ac33-fb720d189e71	473	1.0	38.414	8.121%	9.075	2.773%	0.0463	1.0
0ba8f2e2-935a-4123-86aa-6e7f5de85bf4	475	1.0	40.148	8.452%	7.906	2.496%	0.0491	1.0
0bafd9ae-64b3-492d-a6fd-12aa8edefcbe	576	0.999	57.233	9.936%	11.282	3.53%	0.07274	0.999
0bbc7ede-5022-4084-925c-d65baaf7abc2	1283	0.995	189.465	14.767%	31.568	9.804%	0.05057	0.994
0bd3a230-531e-44aa-9999-b8ed8da0176b	624	0.999	76.922	12.327%	13.208	4.301%	0.05542	0.999
0be08326-c623-11e3-bf01-24c6515278c0	641	0.999	76.16	11.881%	12.497	4.152%	0.04333	0.999
0bfd1043-5142-3662-e050-11ac0c486501	1246	0.998	136.944	10.991%	21.891	6.528%	0.02769	0.998
0bfd1043-70fb-d2dc-e050-11ac0c4860cb	1124	0.998	132.569	11.794%	21.446	6.67%	0.03177	0.998
0bfd1043-7343-fdd0-e050-11ac0c484cab	2040	0.995	243.447	11.934%	43.784	10.343%	0.03379	0.992
0bfd1043-7344-fdd0-e050-11ac0c484cab	4052	0.993	670.471	16.547%	136.261	11.948%	0.04424	0.992
0bfd1043-7346-fdd0-e050-11ac0c484cab	908	0.997	127.696	14.063%	25.051	8.212%	0.05542	0.996
0bfd1043-7ebf-aaec-e050-11ac0c482f39	2094	0.992	313.881	14.99%	62.542	12.316%	0.05178	0.99
0bfd1043-7ec1-aaec-e050-11ac0c482f39	1727	0.995	212.876	12.326%	45.696	10.366%	0.04023	0.993
0bfd1043-7ed6-9ccc-e050-11ac0c481957	887	0.997	126.439	14.255%	25.264	8.148%	0.06562	0.996
0bfd1043-816e-e3e4-e050-11ac0c4860c5	3624	0.995	525.13	14.49%	105.617	10.432%	0.03438	0.994
0bfd1043-8170-e3e4-e050-11ac0c4860c5	1530	0.997	163.524	10.688%	25.868	7.232%	0.02664	0.997
0bfd1043-8172-e3e4-e050-11ac0c4860c5	1339	0.996	184.381	13.77%	30.177	9.353%	0.03421	0.994
0bfd1043-8173-e3e4-e050-11ac0c4860c5	1389	0.996	187.122	13.472%	29.355	8.959%	0.03345	0.995
0bfd1043-8175-e3e4-e050-11ac0c4860c5	1340	0.996	175.843	13.123%	29.979	9.32%	0.03638	0.994
0bfd1043-8177-e3e4-e050-11ac0c4860c5	704	0.998	110.785	15.737%	18.452	6.18%	0.09035	0.998
0bfd1043-817c-e3e4-e050-11ac0c4860c5	1503	0.996	168.611	11.218%	33.796	8.418%	0.04233	0.996
0bfd1043-817e-e3e4-e050-11ac0c4860c5	1628	0.996	222.764	13.683%	39.455	8.893%	0.04148	0.995
0bfd1043-8180-e3e4-e050-11ac0c4860c5	3431	0.993	595.259	17.349%	118.159	12.558%	0.05377	0.991
0bfd1043-8181-e3e4-e050-11ac0c4860c5	2875	0.993	460.302	16.011%	91.756	11.923%	0.04659	0.992
0bfd1043-8183-e3e4-e050-11ac0c4860c5	1515	0.997	182.104	12.02%	31.251	7.536%	0.03846	0.997
0bfd1043-8187-e3e4-e050-11ac0c4860c5	3091	0.995	488.339	15.799%	96.656	10.677%	0.04583	0.994
0bfd1043-8189-e3e4-e050-11ac0c4860c5	1154	0.998	132.979	11.523%	19.865	6.05%	0.03097	0.998
0bfd1068-3fc3-a95b-e050-11ac0c4860c3	1382	0.996	166.363	12.038%	29.057	8.766%	0.03229	0.995
0bfd1068-3fc5-a95b-e050-11ac0c4860c3	1062	0.994	181.33	17.074%	35.32	10.682%	0.08398	0.994
0bfd1068-3fca-a95b-e050-11ac0c4860c3	669	0.999	104.93	15.685%	18.458	6.064%	0.08168	0.999
0bfd1068-3fcd-a95b-e050-11ac0c4860c3	1243	0.994	248.17	19.965%	40.57	11.728%	0.08638	0.993
0bfd1068-3fcf-a95b-e050-11ac0c4860c3	1918	0.991	334.792	17.455%	64.114	14.035%	0.06174	0.988
0bfd1068-3fd3-a95b-e050-11ac0c4860c3	1736	0.991	272.019	15.669%	48.447	13.064%	0.04369	0.988
0bfd1068-3fd5-a95b-e050-11ac0c4860c3	1747	0.984	307.147	17.581%	77.242	17.608%	0.07754	0.98
0bfd1068-3fd8-a95b-e050-11ac0c4860c3	2279	0.992	397.653	17.449%	71.504	12.853%	0.06363	0.99
0bfd1068-3fdd-a95b-e050-11ac0c4860c3	2138	0.994	286.572	13.404%	56.087	10.867%	0.04719	0.993
0bfd1068-3fdf-a95b-e050-11ac0c4860c3	3507	0.992	635.606	18.124%	125.721	13.123%	0.05937	0.99
0bfd1068-3fe1-a95b-e050-11ac0c4860c3	3370	0.993	592.78	17.59%	115.177	12.537%	0.05373	0.991
0bfd1068-3fe4-a95b-e050-11ac0c4860c3	1228	0.998	149.354	12.162%	24.25	7.205%	0.03414	0.997
0bfd1068-3fe6-a95b-e050-11ac0c4860c3	3082	0.994	484.995	15.736%	97.937	10.852%	0.04347	0.994
0bfe2ac9-0aec-c248-e050-11ac0d487e1c	1020	0.991	199.376	19.547%	42.741	13.283%	0.0919	0.99
0bfe2ac9-0aee-c248-e050-11ac0d487e1c	883	0.995	137.379	15.558%	29.741	9.561%	0.07207	0.995
0bfe2ac9-0af3-c248-e050-11ac0d487e1c	1493	0.998	169.953	11.383%	29.177	7.071%	0.0342	0.997
0bfe2ac9-0af5-c248-e050-11ac0d487e1c	2469	0.994	339.302	13.742%	63.424	10.624%	0.04639	0.993
0bfe2ac9-0af8-c248-e050-11ac0d487e1c	2121	0.995	283.14	13.349%	51.989	9.932%	0.04624	0.994
0bfe2ac9-0afa-c248-e050-11ac0d487e1c	1147	0.998	140.143	12.218%	21.595	6.613%	0.04338	0.998
0bfe2ac9-0afd-c248-e050-11ac0d487e1c	1303	0.998	156.523	12.013%	24.561	7.084%	0.03505	0.997
0bfe2ac9-0aff-c248-e050-11ac0d487e1c	1202	0.999	124.655	10.371%	19.827	6.058%	0.02766	0.998
0bfebf9f-c779-e57d-e050-11ac0d487827	2157	0.992	350.661	16.257%	67.186	12.861%	0.05696	0.989
0bfebf9f-c77d-e57d-e050-11ac0d487827	3464	0.993	575.463	16.613%	111.316	11.795%	0.04857	0.992
0bfebf9f-c77f-e57d-e050-11ac0d487827	2547	0.991	384.302	15.088%	69.286	13.322%	0.04121	0.987
0bfebf9f-c781-e57d-e050-11ac0d487827	1206	0.998	172.465	14.301%	27.003	8.187%	0.04004	0.997
0bfebf9f-c783-e57d-e050-11ac0d487827	1285	0.997	166.344	12.945%	27.141	7.977%	0.03841	0.997
0c0038ff-6cc4-b0b0-e050-11ac0d483d73	2232	0.993	345.653	15.486%	63.429	11.685%	0.05296	0.991
0c0038ff-6cc6-b0b0-e050-11ac0d483d73	2128	0.994	306.648	14.41%	55.575	10.52%	0.05142	0.993
0c0038ff-6cc8-b0b0-e050-11ac0d483d73	1313	0.997	175.75	13.385%	28.95	8.496%	0.03722	0.996
0c18a8b7-bad1-4aa4-a6df-472f89d9761c	455	1.0	34.628	7.611%	9.999	3.103%	0.03928	1.0
0c39c03a-ec84-42c6-be69-8e98bc7a9f5a	1912	0.989	347.337	18.166%	59.688	14.757%	0.05674	0.985
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	1858	0.992	272.916	14.689%	51.268	13.012%	0.05267	0.988
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	481	1.0	48.228	10.027%	11.883	3.652%	0.04873	1.0
0c9a5dbc-f7f3-43e7-83d1-77b9fb4b8b54	513	1.0	42.618	8.308%	8.64	2.707%	0.0455	1.0
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	1102	0.997	145.865	13.236%	25.923	7.966%	0.04784	0.996
0cd60b96-eb2d-4687-9709-d1455ec45de7	865	0.999	106.748	12.341%	16.098	5.519%	0.04691	0.998
0cdbabf2-c623-11e3-bf01-24c6515278c0	755	0.999	88.701	11.748%	14.686	4.83%	0.04983	0.999
0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	468	1.0	37.645	8.044%	9.497	2.98%	0.0389	1.0
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	829	0.995	163.306	19.699%	31.353	10.304%	0.07146	0.995
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	2207	0.993	295.636	13.395%	52.753	11.426%	0.02596	0.991
0d259ac2-03d1-4814-9b0b-d05e3a6029b7	582	1.0	61.846	10.626%	10.401	3.36%	0.04679	1.0
0d31a44f-1fc5-43a2-9633-36c4e650d3d2	559	0.999	73.624	13.171%	13.896	4.457%	0.09143	0.999
0d569bd5-418d-4d72-87ca-8e14668c2119	537	1.0	59.453	11.071%	10.036	3.258%	0.05508	1.0
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	615	1.0	49.584	8.062%	8.841	2.882%	0.04824	1.0
0dd0718d-5ddf-4c59-8c47-0f51303daeb5	743	0.998	112.667	15.164%	17.549	5.825%	0.05346	0.998
0dd39eca-c623-11e3-bf01-24c6515278c0	560	1.0	51.408	9.18%	9.881	3.264%	0.04114	1.0
0e1e628b-823a-4861-aa95-bed2fada7349	475	1.0	32.714	6.887%	7.768	2.373%	0.0378	1.0
0e54cea2-d568-4a33-b9db-b698844e6ad9	840	0.997	131.656	15.673%	23.1	7.677%	0.06426	0.997
0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f	1218	0.996	174.002	14.286%	29.541	9.258%	0.04466	0.995
0e6ca8dc-0f31-4675-95b1-5920576daeff	612	0.999	82.648	13.505%	16.183	5.176%	0.07694	0.999
0e7ac212-0469-4f17-9432-205ab1831257	563	0.999	66.109	11.742%	13.335	4.287%	0.05126	0.999
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	533	1.0	59.682	11.197%	10.114	3.284%	0.06521	1.0
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	1069	0.993	210.056	19.65%	35.226	11.397%	0.07984	0.992
0ead45d8-d785-4404-8319-2ef951e02e03	2729	0.994	323.961	11.871%	63.876	11.455%	0.03746	0.991
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	1604	0.988	320.955	20.01%	65.468	15.225%	0.07106	0.986
0ed63d84-d3fe-4289-9255-35f4a03b703b	482	1.0	33.509	6.952%	7.044	2.16%	0.0409	1.0
0eeafcd6-c623-11e3-bf01-24c6515278c0	613	0.999	77.416	12.629%	15.928	5.192%	0.05372	0.999
0ef92ff8-829f-425a-91d8-c594b6e22a2b	1146	0.995	196.221	17.122%	33.221	10.524%	0.0582	0.994
0efb6e20-236d-4640-9373-6fc03e67d090	456	1.0	38.992	8.551%	10.572	3.282%	0.04156	1.0
0efee3f3-313b-44eb-b3b0-af975a1ded82	729	0.999	92.461	12.683%	15.873	5.063%	0.05223	0.999
0f53e757-1823-409f-a0ea-249270728e15	972	0.989	282.427	29.056%	66.761	18.198%	0.13655	0.988
0f6b355e-3898-4be6-be97-da0c3840a4ed	769	0.999	100.57	13.078%	15.666	5.346%	0.04763	0.998
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	1094	0.998	142.272	13.005%	21.262	7.06%	0.04058	0.997
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	557	1.0	52.084	9.351%	8.394	2.669%	0.05076	1.0
0fbd94b1-bb34-4620-841b-861a0b5e0c12	985	0.996	159.222	16.165%	26.959	8.76%	0.06226	0.996
0fc63b79-7fff-441d-88fc-922d53c787ab	1156	0.982	275.765	23.855%	61.677	18.864%	0.08457	0.979
10136472-c623-11e3-bf01-24c6515278c0	474	1.0	37.664	7.946%	9.082	2.783%	0.05056	1.0
1021b60d-f7b2-43b0-b2cc-f282d619d533	2924	0.997	324.436	11.096%	56.147	7.487%	0.02629	0.997
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	1297	0.998	149.614	11.535%	22.953	6.404%	0.04202	0.998
108749d2-5c62-4ef1-92df-aec6941ba53b	526	1.0	41.529	7.895%	7.13	2.24%	0.05043	1.0
108b67d4-5d66-46da-8675-6acae643b76f	651	0.999	81.297	12.488%	13.462	4.333%	0.0582	0.999
10ad692b-4c3d-42de-9b5e-4968441388b3	585	1.0	48.089	8.22%	8.371	2.739%	0.05205	1.0
10bb1a92-901e-4a14-80f4-5e88f997754b	741	0.999	101.719	13.727%	20.933	6.701%	0.05581	0.998
10cb8ac6-c622-11e3-bf01-24c6515278c0	732	0.999	71.611	9.783%	11.061	3.758%	0.0392	0.999
10d15b7a-16d1-4953-aaef-f193ffa97f42	746	0.996	139.155	18.653%	27.527	9.025%	0.08049	0.996
10db2142-c623-11e3-bf01-24c6515278c0	622	0.999	71.877	11.556%	12.976	4.157%	0.04444	0.999
110b5f05-ded7-45ec-b0f6-a941c92d77dd	4418	0.98	996.157	22.548%	198.364	20.539%	0.05914	0.973
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	511	1.0	42.856	8.387%	8.2	2.561%	0.0412	1.0
11473a98-d953-45f9-abf5-709b68a4bae8	531	0.999	79.818	15.032%	14.384	4.746%	0.07123	0.999
1157a548-6770-4c89-a84c-bcf6f0e96ea8	509	1.0	44.467	8.736%	8.305	2.672%	0.04145	1.0
1168944c-5451-4a18-8758-88bf5723bdd9	701	0.998	105.999	15.121%	18.269	6.172%	0.06782	0.998
1193a9c4-5aab-4cd7-a690-60c96bd1172d	484	1.0	38.696	7.995%	7.693	2.437%	0.04382	1.0
11ae45fb-05f6-425a-9295-d50d13407006	455	1.0	34.628	7.611%	9.999	3.103%	0.03928	1.0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	2029	0.996	293.718	14.476%	48.668	9.017%	0.04646	0.996
122bf0a9-8052-49da-a9d7-0e5de9ab7032	507	1.0	48.877	9.64%	9.384	2.917%	0.04674	1.0
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	836	0.998	99.209	11.867%	18.899	6.527%	0.06323	0.998
124d5b04-4588-44c3-9c00-61e064cf1bdb	902	0.996	157.924	17.508%	26.985	9.127%	0.06612	0.995
126ee433-d345-4cac-882a-c91831a24690	969	0.997	122.162	12.607%	22.0	7.102%	0.0533	0.997
127b0f7d-d24e-48b7-ac25-d3f14a43952d	1224	0.996	178.066	14.548%	30.876	8.954%	0.04216	0.995
12874085-a596-41ae-b4cd-817cb1ebb278	1798	0.993	246.466	13.708%	49.6	11.498%	0.05936	0.992
1292e13b-d7c6-447b-a227-9a8113215580	1478	0.996	183.997	12.449%	31.068	8.786%	0.02896	0.995
129459c1-38be-45da-bb87-18848c97c544	926	0.999	102.695	11.09%	16.572	5.325%	0.04239	0.998
