Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0009b464-b376-4fbc-8a56-da538269a02f	2673	0.994	381.617	14.277%	65.506	10.941%	0.04232	0.992
003819bc-c415-4e76-887c-931d60ed39e7	467	1.0	40.027	8.571%	10.623	3.33%	0.04313	1.0
0040b1b6-b07a-4b6e-90ef-133523eaf412	659	0.999	85.924	13.039%	14.428	4.801%	0.05161	0.999
00493087-9d9d-40ca-86d5-936f1b951c93	493	1.0	40.875	8.291%	6.564	2.082%	0.05893	1.0
00508f2b-36bf-44fc-b66b-97e1f3e40bfa	858	0.996	173.642	20.238%	31.433	9.648%	0.11738	0.995
005794f1-5a87-45b5-9811-83ddf6924568	486	1.0	47.326	9.738%	10.29	3.209%	0.06589	1.0
005e85a3-3571-462d-8dc9-2babfc7ace21	522	1.0	57.485	11.012%	11.701	3.751%	0.05962	1.0
007aab66-2f07-459d-8952-3041d6ea24a8	461	1.0	35.952	7.799%	8.386	2.62%	0.04645	1.0
008aef39-0c97-48ce-9dfd-f12d67116c59	825	0.997	171.197	20.751%	30.291	9.089%	0.1045	0.997
008bad10-d41b-4bbb-86fa-9976ecea46b1	723	0.999	91.867	12.706%	15.493	5.07%	0.06551	0.999
00aa769d-622c-433e-8a8a-63fb5c41ea42	471	1.0	46.119	9.792%	10.932	3.441%	0.04505	1.0
00b9d0e6-69dc-4345-bffd-ce32880c8eef	486	1.0	34.925	7.186%	6.983	2.154%	0.03588	1.0
00bf0350-8c7c-4b9e-8143-13ea2dc1122f	527	1.0	49.695	9.43%	8.375	2.608%	0.06846	1.0
00c27940-c623-11e3-bf01-24c6515278c0	611	0.999	75.576	12.369%	16.247	5.19%	0.08431	0.999
00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7	765	0.987	235.901	30.837%	51.236	16.802%	0.15462	0.986
00db4dc2-3ec7-4ff9-9233-d69c8c8a607f	1982	0.994	335.538	16.929%	54.765	11.705%	0.05436	0.993
01658141-8398-4585-9f0f-8355dd9b0604	2422	0.987	399.624	16.5%	82.87	16.051%	0.07927	0.982
0168a2a6-c3af-4d58-a51c-d33f0fc7876d	517	1.0	43.999	8.51%	7.429	2.32%	0.05203	1.0
0176cf1d-0760-4769-a493-277f4bb7585e	975	0.992	208.493	21.384%	40.34	12.488%	0.12638	0.991
0192d529-7340-45d8-a5f0-249cbb11ca19	736	0.999	102.735	13.959%	17.21	5.497%	0.07521	0.998
01b0848c-ae36-4ade-a3da-d297b003c99f	2012	0.988	357.394	17.763%	68.112	15.491%	0.066	0.984
01c8e465-2b4e-4519-bdef-c3ac06b43eeb	521	1.0	39.025	7.49%	5.931	1.857%	0.04856	1.0
01dc6872-c623-11e3-bf01-24c6515278c0	672	0.998	117.011	17.412%	20.739	6.683%	0.08901	0.998
01df36af-3617-40fc-9892-f54ce433cf71	1700	0.995	270.658	15.921%	42.351	10.395%	0.06136	0.993
02078f77-2b35-4fa3-ab02-2c017181295e	461	1.0	36.367	7.889%	9.684	3.025%	0.04488	1.0
020fab36-c7de-4933-b2bf-dc7b019a1326	1718	0.986	396.945	23.105%	69.786	17.555%	0.07453	0.983
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	1392	0.967	342.576	24.61%	89.652	25.597%	0.12253	0.959
02706819-bcab-4c49-a569-a4a8c60db1c0	474	1.0	30.375	6.408%	6.656	2.039%	0.0375	1.0
02917220-6a7a-46a1-8656-907e96bef88e	533	1.0	61.204	11.483%	10.715	3.495%	0.05209	1.0
0292a46f-a282-4b7f-a7d6-ac55cc7324fb	464	1.0	33.119	7.138%	8.782	2.753%	0.03609	1.0
02c6a893-49c5-49d1-8eb1-195021e70d52	603	0.999	80.712	13.385%	14.434	4.615%	0.08139	0.999
02c97e2b-914e-4afc-bf50-78f0cfbfa67b	724	0.998	130.247	17.99%	20.86	7.092%	0.07942	0.997
02e5c36f-5bec-45e2-a048-875653b85ca1	775	0.997	156.851	20.239%	26.156	8.576%	0.11268	0.996
030695f6-c623-11e3-bf01-24c6515278c0	883	0.996	173.483	19.647%	28.28	9.194%	0.09074	0.996
031962d6-fc7d-4c6c-9d47-ffa45997b249	487	1.0	31.571	6.483%	5.488	1.687%	0.04001	1.0
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	605	0.997	116.178	19.203%	25.141	8.035%	0.10331	0.997
0363fe2c-d765-450e-8b1a-d13a23d9af2a	476	1.0	33.05	6.943%	6.482	1.982%	0.05034	1.0
0385961e-ea99-40b2-ad79-6872bc30d8a1	479	1.0	44.566	9.304%	12.221	3.845%	0.04168	1.0
03ad38a6-0902-4aaa-84a3-91ea88fa9883	518	1.0	45.698	8.822%	7.738	2.462%	0.05753	1.0
03b5268e-881e-49e7-824f-170c3fc8b11b	631	0.998	111.387	17.652%	20.454	6.729%	0.06361	0.998
03c3c692-8a86-4843-85ae-e045f0fa6f88	1705	0.99	291.675	17.107%	49.331	13.823%	0.03979	0.987
03c88506-d72e-4a44-a34e-a7f0564f1799	666	0.999	71.031	10.665%	12.122	3.895%	0.05499	0.999
03ced0ce-186a-4349-8d98-572c2bc90382	1711	0.992	271.14	15.847%	47.576	12.72%	0.0492	0.989
03cff38d-7e29-4409-a508-749bddb1b3df	1419	0.989	281.602	19.845%	52.006	15.106%	0.05693	0.986
041e3b42-c623-11e3-bf01-24c6515278c0	767	0.997	134.559	17.544%	25.999	8.562%	0.08282	0.997
04339769-517c-448d-a7ca-951f83608c60	697	0.997	142.031	20.377%	25.544	8.21%	0.11936	0.997
0448206f-3ade-4087-b1a9-4fb2d14e1367	3796	0.993	655.579	17.27%	108.357	12.093%	0.0452	0.992
046d7386-95c8-4501-9e55-c85bec272a7a	1187	0.993	198.778	16.746%	42.434	11.745%	0.07387	0.992
047f9e4d-86b5-4943-aef5-68199bf29e8c	985	0.995	182.382	18.516%	29.582	9.574%	0.08322	0.995
04aa6b77-8074-480c-872e-a1a47afa5314	883	0.997	141.073	15.977%	24.602	8.342%	0.08499	0.996
04b570c2-3224-4e9b-81cc-089b4a7ff07a	486	1.0	34.609	7.121%	6.187	1.909%	0.04307	1.0
04b9837e-9ab5-4eb9-9a9c-ef49e3a62662	568	0.999	85.136	14.989%	16.02	5.221%	0.06012	0.999
04c09376-8756-41d9-bbca-f464170a8cfb	986	0.992	209.544	21.252%	41.428	12.701%	0.14072	0.991
04db8bef-8777-48ac-bc2e-3c9acb103f48	489	1.0	49.703	10.164%	8.532	2.715%	0.05462	1.0
05070acd-3ec1-44bb-9c32-26d3a483a72a	748	0.997	128.019	17.115%	24.099	7.884%	0.10269	0.997
051cb117-16fd-459e-81e5-002eca2b7eea	481	0.999	56.644	11.776%	14.43	4.516%	0.0725	0.999
052015bc-8c24-467c-8ff7-9e0dc4ad39fd	702	0.999	108.134	15.404%	17.242	5.762%	0.08016	0.998
052665d1-ab75-4f40-be5a-b88154c8beed	1860	0.972	445.926	23.975%	100.32	23.442%	0.12289	0.963
05486349-24a4-4931-bf5f-c9fefe369af2	611	0.999	62.704	10.263%	13.984	4.439%	0.07201	0.999
0554ffe5-31f7-43f5-8372-2b73c9cf3527	523	0.999	56.069	10.721%	11.575	3.631%	0.05655	0.999
05616329-e7ba-4efd-87b1-d79cd0f7af3d	610	0.999	86.419	14.167%	17.022	5.506%	0.07305	0.999
0567d3e6-6278-4d0a-81ae-c084d73c6dd3	455	1.0	44.001	9.671%	12.61	3.913%	0.04914	1.0
05780d48-80e7-4d70-b00c-081f8a9519f2	593	0.999	78.892	13.304%	12.673	4.178%	0.06209	0.999
05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	464	1.0	24.77	5.338%	4.826	1.508%	0.03876	1.0
05da3161-1444-4188-914d-19762de3a443	471	1.0	34.966	7.424%	7.611	2.325%	0.0417	1.0
06018aae-1107-4899-bd24-14e6b1f94709	461	1.0	36.367	7.889%	9.684	3.025%	0.04488	1.0
0609b182-0396-4755-b463-10f949c5b8bb	490	1.0	43.962	8.972%	6.798	2.169%	0.05415	1.0
0624eb1d-3aff-4037-a3c5-fc363a9edd02	472	1.0	44.228	9.37%	9.641	3.036%	0.04691	1.0
062e96d4-c623-11e3-bf01-24c6515278c0	738	0.997	134.429	18.215%	23.497	7.65%	0.09236	0.997
063cfacf-9933-4a2d-8921-0aeb76e12779	489	1.0	41.234	8.432%	8.75	2.759%	0.05254	1.0
0664753b-7566-41e0-8006-7009c6735406	1373	0.995	258.856	18.853%	44.039	11.013%	0.0609	0.994
068f4f69-d2fe-4f25-912e-ca7d4623efb6	544	1.0	54.646	10.045%	9.092	2.863%	0.04837	1.0
