Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0972bfcf-c6c6-48cc-b820-cdfa6279a4f3	1421	0.983	272.989	19.211%	66.336	18.391%	0.09353	0.979
097a7d36-905b-72be-e050-11ac0d482c9a	595	0.999	79.762	13.405%	14.277	4.721%	0.07901	0.999
0980e7fd-051d-45e9-9ca6-2baf073da4e8	523	1.0	45.398	8.68%	8.669	2.725%	0.04343	1.0
09bc8542-4ea1-4599-91b3-d606425b37e2	1840	0.99	320.324	17.409%	59.462	14.453%	0.07769	0.986
09cb8bc5-13ac-44ac-9b7d-6de143373570	933	0.993	178.279	19.108%	36.693	11.922%	0.0877	0.992
09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523	933	0.993	167.039	17.903%	38.58	11.654%	0.08876	0.993
0a6be23a-d5a0-4e95-ada2-a61b2b5d9485	583	0.999	78.117	13.399%	14.589	4.813%	0.05741	0.999
0a9c9db0-c623-11e3-bf01-24c6515278c0	642	0.999	73.491	11.447%	11.606	3.879%	0.04329	0.999
0ab4d782-9a50-48b9-96e4-6ce42b2ea034	619	0.999	68.314	11.036%	13.976	4.482%	0.07483	0.999
0ae2193f-0d68-485a-b8c2-7568cbcce33e	546	1.0	66.283	12.14%	12.71	4.09%	0.05583	1.0
0b19bee7-5281-4915-9d98-c20eb3e84ecf	987	0.998	134.231	13.6%	22.332	7.107%	0.05338	0.997
0b29c893-03bf-4131-b192-c14a2788d411	579	0.999	93.457	16.141%	18.066	5.724%	0.05764	0.999
0b6cd7df-6970-4d60-b7b5-85002a7d8781	486	1.0	28.778	5.921%	4.466	1.375%	0.03824	1.0
0b811c6a-8f05-44bd-ac33-fb720d189e71	473	1.0	25.965	5.489%	5.11	1.561%	0.03639	1.0
0ba8f2e2-935a-4123-86aa-6e7f5de85bf4	475	1.0	39.925	8.405%	8.715	2.751%	0.04603	1.0
0bafd9ae-64b3-492d-a6fd-12aa8edefcbe	576	0.999	70.301	12.205%	13.132	4.109%	0.0803	0.999
0bbc7ede-5022-4084-925c-d65baaf7abc2	1283	0.994	173.469	13.521%	36.43	11.314%	0.05827	0.992
0bd3a230-531e-44aa-9999-b8ed8da0176b	624	0.999	93.288	14.95%	17.597	5.73%	0.06536	0.999
0be08326-c623-11e3-bf01-24c6515278c0	641	1.0	64.278	10.028%	10.189	3.385%	0.03601	0.999
0bfd1043-5142-3662-e050-11ac0c486501	1246	0.997	187.918	15.082%	28.832	8.598%	0.04217	0.997
0bfd1043-70fb-d2dc-e050-11ac0c4860cb	1124	0.996	189.875	16.893%	30.095	9.361%	0.05314	0.996
0bfd1043-7343-fdd0-e050-11ac0c484cab	2040	0.992	288.443	14.139%	52.743	12.459%	0.03474	0.989
0bfd1043-7344-fdd0-e050-11ac0c484cab	4052	0.995	660.579	16.303%	119.534	10.482%	0.04409	0.994
0bfd1043-7346-fdd0-e050-11ac0c484cab	908	0.995	166.018	18.284%	29.899	9.801%	0.07374	0.995
0bfd1043-7ebf-aaec-e050-11ac0c482f39	2094	0.991	393.117	18.773%	69.804	13.746%	0.06639	0.988
0bfd1043-7ec1-aaec-e050-11ac0c482f39	1727	0.99	269.69	15.616%	62.068	14.08%	0.06584	0.988
0bfd1043-7ed6-9ccc-e050-11ac0c481957	887	0.994	197.232	22.236%	35.209	11.355%	0.09472	0.993
0bfd1043-816e-e3e4-e050-11ac0c4860c5	3624	0.996	566.557	15.633%	98.071	9.687%	0.03728	0.995
0bfd1043-8170-e3e4-e050-11ac0c4860c5	1530	0.995	212.0	13.856%	34.79	9.727%	0.02879	0.994
0bfd1043-8172-e3e4-e050-11ac0c4860c5	1339	0.996	173.033	12.923%	29.211	9.054%	0.03091	0.995
0bfd1043-8173-e3e4-e050-11ac0c4860c5	1389	0.996	186.243	13.408%	30.086	9.182%	0.03302	0.995
0bfd1043-8175-e3e4-e050-11ac0c4860c5	1340	0.996	187.203	13.97%	30.477	9.474%	0.04045	0.994
0bfd1043-8177-e3e4-e050-11ac0c4860c5	704	0.997	116.79	16.589%	21.622	7.241%	0.10975	0.997
0bfd1043-817c-e3e4-e050-11ac0c4860c5	1503	0.994	206.532	13.741%	43.482	10.83%	0.05765	0.993
0bfd1043-817e-e3e4-e050-11ac0c4860c5	1628	0.997	210.799	12.948%	35.923	8.097%	0.03861	0.996
0bfd1043-8180-e3e4-e050-11ac0c4860c5	3431	0.993	642.084	18.714%	119.595	12.711%	0.04978	0.992
0bfd1043-8181-e3e4-e050-11ac0c4860c5	2875	0.993	540.37	18.795%	97.737	12.7%	0.04821	0.992
0bfd1043-8183-e3e4-e050-11ac0c4860c5	1515	0.997	191.834	12.662%	31.544	7.606%	0.04242	0.997
0bfd1043-8187-e3e4-e050-11ac0c4860c5	3091	0.995	532.441	17.226%	95.239	10.52%	0.0456	0.994
0bfd1043-8189-e3e4-e050-11ac0c4860c5	1154	0.997	186.395	16.152%	29.553	9.0%	0.05163	0.996
0bfd1068-3fc3-a95b-e050-11ac0c4860c3	1382	0.996	188.114	13.612%	30.198	9.11%	0.03544	0.995
0bfd1068-3fc5-a95b-e050-11ac0c4860c3	1062	0.994	179.218	16.876%	35.411	10.71%	0.08912	0.993
0bfd1068-3fca-a95b-e050-11ac0c4860c3	669	0.998	106.356	15.898%	20.935	6.878%	0.10418	0.998
0bfd1068-3fcd-a95b-e050-11ac0c4860c3	1243	0.989	281.603	22.655%	52.275	15.112%	0.12203	0.987
0bfd1068-3fcf-a95b-e050-11ac0c4860c3	1918	0.987	356.261	18.575%	72.924	15.963%	0.07681	0.984
0bfd1068-3fd3-a95b-e050-11ac0c4860c3	1736	0.987	300.518	17.311%	59.433	16.026%	0.05265	0.983
0bfd1068-3fd5-a95b-e050-11ac0c4860c3	1747	0.979	346.107	19.812%	90.583	20.649%	0.10514	0.974
0bfd1068-3fd8-a95b-e050-11ac0c4860c3	2279	0.992	434.766	19.077%	72.078	12.956%	0.07105	0.99
0bfd1068-3fdd-a95b-e050-11ac0c4860c3	2138	0.992	356.231	16.662%	64.101	12.42%	0.06181	0.99
0bfd1068-3fdf-a95b-e050-11ac0c4860c3	3507	0.992	665.594	18.979%	127.908	13.351%	0.05662	0.991
0bfd1068-3fe1-a95b-e050-11ac0c4860c3	3370	0.993	624.586	18.534%	119.298	12.986%	0.04871	0.991
0bfd1068-3fe4-a95b-e050-11ac0c4860c3	1228	0.996	218.803	17.818%	33.701	10.012%	0.0566	0.995
0bfd1068-3fe6-a95b-e050-11ac0c4860c3	3082	0.995	522.124	16.941%	96.107	10.649%	0.04455	0.994
0bfe2ac9-0aec-c248-e050-11ac0d487e1c	1020	0.988	249.773	24.488%	50.024	15.547%	0.12743	0.986
0bfe2ac9-0aee-c248-e050-11ac0d487e1c	883	0.994	189.184	21.425%	35.654	11.462%	0.09964	0.993
0bfe2ac9-0af3-c248-e050-11ac0d487e1c	1493	0.998	177.493	11.888%	28.359	6.873%	0.0392	0.997
0bfe2ac9-0af5-c248-e050-11ac0d487e1c	2469	0.992	439.809	17.813%	74.983	12.561%	0.06464	0.99
0bfe2ac9-0af8-c248-e050-11ac0d487e1c	2121	0.993	367.562	17.33%	59.903	11.444%	0.06192	0.992
0bfe2ac9-0afa-c248-e050-11ac0d487e1c	1147	0.996	195.737	17.065%	30.787	9.428%	0.06776	0.995
0bfe2ac9-0afd-c248-e050-11ac0d487e1c	1303	0.996	214.175	16.437%	32.326	9.323%	0.04887	0.996
0bfe2ac9-0aff-c248-e050-11ac0d487e1c	1202	0.996	186.79	15.54%	31.656	9.672%	0.0522	0.995
0bfebf9f-c779-e57d-e050-11ac0d487827	2157	0.99	414.51	19.217%	73.509	14.072%	0.07123	0.987
0bfebf9f-c77d-e57d-e050-11ac0d487827	3464	0.993	664.292	19.177%	120.634	12.782%	0.04668	0.992
0bfebf9f-c77f-e57d-e050-11ac0d487827	2547	0.991	407.945	16.017%	68.504	13.171%	0.04773	0.988
0bfebf9f-c781-e57d-e050-11ac0d487827	1206	0.996	218.802	18.143%	33.483	10.152%	0.05519	0.996
0bfebf9f-c783-e57d-e050-11ac0d487827	1285	0.996	227.562	17.709%	35.544	10.446%	0.05696	0.995
0c0038ff-6cc4-b0b0-e050-11ac0d483d73	2232	0.991	425.662	19.071%	71.795	13.226%	0.06862	0.989
0c0038ff-6cc6-b0b0-e050-11ac0d483d73	2128	0.993	380.29	17.871%	63.031	11.931%	0.06754	0.991
0c0038ff-6cc8-b0b0-e050-11ac0d483d73	1313	0.995	225.732	17.192%	37.961	11.14%	0.05103	0.994
0c18a8b7-bad1-4aa4-a6df-472f89d9761c	455	1.0	30.482	6.699%	8.332	2.585%	0.03302	1.0
0c39c03a-ec84-42c6-be69-8e98bc7a9f5a	1912	0.985	428.337	22.403%	70.894	17.528%	0.07188	0.98
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	1858	0.992	276.449	14.879%	49.736	12.623%	0.05365	0.989
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	481	1.0	34.729	7.22%	7.039	2.163%	0.04395	1.0
0c9a5dbc-f7f3-43e7-83d1-77b9fb4b8b54	513	1.0	35.209	6.863%	6.662	2.087%	0.03721	1.0
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	1102	0.995	177.157	16.076%	32.252	9.911%	0.05662	0.994
0cd60b96-eb2d-4687-9709-d1455ec45de7	865	0.998	121.246	14.017%	19.7	6.754%	0.05364	0.998
0cdbabf2-c623-11e3-bf01-24c6515278c0	755	0.998	124.153	16.444%	20.55	6.759%	0.05755	0.998
0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	468	1.0	31.387	6.707%	7.474	2.345%	0.03407	1.0
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	829	0.994	172.369	20.792%	34.489	11.335%	0.10138	0.993
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	2207	0.99	371.389	16.828%	64.833	14.043%	0.03656	0.986
0d259ac2-03d1-4814-9b0b-d05e3a6029b7	582	1.0	62.144	10.678%	11.202	3.619%	0.04921	1.0
0d31a44f-1fc5-43a2-9633-36c4e650d3d2	559	0.999	68.627	12.277%	12.487	4.005%	0.08734	0.999
0d569bd5-418d-4d72-87ca-8e14668c2119	537	1.0	61.515	11.455%	10.29	3.34%	0.05513	1.0
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	615	0.999	84.536	13.746%	15.333	4.998%	0.06593	0.999
0dd0718d-5ddf-4c59-8c47-0f51303daeb5	743	0.997	154.406	20.781%	24.833	8.242%	0.07633	0.997
0dd39eca-c623-11e3-bf01-24c6515278c0	560	0.999	65.963	11.779%	13.544	4.474%	0.04428	0.999
0e1e628b-823a-4861-aa95-bed2fada7349	475	1.0	22.6	4.758%	4.597	1.404%	0.02672	1.0
0e54cea2-d568-4a33-b9db-b698844e6ad9	840	0.997	142.51	16.965%	24.088	8.006%	0.06848	0.997
0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f	1218	0.995	193.192	15.861%	33.533	10.509%	0.04857	0.993
0e6ca8dc-0f31-4675-95b1-5920576daeff	612	0.999	82.334	13.453%	15.174	4.854%	0.08163	0.999
0e7ac212-0469-4f17-9432-205ab1831257	563	0.999	77.361	13.741%	15.194	4.884%	0.05752	0.999
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	533	1.0	55.495	10.412%	9.481	3.078%	0.05652	1.0
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	1069	0.991	228.233	21.35%	40.71	13.171%	0.0833	0.99
0ead45d8-d785-4404-8319-2ef951e02e03	2729	0.994	358.234	13.127%	61.799	11.083%	0.03764	0.991
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	1604	0.983	374.398	23.342%	79.41	18.467%	0.08715	0.979
0ed63d84-d3fe-4289-9255-35f4a03b703b	482	1.0	26.65	5.529%	4.453	1.365%	0.03538	1.0
0eeafcd6-c623-11e3-bf01-24c6515278c0	613	0.999	78.664	12.833%	15.085	4.917%	0.05239	0.999
0ef92ff8-829f-425a-91d8-c594b6e22a2b	1146	0.991	198.653	17.334%	41.36	13.103%	0.07599	0.99
0efb6e20-236d-4640-9373-6fc03e67d090	456	1.0	31.577	6.925%	8.263	2.565%	0.03161	1.0
0efee3f3-313b-44eb-b3b0-af975a1ded82	729	0.997	146.458	20.09%	27.144	8.658%	0.08654	0.997
0f53e757-1823-409f-a0ea-249270728e15	972	0.957	347.098	35.71%	107.771	29.376%	0.3308	0.953
0f6b355e-3898-4be6-be97-da0c3840a4ed	769	0.998	123.659	16.08%	19.502	6.655%	0.05639	0.998
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	1094	0.997	159.385	14.569%	25.491	8.464%	0.0491	0.996
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	557	1.0	50.326	9.035%	8.216	2.612%	0.05505	1.0
0fbd94b1-bb34-4620-841b-861a0b5e0c12	985	0.992	220.715	22.408%	39.446	12.817%	0.09887	0.991
0fc63b79-7fff-441d-88fc-922d53c787ab	1156	0.975	322.126	27.866%	73.254	22.404%	0.09272	0.97
10136472-c623-11e3-bf01-24c6515278c0	474	1.0	28.105	5.929%	5.313	1.628%	0.04039	1.0
1021b60d-f7b2-43b0-b2cc-f282d619d533	2924	0.997	360.556	12.331%	59.948	7.994%	0.03029	0.996
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	1297	0.997	169.991	13.106%	26.866	7.496%	0.05311	0.997
108749d2-5c62-4ef1-92df-aec6941ba53b	526	1.0	40.309	7.663%	6.708	2.107%	0.04955	1.0
108b67d4-5d66-46da-8675-6acae643b76f	651	0.999	89.664	13.773%	14.843	4.777%	0.07163	0.999
10ad692b-4c3d-42de-9b5e-4968441388b3	585	1.0	48.18	8.236%	8.324	2.723%	0.05213	1.0
10bb1a92-901e-4a14-80f4-5e88f997754b	741	0.996	125.789	16.976%	30.428	9.74%	0.09778	0.995
10cb8ac6-c622-11e3-bf01-24c6515278c0	732	0.999	94.756	12.945%	14.731	5.004%	0.04505	0.999
10d15b7a-16d1-4953-aaef-f193ffa97f42	746	0.996	153.426	20.566%	29.798	9.77%	0.09065	0.995
10db2142-c623-11e3-bf01-24c6515278c0	622	0.999	94.214	15.147%	19.234	6.162%	0.06281	0.999
110b5f05-ded7-45ec-b0f6-a941c92d77dd	4418	0.984	894.811	20.254%	176.303	18.255%	0.0492	0.98
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	511	1.0	37.977	7.432%	7.142	2.231%	0.03998	1.0
11473a98-d953-45f9-abf5-709b68a4bae8	531	1.0	58.817	11.077%	10.384	3.426%	0.05679	1.0
1157a548-6770-4c89-a84c-bcf6f0e96ea8	509	1.0	41.422	8.138%	7.137	2.296%	0.04625	1.0
1168944c-5451-4a18-8758-88bf5723bdd9	701	0.999	84.971	12.121%	14.495	4.897%	0.0469	0.999
1193a9c4-5aab-4cd7-a690-60c96bd1172d	484	1.0	34.151	7.056%	6.201	1.964%	0.041	1.0
11ae45fb-05f6-425a-9295-d50d13407006	455	1.0	30.482	6.699%	8.332	2.585%	0.03302	1.0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	2029	0.992	343.01	16.905%	69.351	12.849%	0.07174	0.99
122bf0a9-8052-49da-a9d7-0e5de9ab7032	507	1.0	41.637	8.212%	7.843	2.438%	0.04155	1.0
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	836	0.997	124.587	14.903%	21.513	7.43%	0.07096	0.997
124d5b04-4588-44c3-9c00-61e064cf1bdb	902	0.995	153.525	17.021%	28.082	9.498%	0.08936	0.995
126ee433-d345-4cac-882a-c91831a24690	969	0.996	156.283	16.128%	28.032	9.049%	0.07178	0.995
127b0f7d-d24e-48b7-ac25-d3f14a43952d	1224	0.994	234.185	19.133%	40.305	11.689%	0.05121	0.992
12874085-a596-41ae-b4cd-817cb1ebb278	1798	0.991	301.397	16.763%	56.909	13.192%	0.06488	0.989
1292e13b-d7c6-447b-a227-9a8113215580	1478	0.993	254.118	17.193%	44.078	12.465%	0.04429	0.991
129459c1-38be-45da-bb87-18848c97c544	926	0.998	102.645	11.085%	17.286	5.554%	0.04839	0.998
