Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0009b464-b376-4fbc-8a56-da538269a02f	2673	0.995	354.825	13.274%	58.358	9.747%	0.05529	0.994
003819bc-c415-4e76-887c-931d60ed39e7	467	1.0	22.135	4.74%	4.95	1.552%	0.02426	1.0
0040b1b6-b07a-4b6e-90ef-133523eaf412	659	0.999	79.133	12.008%	13.598	4.524%	0.04615	0.999
00493087-9d9d-40ca-86d5-936f1b951c93	493	1.0	33.023	6.698%	5.398	1.713%	0.04764	1.0
00508f2b-36bf-44fc-b66b-97e1f3e40bfa	858	0.997	156.348	18.222%	30.088	9.236%	0.09798	0.996
005794f1-5a87-45b5-9811-83ddf6924568	486	1.0	41.548	8.549%	9.724	3.033%	0.05363	1.0
005e85a3-3571-462d-8dc9-2babfc7ace21	522	1.0	42.935	8.225%	7.805	2.502%	0.05096	1.0
007aab66-2f07-459d-8952-3041d6ea24a8	461	1.0	23.673	5.135%	5.459	1.705%	0.03115	1.0
008aef39-0c97-48ce-9dfd-f12d67116c59	825	0.998	136.418	16.536%	25.114	7.535%	0.0844	0.997
008bad10-d41b-4bbb-86fa-9976ecea46b1	723	0.999	78.443	10.85%	13.693	4.481%	0.05907	0.999
00aa769d-622c-433e-8a8a-63fb5c41ea42	471	1.0	36.157	7.677%	7.474	2.352%	0.03896	1.0
00b9d0e6-69dc-4345-bffd-ce32880c8eef	486	1.0	22.775	4.686%	3.897	1.202%	0.02513	1.0
00bf0350-8c7c-4b9e-8143-13ea2dc1122f	527	1.0	45.08	8.554%	7.724	2.405%	0.06244	1.0
00c27940-c623-11e3-bf01-24c6515278c0	611	0.999	82.396	13.485%	15.885	5.074%	0.07813	0.999
00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7	765	0.989	196.932	25.743%	45.008	14.759%	0.14124	0.988
00db4dc2-3ec7-4ff9-9233-d69c8c8a607f	1982	0.994	302.093	15.242%	51.208	10.945%	0.05067	0.993
01658141-8398-4585-9f0f-8355dd9b0604	2422	0.989	345.5	14.265%	76.048	14.73%	0.07047	0.985
0168a2a6-c3af-4d58-a51c-d33f0fc7876d	517	1.0	43.089	8.334%	7.345	2.294%	0.05028	1.0
0176cf1d-0760-4769-a493-277f4bb7585e	975	0.994	191.977	19.69%	35.524	10.997%	0.1017	0.994
0192d529-7340-45d8-a5f0-249cbb11ca19	736	0.998	99.537	13.524%	17.438	5.57%	0.07684	0.998
01b0848c-ae36-4ade-a3da-d297b003c99f	2012	0.991	293.92	14.608%	57.947	13.179%	0.05872	0.988
01c8e465-2b4e-4519-bdef-c3ac06b43eeb	521	1.0	33.783	6.484%	5.737	1.797%	0.04255	1.0
01dc6872-c623-11e3-bf01-24c6515278c0	672	0.998	96.45	14.353%	17.901	5.768%	0.07727	0.998
01df36af-3617-40fc-9892-f54ce433cf71	1700	0.997	207.014	12.177%	31.871	7.823%	0.0417	0.996
02078f77-2b35-4fa3-ab02-2c017181295e	461	1.0	20.307	4.405%	4.438	1.386%	0.0242	1.0
020fab36-c7de-4933-b2bf-dc7b019a1326	1718	0.993	254.906	14.837%	47.435	11.932%	0.05565	0.991
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	1392	0.988	276.642	19.874%	55.472	15.838%	0.06637	0.984
02706819-bcab-4c49-a569-a4a8c60db1c0	474	1.0	20.773	4.382%	4.047	1.24%	0.02506	1.0
02917220-6a7a-46a1-8656-907e96bef88e	533	1.0	43.521	8.165%	7.616	2.484%	0.03903	1.0
0292a46f-a282-4b7f-a7d6-ac55cc7324fb	464	1.0	24.983	5.384%	5.403	1.694%	0.02955	1.0
02c6a893-49c5-49d1-8eb1-195021e70d52	603	0.999	82.425	13.669%	13.793	4.41%	0.06608	0.999
02c97e2b-914e-4afc-bf50-78f0cfbfa67b	724	0.998	129.609	17.902%	20.743	7.052%	0.07793	0.998
02e5c36f-5bec-45e2-a048-875653b85ca1	775	0.997	140.596	18.141%	24.008	7.872%	0.08956	0.997
030695f6-c623-11e3-bf01-24c6515278c0	883	0.997	136.22	15.427%	22.046	7.167%	0.07593	0.997
031962d6-fc7d-4c6c-9d47-ffa45997b249	487	1.0	29.685	6.095%	5.386	1.655%	0.03694	1.0
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	605	0.998	102.077	16.872%	19.128	6.113%	0.06962	0.998
0363fe2c-d765-450e-8b1a-d13a23d9af2a	476	1.0	30.443	6.396%	5.485	1.677%	0.0465	1.0
0385961e-ea99-40b2-ad79-6872bc30d8a1	479	1.0	29.667	6.194%	6.301	1.983%	0.02966	1.0
03ad38a6-0902-4aaa-84a3-91ea88fa9883	518	1.0	34.242	6.61%	5.902	1.878%	0.04529	1.0
03b5268e-881e-49e7-824f-170c3fc8b11b	631	0.998	92.209	14.613%	16.907	5.562%	0.05361	0.998
03c3c692-8a86-4843-85ae-e045f0fa6f88	1705	0.992	251.659	14.76%	45.644	12.79%	0.03896	0.988
03c88506-d72e-4a44-a34e-a7f0564f1799	666	1.0	59.767	8.974%	9.703	3.118%	0.04762	0.999
03ced0ce-186a-4349-8d98-572c2bc90382	1711	0.995	204.641	11.96%	36.696	9.811%	0.03663	0.993
03cff38d-7e29-4409-a508-749bddb1b3df	1419	0.998	149.349	10.525%	23.426	6.804%	0.0316	0.997
041e3b42-c623-11e3-bf01-24c6515278c0	767	0.999	90.026	11.737%	15.666	5.159%	0.05106	0.999
04339769-517c-448d-a7ca-951f83608c60	697	0.997	109.333	15.686%	22.9	7.36%	0.1065	0.997
