Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0009b464-b376-4fbc-8a56-da538269a02f	2673	0.986	593.836	22.216%	101.485	16.95%	0.08384	0.981
003819bc-c415-4e76-887c-931d60ed39e7	467	1.0	26.422	5.658%	5.822	1.825%	0.03092	1.0
0040b1b6-b07a-4b6e-90ef-133523eaf412	659	0.999	100.133	15.195%	16.712	5.561%	0.05926	0.998
00493087-9d9d-40ca-86d5-936f1b951c93	493	1.0	35.422	7.185%	5.886	1.867%	0.06546	1.0
00508f2b-36bf-44fc-b66b-97e1f3e40bfa	858	0.994	199.056	23.2%	36.171	11.103%	0.15045	0.993
005794f1-5a87-45b5-9811-83ddf6924568	486	1.0	34.882	7.177%	7.315	2.281%	0.05669	1.0
005e85a3-3571-462d-8dc9-2babfc7ace21	522	1.0	58.402	11.188%	11.465	3.675%	0.06459	1.0
007aab66-2f07-459d-8952-3041d6ea24a8	461	1.0	21.818	4.733%	4.68	1.462%	0.03076	1.0
008aef39-0c97-48ce-9dfd-f12d67116c59	825	0.996	171.612	20.801%	30.399	9.121%	0.11653	0.996
008bad10-d41b-4bbb-86fa-9976ecea46b1	723	0.999	102.526	14.181%	16.941	5.543%	0.07393	0.999
00aa769d-622c-433e-8a8a-63fb5c41ea42	471	1.0	40.347	8.566%	8.019	2.524%	0.0417	1.0
00b9d0e6-69dc-4345-bffd-ce32880c8eef	486	1.0	28.264	5.816%	4.914	1.516%	0.03319	1.0
00bf0350-8c7c-4b9e-8143-13ea2dc1122f	527	1.0	50.51	9.584%	8.934	2.782%	0.07194	1.0
00c27940-c623-11e3-bf01-24c6515278c0	611	0.999	76.349	12.496%	16.294	5.205%	0.07915	0.999
00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7	765	0.985	257.662	33.681%	55.914	18.336%	0.16166	0.983
00db4dc2-3ec7-4ff9-9233-d69c8c8a607f	1982	0.988	457.242	23.07%	77.344	16.531%	0.07391	0.985
01658141-8398-4585-9f0f-8355dd9b0604	2422	0.983	506.154	20.898%	95.013	18.403%	0.09274	0.977
0168a2a6-c3af-4d58-a51c-d33f0fc7876d	517	1.0	42.999	8.317%	7.291	2.277%	0.05201	1.0
0176cf1d-0760-4769-a493-277f4bb7585e	975	0.991	229.275	23.515%	43.603	13.498%	0.13889	0.99
0192d529-7340-45d8-a5f0-249cbb11ca19	736	0.999	108.016	14.676%	16.907	5.4%	0.07543	0.998
01b0848c-ae36-4ade-a3da-d297b003c99f	2012	0.99	334.293	16.615%	63.219	14.378%	0.06306	0.986
01c8e465-2b4e-4519-bdef-c3ac06b43eeb	521	1.0	49.167	9.437%	8.244	2.582%	0.05716	1.0
01dc6872-c623-11e3-bf01-24c6515278c0	672	0.996	137.002	20.387%	25.994	8.376%	0.11181	0.996
01df36af-3617-40fc-9892-f54ce433cf71	1700	0.99	346.757	20.397%	57.733	14.17%	0.07417	0.988
02078f77-2b35-4fa3-ab02-2c017181295e	461	1.0	22.381	4.855%	5.646	1.764%	0.02883	1.0
020fab36-c7de-4933-b2bf-dc7b019a1326	1718	0.973	481.696	28.038%	94.333	23.73%	0.09722	0.965
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	1392	0.963	357.286	25.667%	94.85	27.081%	0.12717	0.953
02706819-bcab-4c49-a569-a4a8c60db1c0	474	1.0	22.819	4.814%	5.151	1.578%	0.02312	1.0
02917220-6a7a-46a1-8656-907e96bef88e	533	1.0	58.662	11.006%	10.104	3.295%	0.05169	1.0
0292a46f-a282-4b7f-a7d6-ac55cc7324fb	464	1.0	24.494	5.279%	5.664	1.776%	0.03646	1.0
02c6a893-49c5-49d1-8eb1-195021e70d52	603	0.999	81.848	13.573%	14.787	4.728%	0.08472	0.999
02c97e2b-914e-4afc-bf50-78f0cfbfa67b	724	0.995	172.53	23.83%	28.684	9.752%	0.11457	0.995
02e5c36f-5bec-45e2-a048-875653b85ca1	775	0.996	173.645	22.406%	29.227	9.583%	0.12343	0.995
030695f6-c623-11e3-bf01-24c6515278c0	883	0.994	184.979	20.949%	33.041	10.741%	0.10483	0.994
031962d6-fc7d-4c6c-9d47-ffa45997b249	487	1.0	35.677	7.326%	6.999	2.151%	0.04678	1.0
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	605	0.996	125.09	20.676%	27.673	8.844%	0.11508	0.996
0363fe2c-d765-450e-8b1a-d13a23d9af2a	476	1.0	35.157	7.386%	7.678	2.347%	0.05815	1.0
0385961e-ea99-40b2-ad79-6872bc30d8a1	479	1.0	45.113	9.418%	9.166	2.884%	0.0482	1.0
03ad38a6-0902-4aaa-84a3-91ea88fa9883	518	1.0	48.375	9.339%	8.591	2.733%	0.06081	1.0
03b5268e-881e-49e7-824f-170c3fc8b11b	631	0.997	132.19	20.949%	24.501	8.061%	0.08808	0.997
03c3c692-8a86-4843-85ae-e045f0fa6f88	1705	0.985	327.233	19.193%	61.807	17.319%	0.055	0.979
03c88506-d72e-4a44-a34e-a7f0564f1799	666	0.999	81.263	12.202%	13.378	4.299%	0.06197	0.999
03ced0ce-186a-4349-8d98-572c2bc90382	1711	0.991	294.616	17.219%	50.291	13.446%	0.05538	0.988
03cff38d-7e29-4409-a508-749bddb1b3df	1419	0.989	305.201	21.508%	51.57	14.979%	0.06388	0.986
041e3b42-c623-11e3-bf01-24c6515278c0	767	0.997	128.673	16.776%	26.192	8.625%	0.08364	0.996
04339769-517c-448d-a7ca-951f83608c60	697	0.997	136.056	19.52%	25.304	8.133%	0.12196	0.997
