Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
11473a98-d953-45f9-abf5-709b68a4bae8	531	0.999	78.069	14.702%	15.66	5.167%	0.07845	0.999
1157a548-6770-4c89-a84c-bcf6f0e96ea8	509	1.0	60.466	11.879%	12.167	3.915%	0.10255	1.0
1168944c-5451-4a18-8758-88bf5723bdd9	701	0.998	119.643	17.067%	22.058	7.452%	0.08603	0.997
1193a9c4-5aab-4cd7-a690-60c96bd1172d	484	0.999	83.191	17.188%	31.917	10.11%	1000.0	0.999
11ae45fb-05f6-425a-9295-d50d13407006	455	1.0	19.817	4.355%	6.513	2.021%	0.0156	1.0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	2029	0.988	435.752	21.476%	86.524	16.03%	0.1002	0.985
122bf0a9-8052-49da-a9d7-0e5de9ab7032	507	1.0	44.638	8.804%	7.843	2.438%	0.04493	1.0
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	836	0.996	147.409	17.633%	24.816	8.571%	0.07917	0.996
124d5b04-4588-44c3-9c00-61e064cf1bdb	902	0.994	190.406	21.109%	31.765	10.744%	0.10138	0.993
126ee433-d345-4cac-882a-c91831a24690	969	0.991	221.777	22.887%	41.357	13.35%	0.10235	0.99
127b0f7d-d24e-48b7-ac25-d3f14a43952d	1224	0.991	239.566	19.572%	47.016	13.635%	0.06237	0.99
12874085-a596-41ae-b4cd-817cb1ebb278	1798	0.981	460.784	25.628%	83.223	19.291%	0.13222	0.976
1292e13b-d7c6-447b-a227-9a8113215580	1478	0.99	277.657	18.786%	50.706	14.339%	0.06666	0.987
129459c1-38be-45da-bb87-18848c97c544	926	0.997	142.511	15.39%	24.215	7.781%	0.0721	0.997
1295947c-c623-11e3-bf01-24c6515278c0	506	1.0	48.54	9.593%	11.041	3.446%	0.05392	1.0
129d2c6c-6688-4b29-bfa7-8df3fe77b25a	461	1.0	29.596	6.42%	10.949	3.42%	1000.0	1.0
129de5b2-d9b0-4762-9ef8-72d98231fb50	1048	0.997	172.724	16.481%	26.212	8.242%	0.05835	0.996
12ae2ba1-9484-47fe-8a3f-bba94a6abe0c	473	0.999	63.05	13.33%	22.91	7.144%	1000.0	0.999
12d7121a-0345-4808-a819-09d6e3227bd5	501	0.997	85.969	17.159%	22.973	7.096%	0.13719	0.997
12f038e1-00af-4c64-a2e0-9e63323492ef	1493	0.979	323.938	21.697%	72.371	20.466%	0.10245	0.973
12f1ae2f-2666-45be-9742-f502d212373d	622	0.999	86.491	13.905%	15.925	5.317%	0.06745	0.999
131332b2-ff51-4bd7-a626-aff2ecea6135	613	0.999	85.189	13.897%	14.204	4.554%	0.0738	0.999
