Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
0009b464-b376-4fbc-8a56-da538269a02f	2673	0.988	546.609	20.449%	94.252	15.742%	0.04798	0.983
003819bc-c415-4e76-887c-931d60ed39e7	467	0.999	52.105	11.157%	12.249	3.84%	0.04594	0.999
0040b1b6-b07a-4b6e-90ef-133523eaf412	659	0.995	167.566	25.427%	31.539	10.494%	0.10131	0.995
00493087-9d9d-40ca-86d5-936f1b951c93	493	0.999	57.84	11.732%	10.954	3.475%	0.06377	0.999
00508f2b-36bf-44fc-b66b-97e1f3e40bfa	858	0.988	237.344	27.662%	51.214	15.72%	0.17049	0.987
005794f1-5a87-45b5-9811-83ddf6924568	486	0.999	71.719	14.757%	15.249	4.756%	0.09733	0.999
005e85a3-3571-462d-8dc9-2babfc7ace21	522	0.999	67.85	12.998%	12.41	3.978%	0.07562	0.999
007aab66-2f07-459d-8952-3041d6ea24a8	461	0.999	52.643	11.419%	12.729	3.977%	0.05163	0.999
008aef39-0c97-48ce-9dfd-f12d67116c59	825	0.991	233.381	28.289%	46.338	13.903%	0.14265	0.99
008bad10-d41b-4bbb-86fa-9976ecea46b1	723	0.998	117.07	16.192%	21.547	7.051%	0.08313	0.997
00aa769d-622c-433e-8a8a-63fb5c41ea42	471	1.0	44.203	9.385%	8.988	2.829%	0.04877	1.0
00b9d0e6-69dc-4345-bffd-ce32880c8eef	486	0.999	54.033	11.118%	11.836	3.651%	0.04609	0.999
00bf0350-8c7c-4b9e-8143-13ea2dc1122f	527	0.999	71.972	13.657%	13.891	4.326%	0.0857	0.999
00c27940-c623-11e3-bf01-24c6515278c0	611	0.998	104.933	17.174%	20.301	6.485%	0.1069	0.998
00db1b95-8ca3-4cc4-bb46-6b8c8019a7c7	765	0.984	267.308	34.942%	55.974	18.355%	0.1717	0.982
00db4dc2-3ec7-4ff9-9233-d69c8c8a607f	1982	0.986	476.181	24.025%	78.577	16.794%	0.08248	0.983
01658141-8398-4585-9f0f-8355dd9b0604	2422	0.982	520.726	21.5%	96.826	18.754%	0.09194	0.976
0168a2a6-c3af-4d58-a51c-d33f0fc7876d	517	1.0	57.767	11.174%	10.391	3.245%	0.06175	0.999
0176cf1d-0760-4769-a493-277f4bb7585e	975	0.99	232.847	23.882%	45.089	13.958%	0.13704	0.989
0192d529-7340-45d8-a5f0-249cbb11ca19	736	0.996	140.604	19.104%	28.767	9.188%	0.09252	0.996
01b0848c-ae36-4ade-a3da-d297b003c99f	2012	0.987	394.881	19.626%	69.942	15.907%	0.07025	0.983
01c8e465-2b4e-4519-bdef-c3ac06b43eeb	521	0.999	60.009	11.518%	11.112	3.48%	0.06299	0.999
01dc6872-c623-11e3-bf01-24c6515278c0	672	0.995	158.883	23.643%	30.804	9.926%	0.13809	0.995
01df36af-3617-40fc-9892-f54ce433cf71	1700	0.988	374.622	22.037%	63.273	15.53%	0.06312	0.985
02078f77-2b35-4fa3-ab02-2c017181295e	461	0.999	52.193	11.322%	13.349	4.17%	0.05133	0.999
020fab36-c7de-4933-b2bf-dc7b019a1326	1718	0.97	488.237	28.419%	96.917	24.38%	0.11244	0.961
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	1392	0.941	527.705	37.91%	118.645	33.875%	0.17877	0.926
02706819-bcab-4c49-a569-a4a8c60db1c0	474	0.999	53.216	11.227%	13.582	4.161%	0.0464	0.999
02917220-6a7a-46a1-8656-907e96bef88e	533	0.999	60.725	11.393%	10.865	3.543%	0.05728	0.999
0292a46f-a282-4b7f-a7d6-ac55cc7324fb	464	0.999	51.267	11.049%	12.244	3.838%	0.04904	0.999
02c6a893-49c5-49d1-8eb1-195021e70d52	603	0.999	85.47	14.174%	16.423	5.251%	0.08004	0.999
02c97e2b-914e-4afc-bf50-78f0cfbfa67b	724	0.995	180.067	24.871%	30.642	10.418%	0.12595	0.994
02e5c36f-5bec-45e2-a048-875653b85ca1	775	0.996	169.256	21.839%	28.394	9.31%	0.1219	0.995
030695f6-c623-11e3-bf01-24c6515278c0	883	0.991	227.435	25.757%	41.025	13.337%	0.12512	0.99
031962d6-fc7d-4c6c-9d47-ffa45997b249	487	0.999	64.557	13.256%	14.694	4.516%	0.06115	0.999
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	605	0.996	133.129	22.005%	29.232	9.343%	0.12867	0.995
0363fe2c-d765-450e-8b1a-d13a23d9af2a	476	0.999	64.484	13.547%	14.518	4.438%	0.07327	0.999
0385961e-ea99-40b2-ad79-6872bc30d8a1	479	0.999	54.037	11.281%	11.837	3.724%	0.05905	0.999
03ad38a6-0902-4aaa-84a3-91ea88fa9883	518	0.999	66.448	12.828%	11.244	3.577%	0.07494	0.999
03b5268e-881e-49e7-824f-170c3fc8b11b	631	0.995	174.178	27.603%	31.56	10.383%	0.12137	0.995
03c3c692-8a86-4843-85ae-e045f0fa6f88	1705	0.985	315.717	18.517%	61.428	17.212%	0.057	0.979
03c88506-d72e-4a44-a34e-a7f0564f1799	666	0.998	113.595	17.056%	21.514	6.914%	0.06886	0.997
03ced0ce-186a-4349-8d98-572c2bc90382	1711	0.989	342.964	20.045%	55.853	14.933%	0.06406	0.985
03cff38d-7e29-4409-a508-749bddb1b3df	1419	0.984	369.914	26.069%	61.725	17.929%	0.07329	0.98
041e3b42-c623-11e3-bf01-24c6515278c0	767	0.996	152.715	19.911%	29.323	9.656%	0.09703	0.995
04339769-517c-448d-a7ca-951f83608c60	697	0.996	149.502	21.449%	28.052	9.016%	0.14468	0.996
0448206f-3ade-4087-b1a9-4fb2d14e1367	3796	0.983	837.032	22.05%	163.196	18.214%	0.06683	0.979
046d7386-95c8-4501-9e55-c85bec272a7a	1187	0.982	318.952	26.87%	70.106	19.404%	0.10823	0.979
047f9e4d-86b5-4943-aef5-68199bf29e8c	985	0.993	222.057	22.544%	37.46	12.124%	0.09832	0.992
04aa6b77-8074-480c-872e-a1a47afa5314	883	0.986	251.142	28.442%	48.649	16.495%	0.16953	0.985
04b570c2-3224-4e9b-81cc-089b4a7ff07a	486	0.999	53.665	11.042%	11.811	3.644%	0.05219	0.999
04b9837e-9ab5-4eb9-9a9c-ef49e3a62662	568	0.996	132.382	23.307%	28.418	9.262%	0.10011	0.996
04c09376-8756-41d9-bbca-f464170a8cfb	986	0.988	263.893	26.764%	50.187	15.386%	0.18967	0.987
04db8bef-8777-48ac-bc2e-3c9acb103f48	489	0.999	62.824	12.847%	11.291	3.593%	0.06586	0.999
05070acd-3ec1-44bb-9c32-26d3a483a72a	748	0.993	186.35	24.913%	36.622	11.98%	0.13761	0.992
051cb117-16fd-459e-81e5-002eca2b7eea	481	0.998	82.908	17.237%	20.768	6.5%	0.10146	0.998
052015bc-8c24-467c-8ff7-9e0dc4ad39fd	702	0.997	149.016	21.227%	26.289	8.785%	0.09656	0.996
052665d1-ab75-4f40-be5a-b88154c8beed	1860	0.962	579.971	31.181%	116.291	27.174%	0.15128	0.951
05486349-24a4-4931-bf5f-c9fefe369af2	611	0.998	88.601	14.501%	19.032	6.041%	0.0912	0.998
0554ffe5-31f7-43f5-8372-2b73c9cf3527	523	0.999	66.713	12.756%	13.778	4.323%	0.05875	0.999
05616329-e7ba-4efd-87b1-d79cd0f7af3d	610	0.998	109.09	17.884%	21.127	6.834%	0.08977	0.998
0567d3e6-6278-4d0a-81ae-c084d73c6dd3	455	0.999	59.985	13.184%	15.331	4.757%	0.06726	0.999
05780d48-80e7-4d70-b00c-081f8a9519f2	593	0.999	74.847	12.622%	11.545	3.806%	0.06429	0.999
05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	464	0.999	49.863	10.746%	12.297	3.843%	0.04923	0.999
05da3161-1444-4188-914d-19762de3a443	471	0.999	54.375	11.545%	13.977	4.269%	0.05412	0.999
06018aae-1107-4899-bd24-14e6b1f94709	461	0.999	52.193	11.322%	13.349	4.17%	0.05133	0.999
0609b182-0396-4755-b463-10f949c5b8bb	490	1.0	54.17	11.055%	12.239	3.905%	0.05366	1.0
0624eb1d-3aff-4037-a3c5-fc363a9edd02	472	1.0	41.93	8.883%	8.562	2.696%	0.04377	1.0
062e96d4-c623-11e3-bf01-24c6515278c0	738	0.997	136.88	18.547%	25.044	8.154%	0.09583	0.996
063cfacf-9933-4a2d-8921-0aeb76e12779	489	0.999	60.728	12.419%	12.103	3.816%	0.06754	0.999
0664753b-7566-41e0-8006-7009c6735406	1373	0.976	446.973	32.554%	91.08	22.776%	0.11758	0.973
068f4f69-d2fe-4f25-912e-ca7d4623efb6	544	1.0	44.305	8.144%	6.988	2.201%	0.0454	1.0
06dad93a-4b67-49b3-8fa5-f2546e22bae7	967	0.995	188.774	19.522%	31.345	10.3%	0.09225	0.994
06ecd127-6c24-422d-a7fb-bf5aee1b8b7b	685	0.997	119.772	17.485%	22.663	7.537%	0.1171	0.997
072f4146-c623-11e3-bf01-24c6515278c0	489	0.999	53.496	10.94%	11.71	3.634%	0.04557	0.999
074fd614-5d9c-4bcc-96ad-351aa14387e3	531	0.999	65.585	12.351%	10.719	3.481%	0.0667	0.999
07531318-87e8-4db8-aa61-9b93597d063b	574	0.999	88.598	15.435%	15.261	4.827%	0.08919	0.999
075fc96d-6742-4ef3-9369-482592ad3a2f	3758	0.951	1280.008	34.061%	256.409	30.971%	0.15617	0.933
07835447-5d7e-4828-80fd-89b063989c9a	671	0.996	116.334	17.337%	26.012	8.494%	0.13544	0.996
079bcb09-a075-4313-9a3e-dd67734a8c5d	848	0.992	227.696	26.851%	37.492	12.617%	0.11693	0.991
07a7c634-bd9a-4fc2-b9fe-87b060ec3d1f	557	0.998	94.249	16.921%	20.452	6.4%	0.12581	0.998
07b5141f-ac79-439b-883b-b0183bbe7ff5	911	0.988	240.769	26.429%	46.737	15.783%	0.08841	0.986
07d20658-3db4-47e7-877b-66536266edfc	726	0.996	134.842	18.573%	26.93	8.878%	0.07266	0.996
07e0e938-f61f-477a-92a2-5b7e74b78943	782	0.994	186.469	23.845%	34.494	11.329%	0.09013	0.993
07f16397-71bb-4594-ad4d-caa7d2baeabd	752	0.995	188.179	25.024%	37.36	11.79%	0.11986	0.994
080ecc31-756a-4a1b-a51e-d632ac8219f7	1484	0.957	516.207	34.785%	107.312	29.05%	0.16358	0.946
08227616-02a5-46e8-9db1-f2d1d691ab23	1217	0.987	299.479	24.608%	49.717	16.244%	0.07476	0.984
0831e45e-c623-11e3-bf01-24c6515278c0	730	0.996	167.494	22.944%	28.976	9.693%	0.09618	0.996
089be98d-c3c9-4fb4-aef2-7a8578a91d51	741	0.995	179.302	24.197%	32.194	10.564%	0.12153	0.995
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	836	0.994	192.395	23.014%	33.862	10.75%	0.193	0.994
08b5d0e4-4661-460e-a9f7-f2e687414711	701	0.983	245.335	34.998%	56.4	18.191%	0.18216	0.982
08d2a566-8407-4e9b-836c-bf5e1e9f85b2	477	0.999	56.21	11.784%	12.862	3.943%	0.05199	0.999
08e1d976-6c39-428e-a4c2-f655b675683e	508	0.999	60.37	11.884%	11.644	3.624%	0.0552	0.999
08f7812b-0d74-42ba-985b-d0a027e8a80c	480	0.999	50.759	10.575%	12.45	3.827%	0.04723	0.999
09497b9b-6fca-48cb-af97-161a3e434a51	5123	0.968	1330.796	25.977%	278.857	25.439%	0.06648	0.957
09508a0d-ebe0-4fa1-b7b2-1710814181cd	6205	0.884	2937.548	47.342%	712.72	47.267%	1000.0	0.851
09537dce-c797-4b60-962a-d4c3cd6ab00a	475	0.999	65.342	13.756%	15.575	4.888%	0.07233	0.999
0972bfcf-c6c6-48cc-b820-cdfa6279a4f3	1421	0.981	309.79	21.801%	70.578	19.567%	0.10594	0.976
097a7d36-905b-72be-e050-11ac0d482c9a	595	0.997	132.852	22.328%	24.973	8.257%	0.14507	0.997
0980e7fd-051d-45e9-9ca6-2baf073da4e8	523	1.0	50.502	9.656%	9.138	2.872%	0.05409	1.0
09bc8542-4ea1-4599-91b3-d606425b37e2	1840	0.986	404.794	22.0%	70.168	17.055%	0.09088	0.981
09cb8bc5-13ac-44ac-9b7d-6de143373570	933	0.989	233.31	25.006%	45.894	14.912%	0.11229	0.988
09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523	933	0.982	342.196	36.677%	69.704	21.056%	0.17137	0.981
0a6be23a-d5a0-4e95-ada2-a61b2b5d9485	583	0.999	101.006	17.325%	17.445	5.756%	0.07904	0.999
0a9c9db0-c623-11e3-bf01-24c6515278c0	642	0.996	137.344	21.393%	25.946	8.672%	0.08723	0.996
0ab4d782-9a50-48b9-96e4-6ce42b2ea034	619	0.999	99.723	16.11%	18.304	5.87%	0.09385	0.998
0ae2193f-0d68-485a-b8c2-7568cbcce33e	546	0.999	73.184	13.404%	12.983	4.178%	0.0805	0.999
0b19bee7-5281-4915-9d98-c20eb3e84ecf	987	0.99	256.005	25.938%	44.593	14.191%	0.10553	0.989
0b29c893-03bf-4131-b192-c14a2788d411	579	0.996	117.274	20.255%	27.6	8.745%	0.10287	0.996
0b6cd7df-6970-4d60-b7b5-85002a7d8781	486	0.999	54.885	11.293%	12.041	3.706%	0.05765	0.999
0b811c6a-8f05-44bd-ac33-fb720d189e71	473	0.999	59.767	12.636%	14.043	4.291%	0.06733	0.999
0ba8f2e2-935a-4123-86aa-6e7f5de85bf4	475	0.999	49.62	10.446%	10.743	3.391%	0.05526	0.999
0bafd9ae-64b3-492d-a6fd-12aa8edefcbe	576	0.999	80.724	14.015%	15.071	4.715%	0.09831	0.999
0bbc7ede-5022-4084-925c-d65baaf7abc2	1283	0.987	292.227	22.777%	51.085	15.865%	0.08823	0.984
0bd3a230-531e-44aa-9999-b8ed8da0176b	624	0.998	139.481	22.353%	29.606	9.64%	0.09528	0.998
0be08326-c623-11e3-bf01-24c6515278c0	641	0.997	123.193	19.219%	24.33	8.083%	0.07463	0.997
0bfd1043-5142-3662-e050-11ac0c486501	1246	0.993	231.765	18.601%	39.097	11.659%	0.05939	0.992
0bfd1043-70fb-d2dc-e050-11ac0c4860cb	1124	0.994	221.922	19.744%	36.795	11.445%	0.06578	0.993
0bfd1043-7343-fdd0-e050-11ac0c484cab	2040	0.974	504.263	24.719%	95.93	22.661%	0.06532	0.964
0bfd1043-7344-fdd0-e050-11ac0c484cab	4052	0.975	1158.264	28.585%	259.053	22.716%	0.07937	0.971
0bfd1043-7346-fdd0-e050-11ac0c484cab	908	0.987	234.643	25.842%	48.835	16.008%	0.09452	0.985
0bfd1043-7ebf-aaec-e050-11ac0c482f39	2094	0.976	583.001	27.841%	112.578	22.169%	0.10538	0.969
0bfd1043-7ec1-aaec-e050-11ac0c482f39	1727	0.985	368.125	21.316%	75.017	17.017%	0.09376	0.982
0bfd1043-7ed6-9ccc-e050-11ac0c481957	887	0.981	286.689	32.321%	60.126	19.391%	0.14102	0.979
0bfd1043-816e-e3e4-e050-11ac0c4860c5	3624	0.975	998.217	27.545%	232.163	22.932%	0.08112	0.97
0bfd1043-8170-e3e4-e050-11ac0c4860c5	1530	0.989	306.813	20.053%	52.761	14.751%	0.04984	0.986
0bfd1043-8172-e3e4-e050-11ac0c4860c5	1339	0.993	229.078	17.108%	38.526	11.941%	0.04093	0.991
0bfd1043-8173-e3e4-e050-11ac0c4860c5	1389	0.994	234.707	16.898%	37.364	11.404%	0.03878	0.992
0bfd1043-8175-e3e4-e050-11ac0c4860c5	1340	0.994	243.438	18.167%	36.057	11.209%	0.05387	0.992
0bfd1043-8177-e3e4-e050-11ac0c4860c5	704	0.996	141.042	20.034%	25.482	8.534%	0.11142	0.996
