Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
03b5268e-881e-49e7-824f-170c3fc8b11b	631	0.995	181.82	28.815%	33.742	11.101%	0.12128	0.994
03c3c692-8a86-4843-85ae-e045f0fa6f88	1705	0.977	414.258	24.297%	76.669	21.483%	0.06975	0.968
03c88506-d72e-4a44-a34e-a7f0564f1799	666	0.998	109.826	16.49%	21.575	6.933%	0.06814	0.997
03ced0ce-186a-4349-8d98-572c2bc90382	1711	0.977	474.044	27.706%	79.96	21.379%	0.09828	0.969
03cff38d-7e29-4409-a508-749bddb1b3df	1419	0.974	459.887	32.409%	78.88	22.911%	0.10944	0.966
041e3b42-c623-11e3-bf01-24c6515278c0	767	0.995	158.081	20.61%	29.712	9.784%	0.10076	0.995
04339769-517c-448d-a7ca-951f83608c60	697	0.993	199.382	28.606%	36.901	11.86%	0.22309	0.993
0448206f-3ade-4087-b1a9-4fb2d14e1367	3796	0.96	1363.99	35.932%	265.644	29.648%	0.10672	0.951
046d7386-95c8-4501-9e55-c85bec272a7a	1187	0.976	377.95	31.841%	82.998	22.973%	0.13348	0.972
047f9e4d-86b5-4943-aef5-68199bf29e8c	985	0.991	252.147	25.599%	42.021	13.6%	0.1072	0.99
04aa6b77-8074-480c-872e-a1a47afa5314	883	0.983	277.228	31.396%	54.619	18.52%	0.11974	0.981
04b570c2-3224-4e9b-81cc-089b4a7ff07a	486	0.999	59.497	12.242%	15.172	4.681%	0.04667	0.999
04b9837e-9ab5-4eb9-9a9c-ef49e3a62662	568	0.994	156.423	27.539%	34.104	11.115%	0.14497	0.994
04c09376-8756-41d9-bbca-f464170a8cfb	986	0.986	290.07	29.419%	55.825	17.115%	0.13183	0.984
04db8bef-8777-48ac-bc2e-3c9acb103f48	489	0.999	74.267	15.188%	13.625	4.336%	0.07981	0.999
05070acd-3ec1-44bb-9c32-26d3a483a72a	748	0.993	185.741	24.832%	36.128	11.819%	0.13954	0.993
051cb117-16fd-459e-81e5-002eca2b7eea	481	0.998	90.945	18.907%	22.66	7.092%	0.11842	0.998
052015bc-8c24-467c-8ff7-9e0dc4ad39fd	702	0.996	150.832	21.486%	27.009	9.026%	0.0986	0.996
052665d1-ab75-4f40-be5a-b88154c8beed	1860	0.952	645.667	34.713%	132.654	30.997%	0.15968	0.937
05486349-24a4-4931-bf5f-c9fefe369af2	611	0.998	104.565	17.114%	20.779	6.596%	0.09452	0.998
0554ffe5-31f7-43f5-8372-2b73c9cf3527	523	0.999	89.104	17.037%	17.938	5.628%	0.08599	0.999
05616329-e7ba-4efd-87b1-d79cd0f7af3d	610	0.998	96.641	15.843%	18.734	6.06%	0.08443	0.998
0567d3e6-6278-4d0a-81ae-c084d73c6dd3	455	0.999	61.446	13.505%	17.161	5.325%	0.06073	0.999
05780d48-80e7-4d70-b00c-081f8a9519f2	593	0.999	74.817	12.617%	12.08	3.983%	0.06243	0.999
05c487aa-72d8-42e6-aa2b-b9b5ce273f5c	464	0.999	58.693	12.649%	15.705	4.908%	0.04981	0.999
05da3161-1444-4188-914d-19762de3a443	471	0.999	61.032	12.958%	17.026	5.201%	0.04851	0.999
06018aae-1107-4899-bd24-14e6b1f94709	461	0.999	60.783	13.185%	15.955	4.984%	0.05248	0.999
0609b182-0396-4755-b463-10f949c5b8bb	490	0.999	57.603	11.756%	12.932	4.127%	0.05678	0.999
0624eb1d-3aff-4037-a3c5-fc363a9edd02	472	1.0	46.446	9.84%	10.561	3.325%	0.04372	0.999
062e96d4-c623-11e3-bf01-24c6515278c0	738	0.997	137.917	18.688%	25.02	8.146%	0.09447	0.996
063cfacf-9933-4a2d-8921-0aeb76e12779	489	0.999	69.474	14.207%	14.05	4.43%	0.07165	0.999
0664753b-7566-41e0-8006-7009c6735406	1373	0.97	468.827	34.146%	104.493	26.131%	0.12893	0.966
068f4f69-d2fe-4f25-912e-ca7d4623efb6	544	1.0	55.587	10.218%	9.253	2.914%	0.0448	1.0
06dad93a-4b67-49b3-8fa5-f2546e22bae7	967	0.995	185.479	19.181%	31.172	10.243%	0.0919	0.994
06ecd127-6c24-422d-a7fb-bf5aee1b8b7b	685	0.997	129.474	18.901%	23.524	7.824%	0.12376	0.997
072f4146-c623-11e3-bf01-24c6515278c0	489	0.999	60.106	12.292%	15.332	4.758%	0.04465	0.999
074fd614-5d9c-4bcc-96ad-351aa14387e3	531	0.999	67.467	12.706%	11.454	3.719%	0.06513	0.999
07531318-87e8-4db8-aa61-9b93597d063b	574	0.999	99.004	17.248%	17.624	5.574%	0.09568	0.999
075fc96d-6742-4ef3-9369-482592ad3a2f	3758	0.858	2193.493	58.369%	425.709	51.42%	0.30288	0.804
07835447-5d7e-4828-80fd-89b063989c9a	671	0.996	120.476	17.955%	26.567	8.675%	0.13181	0.996
079bcb09-a075-4313-9a3e-dd67734a8c5d	848	0.991	243.817	28.752%	40.806	13.733%	0.12243	0.99
07a7c634-bd9a-4fc2-b9fe-87b060ec3d1f	557	0.996	148.631	26.684%	28.143	8.806%	0.16503	0.996
07b5141f-ac79-439b-883b-b0183bbe7ff5	911	0.99	218.572	23.993%	42.386	14.314%	0.11507	0.988
07d20658-3db4-47e7-877b-66536266edfc	726	0.996	129.315	17.812%	26.105	8.606%	0.07308	0.996
07e0e938-f61f-477a-92a2-5b7e74b78943	782	0.994	185.128	23.674%	34.646	11.379%	0.09544	0.993
07f16397-71bb-4594-ad4d-caa7d2baeabd	752	0.992	239.035	31.787%	48.137	15.191%	0.15354	0.991
080ecc31-756a-4a1b-a51e-d632ac8219f7	1484	0.956	504.342	33.985%	109.106	29.535%	0.16073	0.945
08227616-02a5-46e8-9db1-f2d1d691ab23	1217	0.978	342.714	28.161%	64.575	21.099%	0.10638	0.972
0831e45e-c623-11e3-bf01-24c6515278c0	730	0.996	159.197	21.808%	26.979	9.025%	0.09156	0.996
089be98d-c3c9-4fb4-aef2-7a8578a91d51	741	0.995	178.517	24.091%	33.021	10.836%	0.13609	0.995
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	836	0.993	216.298	25.873%	39.649	12.587%	0.2268	0.992
08b5d0e4-4661-460e-a9f7-f2e687414711	701	0.981	259.332	36.995%	60.304	19.45%	0.20919	0.98
08d2a566-8407-4e9b-836c-bf5e1e9f85b2	477	0.999	62.491	13.101%	15.898	4.874%	0.04812	0.999
08e1d976-6c39-428e-a4c2-f655b675683e	508	0.999	75.986	14.958%	16.06	4.998%	0.06525	0.999
08f7812b-0d74-42ba-985b-d0a027e8a80c	480	0.999	58.239	12.133%	15.844	4.87%	0.04475	0.999
09497b9b-6fca-48cb-af97-161a3e434a51	5123	0.961	1431.267	27.938%	304.065	27.738%	0.06615	0.947
09508a0d-ebe0-4fa1-b7b2-1710814181cd	6205	0.899	2723.133	43.886%	669.594	44.407%	1000.0	0.872
09537dce-c797-4b60-962a-d4c3cd6ab00a	475	0.999	71.028	14.953%	18.06	5.668%	0.0673	0.999
0972bfcf-c6c6-48cc-b820-cdfa6279a4f3	1421	0.978	372.466	26.212%	77.992	21.622%	0.11441	0.972
097a7d36-905b-72be-e050-11ac0d482c9a	595	0.997	137.451	23.101%	25.935	8.575%	0.14215	0.997
0980e7fd-051d-45e9-9ca6-2baf073da4e8	523	1.0	51.849	9.914%	9.618	3.023%	0.0526	1.0
09bc8542-4ea1-4599-91b3-d606425b37e2	1840	0.984	435.573	23.672%	76.218	18.525%	0.09536	0.979
09cb8bc5-13ac-44ac-9b7d-6de143373570	933	0.988	239.412	25.66%	47.642	15.48%	0.11554	0.987
09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523	933	0.977	372.605	39.936%	80.381	24.282%	0.18843	0.975
0a6be23a-d5a0-4e95-ada2-a61b2b5d9485	583	0.998	101.296	17.375%	17.881	5.899%	0.0828	0.998
0a9c9db0-c623-11e3-bf01-24c6515278c0	642	0.994	178.985	27.879%	34.007	11.366%	0.12358	0.993
0ab4d782-9a50-48b9-96e4-6ce42b2ea034	619	0.999	94.613	15.285%	16.99	5.449%	0.10144	0.999
0ae2193f-0d68-485a-b8c2-7568cbcce33e	546	0.999	77.218	14.142%	13.614	4.381%	0.08312	0.999
0b19bee7-5281-4915-9d98-c20eb3e84ecf	987	0.991	239.486	24.264%	42.491	13.522%	0.13215	0.99
0b29c893-03bf-4131-b192-c14a2788d411	579	0.995	145.403	25.113%	32.369	10.256%	0.14432	0.995
0b6cd7df-6970-4d60-b7b5-85002a7d8781	486	0.999	61.698	12.695%	14.714	4.529%	0.05201	0.999
0b811c6a-8f05-44bd-ac33-fb720d189e71	473	0.999	65.987	13.951%	16.873	5.156%	0.06336	0.999
0ba8f2e2-935a-4123-86aa-6e7f5de85bf4	475	0.999	55.508	11.686%	12.605	3.979%	0.05617	0.999
0bafd9ae-64b3-492d-a6fd-12aa8edefcbe	576	0.998	111.737	19.399%	20.472	6.405%	0.11294	0.998
0bbc7ede-5022-4084-925c-d65baaf7abc2	1283	0.984	345.913	26.961%	57.464	17.846%	0.09909	0.98
0bd3a230-531e-44aa-9999-b8ed8da0176b	624	0.997	140.152	22.46%	31.4	10.225%	0.09872	0.997
0be08326-c623-11e3-bf01-24c6515278c0	641	0.996	128.821	20.097%	27.16	9.023%	0.10113	0.996
0bfd1043-5142-3662-e050-11ac0c486501	1246	0.99	281.288	22.575%	49.057	14.629%	0.0691	0.988
0bfd1043-70fb-d2dc-e050-11ac0c4860cb	1124	0.991	277.335	24.674%	45.425	14.129%	0.08535	0.989
0bfd1043-7343-fdd0-e050-11ac0c484cab	2040	0.968	566.387	27.764%	106.358	25.124%	0.07985	0.955
0bfd1043-7344-fdd0-e050-11ac0c484cab	4052	0.908	2222.793	54.857%	507.109	44.467%	0.21718	0.896
0bfd1043-7346-fdd0-e050-11ac0c484cab	908	0.976	311.753	34.334%	66.225	21.709%	0.15672	0.974
0bfd1043-7ebf-aaec-e050-11ac0c482f39	2094	0.959	744.524	35.555%	144.924	28.539%	0.13931	0.947
0bfd1043-7ec1-aaec-e050-11ac0c482f39	1727	0.979	466.301	27.001%	92.208	20.917%	0.09678	0.974
0bfd1043-7ed6-9ccc-e050-11ac0c481957	887	0.971	326.2	36.776%	73.804	23.803%	0.19571	0.968
0bfd1043-816e-e3e4-e050-11ac0c4860c5	3624	0.915	1928.771	53.222%	433.701	42.839%	0.20119	0.904
0bfd1043-8170-e3e4-e050-11ac0c4860c5	1530	0.976	406.17	26.547%	78.901	22.059%	0.07762	0.969
0bfd1043-8172-e3e4-e050-11ac0c4860c5	1339	0.979	352.538	26.328%	65.793	20.393%	0.0798	0.973
0bfd1043-8173-e3e4-e050-11ac0c4860c5	1389	0.976	396.705	28.56%	70.998	21.669%	0.08474	0.969
0bfd1043-8175-e3e4-e050-11ac0c4860c5	1340	0.97	459.091	34.261%	78.476	24.396%	0.11115	0.962
0bfd1043-8177-e3e4-e050-11ac0c4860c5	704	0.997	133.091	18.905%	24.245	8.12%	0.10387	0.996
0bfd1043-817c-e3e4-e050-11ac0c4860c5	1503	0.984	389.689	25.927%	73.647	18.344%	0.09007	0.981
0bfd1043-817e-e3e4-e050-11ac0c4860c5	1628	0.979	465.873	28.616%	92.199	20.781%	0.10158	0.974
0bfd1043-8180-e3e4-e050-11ac0c4860c5	3431	0.932	1519.101	44.276%	353.71	37.592%	0.14708	0.921
0bfd1043-8181-e3e4-e050-11ac0c4860c5	2875	0.947	1162.387	40.431%	258.09	33.537%	0.12962	0.938
0bfd1043-8183-e3e4-e050-11ac0c4860c5	1515	0.986	354.447	23.396%	71.734	17.298%	0.08086	0.983
0bfd1043-8187-e3e4-e050-11ac0c4860c5	3091	0.916	1650.826	53.408%	386.886	42.736%	0.20344	0.905
0bfd1043-8189-e3e4-e050-11ac0c4860c5	1154	0.988	306.547	26.564%	54.021	16.451%	0.08825	0.986
0bfd1068-3fc3-a95b-e050-11ac0c4860c3	1382	0.973	423.806	30.666%	76.938	23.211%	0.10006	0.966
0bfd1068-3fc5-a95b-e050-11ac0c4860c3	1062	0.987	252.771	23.801%	52.183	15.782%	0.12411	0.986
0bfd1068-3fca-a95b-e050-11ac0c4860c3	669	0.996	137.284	20.521%	26.623	8.746%	0.11102	0.996
0bfd1068-3fcd-a95b-e050-11ac0c4860c3	1243	0.982	374.038	30.092%	66.22	19.143%	0.14963	0.979
0bfd1068-3fcf-a95b-e050-11ac0c4860c3	1918	0.978	517.266	26.969%	99.196	21.714%	0.10002	0.972
0bfd1068-3fd3-a95b-e050-11ac0c4860c3	1736	0.96	557.143	32.093%	104.34	28.136%	0.11341	0.945
0bfd1068-3fd5-a95b-e050-11ac0c4860c3	1747	0.964	551.609	31.575%	118.469	27.006%	0.14003	0.955
0bfd1068-3fd8-a95b-e050-11ac0c4860c3	2279	0.951	882.734	38.733%	172.922	31.082%	0.15901	0.937
0bfd1068-3fdd-a95b-e050-11ac0c4860c3	2138	0.961	771.753	36.097%	144.245	27.948%	0.14049	0.95
0bfd1068-3fdf-a95b-e050-11ac0c4860c3	3507	0.929	1601.209	45.658%	367.374	38.347%	0.15439	0.916
0bfd1068-3fe1-a95b-e050-11ac0c4860c3	3370	0.934	1474.45	43.752%	341.372	37.159%	0.14519	0.922
0bfd1068-3fe4-a95b-e050-11ac0c4860c3	1228	0.989	314.339	25.598%	52.259	15.526%	0.08989	0.987
0bfd1068-3fe6-a95b-e050-11ac0c4860c3	3082	0.914	1659.802	53.855%	389.664	43.176%	0.20658	0.903
0bfe2ac9-0aec-c248-e050-11ac0d487e1c	1020	0.962	399.361	39.153%	88.404	27.475%	0.21441	0.957
0bfe2ac9-0aee-c248-e050-11ac0d487e1c	883	0.977	297.988	33.747%	66.911	21.51%	0.17607	0.975
0bfe2ac9-0af3-c248-e050-11ac0d487e1c	1493	0.983	362.2	24.26%	77.7	18.83%	0.08533	0.98
0bfe2ac9-0af5-c248-e050-11ac0d487e1c	2469	0.951	979.429	39.669%	185.251	31.032%	0.16624	0.937
0bfe2ac9-0af8-c248-e050-11ac0d487e1c	2121	0.96	781.613	36.851%	146.488	27.985%	0.14315	0.95
0bfe2ac9-0afa-c248-e050-11ac0d487e1c	1147	0.988	309.28	26.964%	52.353	16.033%	0.10769	0.985
0bfe2ac9-0afd-c248-e050-11ac0d487e1c	1303	0.987	334.081	25.639%	57.162	16.487%	0.07276	0.985
0bfe2ac9-0aff-c248-e050-11ac0d487e1c	1202	0.987	317.356	26.402%	55.554	16.974%	0.09031	0.984
0bfebf9f-c779-e57d-e050-11ac0d487827	2157	0.95	831.636	38.555%	163.306	31.261%	0.15864	0.936
0bfebf9f-c77d-e57d-e050-11ac0d487827	3464	0.933	1535.011	44.313%	353.524	37.458%	0.15198	0.921
0bfebf9f-c77f-e57d-e050-11ac0d487827	2547	0.954	802.924	31.524%	156.498	30.09%	0.11356	0.934
0bfebf9f-c781-e57d-e050-11ac0d487827	1206	0.99	277.629	23.021%	48.002	14.554%	0.07919	0.988
0bfebf9f-c783-e57d-e050-11ac0d487827	1285	0.988	318.172	24.76%	54.041	15.883%	0.08916	0.986
0c0038ff-6cc4-b0b0-e050-11ac0d483d73	2232	0.955	845.522	37.882%	160.798	29.623%	0.15309	0.943
0c0038ff-6cc6-b0b0-e050-11ac0d483d73	2128	0.959	790.585	37.152%	149.547	28.307%	0.14655	0.949
0c0038ff-6cc8-b0b0-e050-11ac0d483d73	1313	0.978	407.553	31.04%	73.268	21.501%	0.10529	0.973
0c18a8b7-bad1-4aa4-a6df-472f89d9761c	455	0.999	61.446	13.505%	17.161	5.325%	0.06073	0.999
0c39c03a-ec84-42c6-be69-8e98bc7a9f5a	1912	0.948	670.568	35.072%	129.114	31.922%	0.11615	0.927
0c7aca3f-e006-4de3-afc2-20b4f727d4fd	1858	0.989	360.455	19.4%	58.93	14.957%	0.06202	0.985
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	481	0.999	59.861	12.445%	15.189	4.668%	0.05425	0.999
0c9a5dbc-f7f3-43e7-83d1-77b9fb4b8b54	513	0.999	62.24	12.133%	12.796	4.009%	0.05332	0.999
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	1102	0.953	431.05	39.115%	100.731	30.954%	0.18578	0.946
0cd60b96-eb2d-4687-9709-d1455ec45de7	865	0.992	216.248	25.0%	37.948	13.01%	0.09348	0.99
0cdbabf2-c623-11e3-bf01-24c6515278c0	755	0.994	190.234	25.197%	33.479	11.011%	0.09702	0.994
0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d	468	0.999	52.64	11.248%	12.292	3.857%	0.04967	0.999
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	829	0.987	269.873	32.554%	50.22	16.504%	0.17337	0.986
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	2207	0.975	597.158	27.057%	103.271	22.368%	0.06964	0.965
0d259ac2-03d1-4814-9b0b-d05e3a6029b7	582	0.999	81.85	14.064%	14.99	4.842%	0.07878	0.999
0d31a44f-1fc5-43a2-9633-36c4e650d3d2	559	0.999	84.249	15.071%	15.027	4.819%	0.09908	0.999
0d569bd5-418d-4d72-87ca-8e14668c2119	537	0.999	67.984	12.66%	11.686	3.794%	0.05714	0.999
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	615	0.997	125.918	20.474%	22.794	7.43%	0.1049	0.997
0dd0718d-5ddf-4c59-8c47-0f51303daeb5	743	0.99	233.921	31.483%	43.834	14.549%	0.14413	0.989
0dd39eca-c623-11e3-bf01-24c6515278c0	560	0.998	101.197	18.071%	19.476	6.433%	0.07358	0.998
0e1e628b-823a-4861-aa95-bed2fada7349	475	0.999	59.938	12.619%	16.494	5.039%	0.05126	0.999
0e54cea2-d568-4a33-b9db-b698844e6ad9	840	0.987	251.786	29.975%	48.729	16.195%	0.13528	0.986
0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f	1218	0.982	353.535	29.026%	60.721	19.029%	0.10027	0.978
0e6ca8dc-0f31-4675-95b1-5920576daeff	612	0.999	98.3	16.062%	17.372	5.557%	0.09494	0.998
0e7ac212-0469-4f17-9432-205ab1831257	563	0.996	134.389	23.87%	27.004	8.681%	0.12583	0.996
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	533	0.999	71.134	13.346%	13.574	4.407%	0.0737	0.999
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	1069	0.969	411.713	38.514%	76.096	24.62%	0.15663	0.964
0ead45d8-d785-4404-8319-2ef951e02e03	2729	0.953	797.51	29.224%	168.527	30.223%	0.08654	0.933
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	1604	0.799	959.705	59.832%	262.026	60.934%	0.40625	0.751
0ed63d84-d3fe-4289-9255-35f4a03b703b	482	0.999	67.138	13.929%	15.505	4.754%	0.06277	0.999
0eeafcd6-c623-11e3-bf01-24c6515278c0	613	0.998	105.849	17.267%	18.832	6.138%	0.07898	0.998
0ef92ff8-829f-425a-91d8-c594b6e22a2b	1146	0.982	309.482	27.005%	59.22	18.761%	0.10533	0.979
0efb6e20-236d-4640-9373-6fc03e67d090	456	0.999	54.662	11.987%	15.52	4.818%	0.05531	0.999
0efee3f3-313b-44eb-b3b0-af975a1ded82	729	0.993	157.631	21.623%	36.937	11.782%	0.13258	0.993
0f53e757-1823-409f-a0ea-249270728e15	972	0.94	535.714	55.115%	130.696	35.625%	0.45389	0.934
0f6b355e-3898-4be6-be97-da0c3840a4ed	769	0.987	268.04	34.856%	49.55	16.908%	0.13853	0.986
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	1094	0.98	328.987	30.072%	62.561	20.772%	0.13153	0.976
0fa9cfba-0f49-47d0-ab54-9dd2144e0a73	557	0.999	68.483	12.295%	11.607	3.69%	0.08144	0.999
0fbd94b1-bb34-4620-841b-861a0b5e0c12	985	0.985	303.652	30.828%	53.189	17.283%	0.14576	0.983
0fc63b79-7fff-441d-88fc-922d53c787ab	1156	0.925	564.034	48.792%	126.54	38.702%	0.28971	0.911
10136472-c623-11e3-bf01-24c6515278c0	474	0.999	62.928	13.276%	16.447	5.039%	0.0515	0.999
1021b60d-f7b2-43b0-b2cc-f282d619d533	2924	0.964	994.646	34.017%	207.228	27.635%	0.098	0.957
105a51c4-cc7e-4d0f-9cf8-e4d64a31d14d	1297	0.991	290.613	22.407%	51.552	14.383%	0.06819	0.99
108749d2-5c62-4ef1-92df-aec6941ba53b	526	0.999	69.596	13.231%	13.497	4.239%	0.06553	0.999
108b67d4-5d66-46da-8675-6acae643b76f	651	0.997	120.535	18.515%	22.47	7.232%	0.08771	0.997
10ad692b-4c3d-42de-9b5e-4968441388b3	585	0.999	69.448	11.871%	11.164	3.652%	0.06043	0.999
10bb1a92-901e-4a14-80f4-5e88f997754b	741	0.992	186.098	25.114%	39.59	12.673%	0.14288	0.992
10cb8ac6-c622-11e3-bf01-24c6515278c0	732	0.992	211.491	28.892%	37.886	12.87%	0.11165	0.991
10d15b7a-16d1-4953-aaef-f193ffa97f42	746	0.988	221.696	29.718%	46.455	15.231%	0.15088	0.987
10db2142-c623-11e3-bf01-24c6515278c0	622	0.994	156.001	25.081%	34.196	10.955%	0.14555	0.994
110b5f05-ded7-45ec-b0f6-a941c92d77dd	4418	0.955	1515.385	34.3%	291.487	30.181%	0.11466	0.94
1127b561-ea40-4d5e-95df-daa0a5ebc1e4	511	0.999	57.697	11.291%	11.485	3.587%	0.04503	0.999
11473a98-d953-45f9-abf5-709b68a4bae8	531	0.998	93.637	17.634%	20.301	6.698%	0.09174	0.998
1157a548-6770-4c89-a84c-bcf6f0e96ea8	509	1.0	59.586	11.706%	10.068	3.239%	0.05664	1.0
1168944c-5451-4a18-8758-88bf5723bdd9	701	0.992	162.969	23.248%	36.904	12.468%	0.10325	0.992
1193a9c4-5aab-4cd7-a690-60c96bd1172d	484	0.999	61.516	12.71%	14.111	4.47%	0.05649	0.999
11ae45fb-05f6-425a-9295-d50d13407006	455	0.999	61.446	13.505%	17.161	5.325%	0.06073	0.999
120f01d1-8884-4aca-a1cb-36b207b2aa3a	2029	0.958	781.957	38.539%	155.616	28.831%	0.15304	0.949
122bf0a9-8052-49da-a9d7-0e5de9ab7032	507	0.999	61.565	12.143%	12.823	3.986%	0.06066	0.999
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	836	0.989	253.293	30.298%	43.36	14.976%	0.11699	0.987
124d5b04-4588-44c3-9c00-61e064cf1bdb	902	0.992	223.075	24.731%	37.817	12.791%	0.12261	0.991
126ee433-d345-4cac-882a-c91831a24690	969	0.979	302.691	31.237%	63.256	20.419%	0.13297	0.976
127b0f7d-d24e-48b7-ac25-d3f14a43952d	1224	0.988	275.821	22.534%	54.781	15.887%	0.09679	0.985
12874085-a596-41ae-b4cd-817cb1ebb278	1798	0.956	700.399	38.954%	133.145	30.864%	0.13984	0.946
1292e13b-d7c6-447b-a227-9a8113215580	1478	0.968	465.763	31.513%	90.023	25.458%	0.10454	0.959
